genus,Length,Reads,RPK,percentage_rpk
g_Capnocytophaga,12564,43,33.107879390219495,0.004319704723349843
g_Niastella,10473,75,32.253433454759055,0.0042082220729585925
g_Desulfovibrio,8046,43,30.94146702879649,0.004037045070037013
g_Brachyspira,4230,24,30.300470365833498,0.003953411917939971
g_Eggerthella,615,18,29.26829268292683,0.00381873996388225
g_Martelella,558,16,28.673835125448026,0.003741178937136732
g_Kocuria,7845,31,28.62146683912459,0.0037343462574861014
g_Mucilaginibacter,16389,53,28.379787426663476,0.0037028134707666623
g_Gottschalkia,3759,25,27.36510376725174,0.003570424025202788
g_Treponema,5634,36,26.68653647505611,0.003481888897275685
g_Klebsiella,8940,42,26.455382672702818,0.0034517294249616485
g_Paracoccus,594,15,25.252525252525253,0.0032947882685010993
g_Draconibacterium,8745,52,24.612358004495434,0.0032112633331690833
g_Brevibacterium,6585,36,24.509349874063528,0.0031978234899726747
g_Odoribacter,36438,38,24.40977494025744,0.003184831588352528
g_Mastadenovirus,2188,15,23.917533167315234,0.003120607024569784
g_Streptomyces,13425,26,23.652050157585265,0.003085968496454375
g_Sulfurimonas,1311,31,23.64607170099161,0.0030851884656078942
g_Clostridioides,9882,28,23.33167494854992,0.0030441679846365454
g_Terrabacter,2002,13,23.29225024823417,0.0030390241014490007
g_Phenylobacterium,870,20,22.988505747126435,0.00299939345822169
g_Hydrogenophaga,2190,22,22.582483564348376,0.002946418276088783
g_Caulobacter,4755,13,21.87338262963896,0.0028538993134305784
g_Desulfitobacterium,3381,16,21.11491147162731,0.002754938839243415
g_Campylobacter,9759,13,19.618321176766155,0.002559673292651474
g_Citrobacter,10593,17,19.425309235400817,0.002534490326839865
g_Colwellia,993,19,19.133937562940584,0.0024964740112993224
g_Sinomonas,264,5,18.939393939393938,0.0024710912013758243
g_Methylibium,2295,22,18.092082364570427,0.0023605393968106738
g_Anaerococcus,5323,35,17.927520521286407,0.002339068418155148
g_Achromobacter,2736,16,17.464127383856667,0.0022786078401480134
g_Cyclobacterium,12909,33,17.44981028376144,0.0022767398363360784
g_Collimonas,3966,20,17.185086890678182,0.002242200418150909
g_Petrimonas,23250,19,16.827778695136587,0.002195581126054883
g_Mycoplasma,14040,10,16.815634028920222,0.002193996567545411
g_Micrococcus,6528,18,16.764120909981223,0.0021872754646752282
g_Aeromonas,6291,13,16.540373345960845,0.0021580823110532426
g_Propionibacterium,27597,24,16.469189391491778,0.0021487946831528705
g_Agromyces,618,5,16.181229773462782,0.0021112235506900246
g_Pseudogulbenkiania,1119,18,16.0857908847185,0.002098771293822684
g_Candidatus Arthromitus,5289,13,15.986526327395277,0.0020858198881444022
g_Niabella,7740,26,15.882608278784756,0.0020722613246334826
g_Shewanella,2882,11,15.8743644937822,0.00207118572819935
g_Buchnera,2574,25,15.69703988039604,0.002048049544785662
g_Fusobacterium,18342,22,15.578370009950286,0.0020325662577456807
g_Aquibacillus,1905,29,15.223097112860891,0.001986212518397198
g_Chlorobaculum,3288,25,15.206812652068127,0.0019840878259221946
g_Roseateles,3489,7,15.127175368139222,0.0019736972615647546
g_Aparavirus,1332,10,15.015015015015015,0.0019590632947844373
g_Pediococcus,5343,11,14.985440828066574,0.001955204643689793
g_Sphingobacterium,5730,9,14.978304837751505,0.001954273585233694
g_Brevundimonas,3270,11,14.514713676766648,0.001893787170377383
g_Salmonella,9693,32,14.407084261576125,0.0018797443714505745
g_Chitinophaga,9054,19,14.195472885850446,0.0018521346701929693
g_Blattabacterium,1872,5,14.117324561403509,0.0018419383757623743
g_Thermoanaerobacterium,4404,17,14.062718756675391,0.0018348137589958879
g_Shigella,8376,8,13.958455603221665,0.0018212101684083716
g_Sphingobium,12555,18,13.93293948438473,0.001817880988131908
g_Chlorobium,1776,7,13.767056530214425,0.0017962376393626607
g_Ochrobactrum,2073,11,13.609486679662117,0.00177567893127792
g_Kutzneria,681,9,13.215859030837004,0.0017243209088014563
g_Epibacterium,1215,16,13.16872427983539,0.0017181710674257582
g_Carnobacterium,11343,17,13.038449398705746,0.0017011736326847157
g_Gillisia,9315,34,12.98736156615213,0.0016945080184668278
g_Stanieria,3213,11,12.77047883587848,0.001666210544523122
g_Ilyobacter,3489,16,12.718456720750382,0.001659423031079906
g_Lelliottia,3150,20,12.6984126984127,0.0016568078150176956
g_Cellulosilyticum,16872,33,12.644059113708485,0.0016497161063096124
g_Lachnoclostridium,4125,7,12.51196993354036,0.0016324819534135435
g_Delftia,10170,14,12.155495458348806,0.001585971439825847
g_Enterobacter,16200,19,12.121668269339292,0.0015815578841758523
g_Methylophilus,3027,22,11.797216485792065,0.0015392254869428762
g_Kytococcus,3783,13,11.627209375941492,0.0015170440446714176
g_Yersinia,10813,15,11.285103703200942,0.001472408280688941
g_Cellvibrio,3378,19,11.249259917110717,0.001467731612326955
g_Desulfuromonas,270,3,11.11111111111111,0.0014497068381404835
g_Candidatus Azobacteroides,283,3,10.60070671378092,0.001383112531088094
g_Arsenicicoccus,1140,6,10.526315789473685,0.0013734064782383532
g_Paeniclostridium,4677,12,10.508373818748334,0.0013710655244498298
g_Oceanobacillus,669,7,10.46337817638266,0.001365194780311666
g_Komagataeibacter,1626,17,10.455104551045512,0.0013641152905011934
g_Pontibacter,3168,7,10.412237542772683,0.0013585222769490562
g_Helicobacter,4236,24,10.309697127258547,0.0013451434582089613
g_Pantoea,2079,13,10.00540660878415,0.001305441574121733
g_Methanococcoides,2364,13,9.825046950677079,0.001281909397450308
g_Spirochaeta,3282,16,9.75015234613041,0.0012721376276187061
g_Sanguibacter,1041,10,9.606147934678194,0.0012533488514182857
g_Erysipelothrix,6207,3,9.5738876915667,0.001249139740864793
g_Stenotrophomonas,9264,12,9.533232945902114,0.0012438353692134398
g_Spiroplasma,8373,9,9.29871952146301,0.0012132375548593798
g_Leptospira,8148,14,9.271519930228456,0.0012096887258527173
g_Dyadobacter,13101,17,9.238552313518559,0.0012053873217083796
g_Edwardsiella,2187,10,9.14998243765367,0.001193831289785867
g_Moritella,2046,18,8.797653958944283,0.0011478617193487702
g_Pseudarthrobacter,13134,23,8.756686236138291,0.0011425165124382302
g_Fluviicola,6600,8,8.756167575789462,0.0011424488409473366
g_Neorickettsia,3039,26,8.55544587035209,0.0011162599543431168
g_Xenorhabdus,4032,10,8.162735669032898,0.0010650216345597205
g_Erythrobacter,3054,12,7.859031517186807,0.0010253962558464565
g_Geobacter,7254,8,7.857354356519266,0.0010251774306305008
g_Leuconostoc,1392,6,7.800147570359439,0.001017713454412946
g_Variovorax,3733,8,7.7854402051908895,0.0010157945313059174
g_Filimonas,12750,25,7.735911412648193,0.0010093323306748585
g_Aggregatibacter,1590,3,7.712493599590374,0.001006276923939679
g_Ruminiclostridium,4086,6,7.639268874894526,0.0009967230293695519
g_Megamonas,4920,14,7.350379186457933,0.0009590305472580195
g_Nitrobacter,6237,16,7.3412383715423015,0.0009578379120879764
g_Leisingera,1650,6,7.2727272727272725,0.0009488990213283165
g_Parvimonas,1968,14,7.1138211382113825,0.0009281659634436024
g_Mageeibacillus,2802,8,6.995051731893836,0.0009126696895985634
g_Polaribacter,6360,7,6.991768942554605,0.0009122413722047701
g_Rothia,1875,13,6.933333333333334,0.0009046170669996618
g_Amycolatopsis,4908,4,6.924857148708706,0.0009035111485466121
g_Brucella,1158,8,6.908462867012091,0.0009013721273412334
g_Gallionella,2733,4,6.811513400575558,0.0008887227799409933
g_Magnetococcus,147,1,6.802721088435375,0.0008875756151880513
g_Massilia,147,1,6.802721088435375,0.0008875756151880513
g_Wenyingzhuangia,3915,7,6.720650025617991,0.0008768675068998677
g_Alteromonas,5784,9,6.694681763284973,0.0008734793338267754
g_Haliscomenobacter,927,6,6.472491909385113,0.0008444894202760098
g_Candidatus Nitrosotalea,627,4,6.379585326953748,0.0008323675625686989
g_Candidatus Portiera,1275,8,6.274509803921569,0.0008186579791852143
g_Terribacillus,4260,13,6.103286384976526,0.0007963178406687164
g_Anaeromyxobacter,165,1,6.0606060606060606,0.0007907491844402637
g_Aminobacter,7263,7,6.054420132852153,0.0007899420840814063
g_Melioribacter,669,4,5.9790732436472345,0.0007801113030352377
g_Sinorhizobium,534,3,5.617977528089887,0.0007329978395092332
g_Corynebacterium,7869,6,5.501927082171118,0.000717856318257641
g_Myroides,3099,17,5.485640529202969,0.0007157313528089512
g_Alistipes,12348,5,5.402628546553639,0.0007049004793084613
g_Waddlia,927,5,5.393743257820928,0.0007037411835633416
g_Solitalea,8628,11,5.35255659929023,0.0006983674113172516
g_Maribacter,1122,3,5.3475935828877,0.000697719868623762
g_Sebaldella,1149,6,5.221932114882507,0.0006813243625725511
g_Leptothrix,2631,8,5.214091774032206,0.0006803014049555881
g_Listeria,4986,6,5.163056328549863,0.0006736426258682911
g_Thiomonas,4797,6,4.972129319955407,0.000648731688773233
g_Filifactor,1780,3,4.869574248615016,0.0006353509578344997
g_Xanthomonas,6822,18,4.8131553661695285,0.0006279897822631676
g_Ruminococcus,6303,6,4.807393932863855,0.0006272380672297023
g_Mitsuaria,3102,5,4.7311393768086685,0.000617288859607971
g_Halanaerobium,1488,7,4.704301075268817,0.000613787169373995
g_Hymenobacter,13299,9,4.686428170840835,0.0006114552269149942
g_Methanoregula,3060,7,4.57516339869281,0.0005969381098225521
g_Actinomyces,3348,5,4.533581388356447,0.0005915127545970092
g_Verminephrobacter,225,1,4.444444444444445,0.0005798827352561935
g_Mycobacterium,3828,3,4.434067206676161,0.0005785287795263613
g_Ramlibacter,14622,10,4.3021859355593755,0.0005613217532759017
g_Bosea,2568,5,4.248556248556248,0.0005543244941180825
g_Bdellovibrio,708,3,4.237288135593221,0.000552854302680693
g_Methylomicrobium,4011,3,4.216977562398389,0.0005502043087644539
g_Pectobacterium,957,4,4.179728317659352,0.0005453442651312164
g_Nautilia,2160,9,4.166666666666666,0.0005436400643026813
g_Franconibacter,744,3,4.032258064516129,0.000526103288034853
g_Faecalibacterium,4497,6,4.01912127051594,0.0005243892830264544
g_Wolbachia,1251,5,3.9968025579536373,0.0005214772799066489
g_Ledantevirus,2805,11,3.9215686274509802,0.0005116612369907589
g_Gemella,1815,7,3.856749311294766,0.0005032040264619861
g_Gallibacterium,3216,6,3.731343283582089,0.0004868418486292668
g_Microcystis,270,1,3.7037037037037033,0.00048323561271349446
g_Thermobacillus,2202,4,3.6330608537693005,0.0004740185846780873
g_Modestobacter,837,3,3.5842293906810037,0.00046764736714209154
g_Thermosulfidibacter,561,2,3.5650623885918,0.000465146579082508
g_Acetoanaerobium,283,1,3.53356890459364,0.000461037510362698
g_Cellulophaga,3366,3,3.4415700671999834,0.00044903408943234777
g_Serratia,4705,3,3.417109490906562,0.00044584262960777906
g_Anoxybacillus,5259,4,3.3128779611834074,0.00043224316508272404
g_Mannheimia,2982,2,3.302764486975013,0.00043092362353817
g_Sphingomonas,5190,4,3.2837706245239633,0.00042844542563315124
g_Borrelia,2298,3,3.2416451084947995,0.00042294915725486044
g_Thiomicrospira,1548,5,3.2299741602067185,0.0004214264064361871
g_Eubacterium,2343,3,3.203897829617599,0.00041802413330700787
g_Neisseria,2853,9,3.1545741324921135,0.0004115886922165411
g_Thauera,321,1,3.115264797507788,0.0004064598611608833
g_Bernardetia,324,1,3.0864197530864197,0.0004026963439279121
g_Thermincola,4344,13,2.9926335174953955,0.0003904597146925335
g_Thermodesulfobacterium,675,2,2.962962962962963,0.00038658849017079566
g_Olsenella,1023,3,2.932551319648094,0.0003826205731162567
g_Rikenella,342,1,2.923976608187134,0.0003815017995106535
g_Terriglobus,2544,3,2.9170574364261594,0.00038059903015519975
g_Herbinix,345,1,2.8985507246376816,0.0003781843925583871
g_Melissococcus,3189,5,2.8483500853879016,0.0003716345336584384
g_Dickeya,3516,5,2.844141069397042,0.0003710853681246972
g_Bordetella,4848,7,2.8127906554605007,0.00036699496627308665
g_Desulfobacterium,1074,3,2.793296089385475,0.0003644514397559875
g_Lacunisphaera,4386,6,2.735978112175103,0.00035697295604006444
g_Microvirga,366,1,2.73224043715847,0.000356485288067332
g_Zunongwangia,366,1,2.73224043715847,0.000356485288067332
g_Sulfurospirillum,372,1,2.6881720430107525,0.0003507355253565686
g_Fibrella,3834,5,2.608242044861763,0.00034030676951654545
g_Lysobacter,1692,2,2.5942484958878405,0.000338480980589184
g_Halobacteroides,774,2,2.5839793281653747,0.0003371411251489497
g_Calothrix,2229,2,2.54251787975225,0.0003317315000734153
g_Syntrophobotulus,396,1,2.525252525252525,0.0003294788268501099
g_Methanosarcina,8616,4,2.410104471573737,0.0003144550439766063
g_Candidatus Phytoplasma,2481,3,2.391522492025005,0.0003120305859229878
g_Photobacterium,420,1,2.380952380952381,0.00031065146531581795
g_Gordonibacter,843,2,2.372479240806643,0.000309545944086936
g_Faecalitalea,1281,3,2.34192037470726,0.00030555881834342746
g_Turicibacter,3117,2,2.2398999698184796,0.00029224784726968614
g_Desulfomonile,1794,2,2.229654403567447,0.0002909110711987592
g_Endozoicomonas,450,1,2.2222222222222223,0.00028994136762809674
g_Streptobacillus,450,1,2.2222222222222223,0.00028994136762809674
g_Defluviitoga,906,2,2.2075055187637966,0.00028802122612062587
g_Acetobacterium,1362,3,2.202643171806167,0.000287386818133576
g_Halomonas,4572,5,2.1872265966754156,0.0002853753618386779
g_Planctopirus,2052,2,2.16083021371369,0.0002819313303193169
g_Planococcus,5118,3,2.155859567181103,0.00028128279209517254
g_Sulfuritalea,1914,2,2.1446819954282637,0.00027982441389682184
g_Psychroflexus,471,1,2.1231422505307855,0.00027701404550455104
g_Snodgrassella,948,2,2.109704641350211,0.00027526079205199055
g_Owenweeksia,3912,4,2.044989775051125,0.00026681720947370865
g_Starkeya,1479,3,2.028397565922921,0.0002646523639607374
g_Halobacteriovorax,503,1,1.9880715705765408,0.0002593908855519752
g_Selenomonas,1509,3,1.9880715705765408,0.0002593908855519752
g_Candidatus Carsonella,4086,8,1.957905041605482,0.0002554549494520676
g_Agrobacterium,1026,2,1.949317738791423,0.00025433453300710237
g_Marinobacter,1548,3,1.937984496124031,0.00025285584386171224
g_Arthrobacter,2223,2,1.9108773015627418,0.0002493190701830648
g_Thermosipho,2631,5,1.9004180919802358,0.00024795441929426743
g_Echinicola,5490,3,1.8890618554156544,0.00024647273005197815
g_Alloactinosynnema,1068,2,1.8726591760299625,0.0002443326131697444
g_Kibdelosporangium,3729,3,1.872389057480957,0.0002442973698260603
g_Verrucomicrobium,1077,2,1.8570102135561746,0.00024229083645801956
g_Alkalilimnicola,3795,7,1.844532279314888,0.0002406627952644281
g_Moorea,2172,2,1.8416206261510129,0.00024028290134925142
g_Sulfurihydrogenibium,546,1,1.8315018315018314,0.00023896266562755224
g_Flavisolibacter,1641,3,1.8281535648994516,0.00023852580517850735
g_Weissella,4536,4,1.8272289746308836,0.00023840517054337347
g_Emticicia,2208,2,1.8221429986135869,0.00023774158486439303
g_Pseudopedobacter,3204,3,1.8202975949454823,0.00023750080837588275
g_Trichormus,552,1,1.8115942028985506,0.00023636524534899187
g_Cloacibacillus,2469,2,1.7951402521484972,0.00023421843890648176
g_Leptotrichia,570,1,1.7543859649122808,0.00022890107970639217
g_Hydrogenobaculum,5796,5,1.725327812284334,0.00022510975747523038
g_Candidatus Gullanella,4086,7,1.7131669114047967,0.00022352308077055913
g_Ruegeria,594,1,1.6835016835016836,0.00021965255123340663
g_Thermobispora,594,1,1.6835016835016836,0.00021965255123340663
g_Stappia,594,1,1.6835016835016836,0.00021965255123340663
g_Salinivirga,1794,3,1.6722408026755853,0.00021818330339906943
g_Thermodesulfovibrio,1227,2,1.6299918500407498,0.00021267092980055993
g_Thermodesulfobium,2568,2,1.6263869889040887,0.00021220059053492715
g_Nitrosomonas,5631,3,1.6149436236766905,0.00021070753330099232
g_Simkania,627,1,1.594896331738437,0.00020809189064217471
g_Cryobacterium,630,1,1.5873015873015872,0.00020710097687721195
g_Lutibacter,645,1,1.5503875968992247,0.0002022846750893698
g_Methanosphaerula,2589,4,1.544998068752414,0.00020158148386657942
g_Tetragenococcus,5430,3,1.5197132616487454,0.00019828248366824677
g_Cyanothece,1323,2,1.5117157974300832,0.00019723902559734473
g_Sideroxydans,1389,2,1.4398848092152627,0.0001878669768648575
g_Methylocystis,2829,2,1.4139414931102214,0.00018448205861632084
g_Allofrancisella,4179,3,1.406162068833438,0.00018346704900494443
g_Elizabethkingia,1467,2,1.3633265167007498,0.00017787813964913906
g_Candidatus Pelagibacter,3111,2,1.3591693469958033,0.00017733573868776767
g_Desulfurivibrio,1512,2,1.3227513227513228,0.00017258414739767662
g_Bartonella,7416,3,1.3200764693369784,0.0001722351496019548
g_Flammeovirga,3612,2,1.3105403802090987,0.00017099094157635238
g_Mahella,771,1,1.297016861219196,0.00016922647916036774
g_Candidatus Saccharimonas,783,1,1.277139208173691,0.00016663296990120503
g_Marinitoga,3207,2,1.269354991925525,0.00016561733506399728
g_Acholeplasma,804,1,1.243781094527363,0.0001622806162097556
g_Acidaminococcus,804,1,1.243781094527363,0.0001622806162097556
g_Lacinutrix,3906,2,1.2311637618010167,0.0001606343871918326
g_Oligotropha,813,1,1.2300123001230012,0.00016048415182366978
g_Nocardia,825,1,1.2121212121212122,0.00015814983688805276
g_Magnetospirillum,828,1,1.2077294685990339,0.00015757683023266128
g_Synechococcus,3810,2,1.1975618771735277,0.00015625022781913354
g_Labrenzia,2562,3,1.17096018735363,0.00015277940917171373
g_Methanomethylovorans,1758,2,1.1376564277588168,0.00014843414724987887
g_Ureaplasma,891,1,1.122334455667789,0.00014643503415560441
g_Chelatococcus,3582,2,1.11672278338945,0.00014570285898482638
g_Novosphingobium,1815,2,1.1019283746556474,0.00014377257898913888
g_Defluviimonas,912,1,1.0964912280701753,0.00014306317481649507
g_Exiguobacterium,918,1,1.0893246187363834,0.00014212812138632194
g_Moraxella,939,1,1.0649627263045793,0.00013894953720196328
g_Gynuella,3870,2,1.0639771962468823,0.000138820951532218
g_Brachybacterium,2832,3,1.0593220338983051,0.00013821357567017325
g_Photorhabdus,3834,2,1.0432968179447053,0.0001361227078066182
g_Macrococcus,984,1,1.016260162601626,0.00013259513763480034
g_Rickettsia,987,1,1.0131712259371835,0.00013219211290034806
g_Altererythrobacter,4101,2,1.0010647755549795,0.000130612540548926
g_Kineococcus,1005,1,0.9950248756218907,0.00012982449296780453
g_Alkaliphilus,2046,2,0.9775171065493647,0.00012754019103875224
g_Fervidobacterium,2049,2,0.9760858955588092,0.00012735345576636754
g_Candidatus Kinetoplastibacterium,1029,1,0.9718172983479106,0.0001267965164554359
g_Thermus,1044,1,0.9578544061302682,0.00012497472742590377
g_Fictibacillus,1059,1,0.9442870632672333,0.00012320454715074932
g_Frankia,1077,1,0.9285051067780873,0.00012114541822900978
g_Gammapapillomavirus,1095,1,0.9132420091324202,0.0001191539866964781
g_Rhodobacter,5135,2,0.9091321125645422,0.00011861775363221286
g_Rufibacter,6786,3,0.8799421156560886,0.00011480922920109924
g_Janthinobacterium,1137,1,0.8795074758135444,0.00011475252016943142
g_Ferrimonas,1143,1,0.8748906386701663,0.00011415014473547115
g_Butyrivibrio,1152,1,0.8680555555555556,0.00011325834672972529
g_Actinoplanes,1152,1,0.8680555555555556,0.00011325834672972529
g_Thalassolituus,1158,1,0.8635578583765113,0.00011267151591765417
g_Francisella,4722,2,0.8583236949144594,0.0001119885956869948
g_Alicycliphilus,1170,1,0.8547008547008548,0.00011151591062619106
g_Pseudopropionibacterium,1176,1,0.8503401360544218,0.00011094695189850641
g_Marinovum,1185,1,0.8438818565400843,0.0001101043168207962
g_Arcobacter,5757,2,0.8431821756824327,0.00011001302692964939
g_Piscirickettsia,1194,1,0.8375209380234506,0.00010927438478445857
g_Rotavirus,1194,1,0.8375209380234506,0.00010927438478445857
g_Microbulbifer,1206,1,0.8291873963515755,0.00010818707747317043
g_Hoeflea,1221,1,0.8190008190008189,0.00010685799789733293
g_Dactylococcopsis,1227,1,0.8149959250203749,0.00010633546490027997
g_Legionella,2463,2,0.8120178643930166,0.00010594690656325092
g_Chloracidobacterium,1245,1,0.8032128514056224,0.00010479808468485423
g_Deferribacter,1248,1,0.8012820512820513,0.00010454616621205413
g_Arachidicoccus,1266,1,0.7898894154818326,0.0001030597278298922
g_Geodermatophilus,1287,1,0.7770007770007771,0.0001013781005692646
g_Denitrovibrio,1314,1,0.76103500761035,9.929498891373176e-05
g_Sediminicola,1314,1,0.76103500761035,9.929498891373176e-05
g_Herminiimonas,1335,1,0.7490636704119851,9.773304526789778e-05
g_Corallococcus,1338,1,0.7473841554559043,9.751391287940472e-05
g_Arsenophonus,1341,1,0.7457121551081283,9.729576094902575e-05
g_Candidatus Evansia,1347,1,0.7423904974016333,9.686237225882966e-05
g_Candidatus Blochmannia,1350,1,0.7407407407407407,9.664712254269891e-05
g_Pelodictyon,1362,1,0.7342143906020557,9.579560604452534e-05
g_Methanococcus,5694,2,0.7331313166428148,9.565429346928223e-05
g_Pannonibacter,1374,1,0.727802037845706,9.495896319697492e-05
g_Xanthobacter,1374,1,0.727802037845706,9.495896319697492e-05
g_Sneathia,1377,1,0.7262164124909223,9.475208092421461e-05
g_Azorhizobium,5676,2,0.704721634954193,9.194757958607719e-05
g_Dinoroseobacter,1434,1,0.697350069735007,9.098578482053245e-05
g_Meiothermus,1455,1,0.6872852233676976,8.967258792621547e-05
g_Microcella,1455,1,0.6872852233676976,8.967258792621547e-05
g_Oscillatoria,1461,1,0.6844626967830253,8.930432267805853e-05
g_Virgibacillus,1467,1,0.6816632583503749,8.893906982456953e-05
g_Calditerrivibrio,1473,1,0.678886625933469,8.857679255440836e-05
g_Pirellula,1482,1,0.6747638326585695,8.803887681015082e-05
g_Varicellovirus,1503,1,0.6653359946773121,8.680879270302297e-05
g_Castellaniella,1545,1,0.6472491909385114,8.4448942027601e-05
g_T5virus,1593,1,0.6277463904582549,8.190434113788043e-05
g_Neorhizobium,1644,1,0.6082725060827251,7.936351303688779e-05
g_Sorangium,1647,1,0.607164541590771,7.921895290385156e-05
g_Comamonas,7035,2,0.5857129012695359,7.642007983417934e-05
g_Persicobacter,6891,2,0.5808249383015738,7.578232963364843e-05
g_Conexibacter,3579,2,0.5588153115395361,7.291065405568231e-05
g_Methanothermus,1797,1,0.5564830272676684,7.260635249451505e-05
g_Dictyoglomus,1806,1,0.5537098560354374,7.224452681763207e-05
g_Hydrogenothermus,1833,1,0.5455537370430987,7.118036848480279e-05
g_Chamaesiphon,1839,1,0.5437737901033171,7.094813237229121e-05
