genus,Length,Reads,RPK,percentage_rpk
g_Corynebacterium,4308,2,2.8590086646279307,0.0006336314435706345
g_Variovorax,7650,4,2.8261198639487644,0.0006263424211519637
g_Robiginitalea,1416,2,2.824858757062147,0.0006260629267289664
g_Photorhabdus,2352,2,2.8204989836849963,0.000625096686390914
g_Asticcacaulis,717,2,2.789400278940028,0.0006182043962679334
g_Enterobacter,3894,3,2.7844697208694935,0.0006171116550438531
g_Draconibacterium,2211,6,2.7137042062415198,0.0006014281575632404
g_Fibrella,1488,2,2.688871541330558,0.0005959245865143271
g_Klebsiella,8403,5,2.637187569114342,0.0005844700602199525
g_Thiomicrospira,1548,4,2.5839793281653747,0.0005726777159226204
g_Butyrivibrio,3996,3,2.525832376578645,0.000559790823578093
g_Candidatus Thioglobus,3576,9,2.5167785234899327,0.0005577842518340288
g_Bernardetia,1605,4,2.4922118380062304,0.0005523396288150881
g_Persicobacter,402,1,2.487562189054726,0.0005513091444329704
g_Azospirillum,810,2,2.4691358024691357,0.0005472253729927261
g_Arcobacter,1962,2,2.42848230995455,0.0005382154908378018
g_Photobacterium,420,1,2.380952380952381,0.0005276816096715574
g_Salimicrobium,420,1,2.380952380952381,0.0005276816096715574
g_Myroides,420,1,2.380952380952381,0.0005276816096715574
g_Pantoea,1830,2,2.3516530964717495,0.0005211881183608323
g_Kocuria,3192,4,2.3492589524072542,0.0005206575131274622
g_Acholeplasma,438,1,2.2831050228310503,0.0005059960640686166
g_Propionibacterium,2613,3,2.2584592162288875,0.0005005339057308337
g_Gramella,444,1,2.2522522522522523,0.0004991582794190408
g_Alkaliphilus,1821,2,2.2147788140169595,0.0004908531808517114
g_Streptomyces,11286,6,2.174580889288545,0.0004819442644887302
g_Spiroplasma,465,1,2.150537634408602,0.00047661564744527757
g_Haliscomenobacter,4698,5,2.1285653469561514,0.000471746011200626
g_Piscirickettsia,471,1,2.1231422505307855,0.0004705441105351467
g_Novosphingobium,4290,9,2.097902097902098,0.0004649502295008128
g_Anaerococcus,972,2,2.05761316872428,0.00045602114416060514
g_Massilia,1983,2,2.02051695889272,0.00044779964931961996
g_Pandoraea,6534,4,2.0159186099804423,0.0004467805343741579
g_Mastadenovirus,505,1,1.9801980198019802,0.00043886391299416655
g_Altererythrobacter,2679,2,1.9465261157104057,0.00043140133428243223
g_Histophilus,519,1,1.9267822736030829,0.0004270255800810291
g_Riemerella,2586,2,1.873574985383072,0.00041523344693346765
g_Gynuella,3216,3,1.8656716417910446,0.00041348185832472775
g_Natranaerobius,1074,2,1.8621973929236497,0.00041271187348613424
g_Hymenobacter,7248,4,1.786244800950683,0.0003958787833699049
g_Terriglobus,3366,3,1.7825311942959003,0.00039505575055624623
g_Borrelia,2646,2,1.7755660371661,0.0003935120887193815
g_Flexistipes,2268,2,1.7636684303350971,0.0003908752664233759
g_Micrococcus,1140,2,1.7543859649122808,0.0003888180281790423
g_Edwardsiella,576,1,1.7361111111111112,0.0003847678403855106
g_Niastella,2571,2,1.6846533388374514,0.00037336344594205014
g_Ehrlichia,4950,4,1.6529024967843533,0.00036632662505598753
g_Lutibacter,645,1,1.5503875968992247,0.00034360662955357224
g_Streptosporangium,666,1,1.5015015015015014,0.0003327721862793605
g_Chlorobaculum,666,1,1.5015015015015014,0.0003327721862793605
g_Lelliottia,2832,2,1.4124293785310735,0.0003130314633644832
g_Clavibacter,2898,4,1.3802622498274673,0.0003059023824182941
g_Pelosinus,2922,2,1.3756304384363007,0.0003048758513082481
g_Carnobacterium,729,1,1.3717421124828533,0.00030401409610707013
g_Vogesella,729,1,1.3717421124828533,0.00030401409610707013
g_Weeksella,1488,2,1.3440860215053763,0.0002978847796532985
g_Anoxybacillus,5595,4,1.3352844338759833,0.00029593411656356227
g_Gillisia,4380,3,1.3308654862859224,0.0002949547616650637
g_Pseudothermotoga,753,1,1.3280212483399734,0.00029432440380086866
g_Serratia,1545,2,1.2944983818770228,0.0002868948557437594
g_Janthinobacterium,5247,2,1.2062401721426799,0.0002673345173884332
g_Flammeovirga,846,1,1.1820330969267139,0.0002619695934539646
g_Algibacter,861,1,1.1614401858304297,0.00025740566325441823
g_Parvibaculum,870,1,1.1494252873563218,0.000254742846048338
g_Delftia,897,1,1.1148272017837235,0.0002470750011840068
g_Fluviicola,906,1,1.1037527593818983,0.00024462061375502654
g_Thermoanaerobacterium,4026,2,1.0969294965322478,0.00024310839941906598
g_Hydrogenophaga,924,1,1.0822510822510822,0.00023985527712343517
g_Aeromonas,3759,2,1.0661670231901965,0.00023629062700980893
g_Conexibacter,942,1,1.0615711252653928,0.00023527205526757336
g_Methyloceanibacter,1932,2,1.0351966873706004,0.0002294267868137206
g_Acetoanaerobium,999,1,1.001001001001001,0.00022184812418624036
g_Lawsonia,999,1,1.001001001001001,0.00022184812418624036
g_Gilliamella,1002,1,0.998003992015968,0.00022118390824556297
g_Rhodovulum,1008,1,0.9920634920634921,0.00021986733736314892
g_Comamonas,1050,1,0.9523809523809523,0.00021107264386862292
g_Gloeobacter,1083,1,0.9233610341643583,0.00020464106746265385
g_Psychrobacter,1101,1,0.9082652134423251,0.00020129543693192924
g_Phenylobacterium,1110,1,0.9009009009009008,0.0001996633117676163
g_Acidothermus,1113,1,0.8984725965858041,0.000199125135725116
g_Yersinia,5180,2,0.8919502181575925,0.00019767960528300395
g_Lacinutrix,1152,1,0.8680555555555556,0.0001923839201927553
g_Candidatus Symbiobacter,1164,1,0.859106529209622,0.00019040058080932484
g_Nautilia,1188,1,0.8417508417508418,0.00018655410442933848
g_Tatlockia,1194,1,0.8375209380234506,0.00018561664661813576
g_Candidatus Izimaplasma,1194,1,0.8375209380234506,0.00018561664661813576
g_Candidatus Hepatoplasma,1194,1,0.8375209380234506,0.00018561664661813576
g_Mannheimia,1197,1,0.835421888053467,0.00018515144199002012
g_Marinomonas,1218,1,0.8210180623973727,0.0001819591757488129
g_Luteimonas,1221,1,0.8190008190008189,0.00018151210160692388
g_Spirosoma,5322,2,0.8175887583850088,0.000181199151871068
g_Actinoplanes,1224,1,0.8169934640522876,0.00018106721900494613
g_Dehalococcoides,1227,1,0.8149959250203749,0.00018062451186801474
g_Haemophilus,1242,1,0.8051529790660226,0.00017844305641067157
g_Acidaminococcus,2517,2,0.7945967421533572,0.00017610351693448878
g_Candidatus Ishikawaella,1287,1,0.7770007770007771,0.00017220378870400475
g_Calditerrivibrio,1287,1,0.7770007770007771,0.00017220378870400475
g_Polaribacter,1314,1,0.76103500761035,0.0001686653546895389
g_Nonlabens,1314,1,0.76103500761035,0.0001686653546895389
g_Paucibacter,1323,1,0.7558578987150416,0.00016751797132430392
g_Faecalibacterium,1335,1,0.7490636704119851,0.0001660121918067821
g_Microcystis,1338,1,0.7473841554559043,0.0001656399671614754
g_Erythrobacter,1377,1,0.7262164124909223,0.00016094863911550767
g_Selenomonas,1410,1,0.7092198581560284,0.0001571817560723788
g_Phaeobacter,1467,1,0.6816632583503749,0.00015107448947651947
g_Azotobacter,1473,1,0.678886625933469,0.00015045911477396746
g_Pontibacter,1506,1,0.6640106241699867,0.00014716220190043433
g_Picrophilus,1536,1,0.6510416666666666,0.00014428794014456644
g_Marinobacter,1548,1,0.6459948320413437,0.0001431694289806551
g_Cyclobacterium,6210,2,0.6442402586671323,0.000142780569417651
g_Rhizobium,1608,1,0.6218905472636815,0.0001378272861082426
g_Methylomonas,1638,1,0.6105006105006106,0.00013530297683886087
g_Glutamicibacter,1641,1,0.6093845216331505,0.00013505562221941138
g_Vulgatibacter,1650,1,0.6060606060606061,0.0001343189551891237
g_Peptoniphilus,1734,1,0.5767012687427913,0.0001278121545917267
g_Arsenophonus,1788,1,0.5592841163310962,0.0001239520559631175
g_Candidatus Paracaedimonas,3606,2,0.5546311702717693,0.00012292084085527128
g_Sneathia,1845,1,0.5420054200542006,0.00012012264285206185
g_Dyadobacter,1944,1,0.51440329218107,0.00011400528604015129
g_Sphingobacterium,1944,1,0.51440329218107,0.00011400528604015129
g_Rhodothermus,1956,1,0.5112474437627812,0.00011330586710738961
g_Salinivirga,2163,1,0.46232085067036527,0.00010246244847991406
g_Micromonospora,2166,1,0.46168051708217916,0.00010232053373132693
g_Aerococcus,2262,1,0.4420866489832007,9.797801771089925e-05
g_Agrican357virus,2421,1,0.4130524576621231,9.15432780099356e-05
g_Campylobacter,2472,1,0.4045307443365696,8.96546424199248e-05
g_Pelodictyon,2562,1,0.39032006245121004,8.650518191337007e-05
g_Citrobacter,2667,1,0.3749531308586427,8.309946609000903e-05
g_Desulfovibrio,2688,1,0.3720238095238095,8.245025151118083e-05
g_Sideroxydans,3330,1,0.3003003003003003,6.65544372558721e-05
g_Maribacter,3423,1,0.29214139643587494,6.47462097756512e-05
g_Sphaerochaeta,4293,1,0.23293733985557885,5.162503518799304e-05
g_Shimwellia,4293,1,0.23293733985557885,5.162503518799304e-05
g_Flavisolibacter,4293,1,0.23293733985557885,5.162503518799304e-05
g_Tetragenococcus,4500,1,0.2222222222222222,4.925028356934535e-05
g_Halobacteroides,5203,1,0.19219680953296175,4.259586316779821e-05
