uniref,ec
UniRef90_C1NAN0,0
UniRef90_K5ZGL6,0
UniRef90_K6AGP0,0
UniRef90_N2AYX7,0
UniRef90_M1Y8K3,0
UniRef90_W8ZBZ9,0
UniRef90_UPI0001F166E5,0
UniRef90_A6P026,0
UniRef90_U4C9R8,0
UniRef90_P00416,0
UniRef90_Q603S8,0
UniRef90_A7B6K2,0
UniRef90_N1ZLM4,0
UniRef90_F1LIK0,0
UniRef90_K5Y2E2,0
UniRef90_F9WBA8,0
UniRef90_M1Y0F8,0
UniRef90_K5ZYN1,0
UniRef90_P03911,1.6.5.3
UniRef90_E5E781,0
UniRef90_R6Y7R4,0
UniRef90_C5K6Y2,0
UniRef90_F0Z1P9,0
UniRef90_C2EJM5,0
UniRef90_U5P1X6,0
UniRef90_UPI000376E986,0
UniRef90_Q7R857,0
UniRef90_UPI000365116A,0
UniRef90_K5Y8F0,0
UniRef90_K5YUI7,0
UniRef90_K5Z0U6,0
UniRef90_K5ZP27,2.6.1.52
UniRef90_K5ZP71,0
UniRef90_K6ATV7,0
UniRef90_Q7R7B9,0
UniRef90_UPI00037D9ED4,0
UniRef90_C7T9B1,0
UniRef90_J3KMP5,0
UniRef90_K6A6V5,0
UniRef90_I9AUB9,0
UniRef90_F0Z3X8,0
UniRef90_W1W9S2,0
UniRef90_K5Z513,0
UniRef90_K5ZUP3,0
UniRef90_N1ZJF3,2.7.7.27
UniRef90_R6PB87,0
UniRef90_V9KV82,0
UniRef90_A5Z309,0
UniRef90_K5YMS5,0
UniRef90_K6A8H0,0
UniRef90_P03921,1.6.5.3
UniRef90_F5IGB6,0
UniRef90_O70570,0
UniRef90_K6A2W8,0
UniRef90_N1ZMZ3,0
UniRef90_E1YDC0,0
UniRef90_N8DUV7,0
UniRef90_Q4EE26,0
UniRef90_K5YE63,0
UniRef90_K5ZLD1,0
UniRef90_N1ZDM7,0
UniRef90_P06728,0
UniRef90_UPI00046C4A1B,0
UniRef90_A6LID6,0
UniRef90_K5ZA22,0
UniRef90_K5ZDQ1,0
UniRef90_K5ZRL7,0
UniRef90_Q9D7S0,0
UniRef90_A7SUM5,0
UniRef90_N1ZGF7,0
UniRef90_H6SIB1,0
UniRef90_UPI0003607AD2,0
UniRef90_A6L9B8,0
UniRef90_K5ZTC0,0
UniRef90_N1ZFL7,0
UniRef90_N1ZMX5,2.7.7.27
UniRef90_R7DIS8,0
UniRef90_UPI0002487686,0
UniRef90_V2V6I8,0
UniRef90_A6LD11,0
UniRef90_K5YYL3,0
UniRef90_K5Z035,0
UniRef90_K5ZL03,1.15.1.1
UniRef90_R6WWE4,3.5.3.1
UniRef90_T3QY73,0
UniRef90_G3U320,0
UniRef90_K5ZYR5,0
UniRef90_K6AI55,0
UniRef90_R5DA56,0
UniRef90_R6WQD6,0
UniRef90_R7JA67,2.3.1.179
UniRef90_K5YVJ6,0
UniRef90_K5Z1Z5,0
UniRef90_K5Z605,1.6.5.8
UniRef90_K5ZJY9,0
UniRef90_K5ZL16,0
UniRef90_K6AI16,0
UniRef90_K6AYR2,5.2.1.8
UniRef90_N2AJB7,0
UniRef90_R5DHZ7,0
UniRef90_R6IAK7,0
UniRef90_R6WWF6,0
UniRef90_R6X4I3,0
UniRef90_Q4YHT4,0
UniRef90_J0KR37,0
UniRef90_K1JJS6,0
UniRef90_N1ZHD5,0
UniRef90_A6P140,0
UniRef90_N4WVV0,0
UniRef90_C9TIJ6,0
UniRef90_A6LI32,4.3.1.3
UniRef90_E3ZBN0,0
UniRef90_A8SIA8,0
UniRef90_Q4YHX4,0
UniRef90_I7GKH9,0
UniRef90_W6TYG1,0
UniRef90_D6SFJ7,0
UniRef90_K3Z2X2,0
UniRef90_Q4YA27,0
UniRef90_K5ZYJ6,0
UniRef90_K6A913,0
UniRef90_K6ABH1,0
UniRef90_P01878,0
UniRef90_P03888,1.6.5.3
UniRef90_L8HPT4,0
UniRef90_A6LEG5,2.7.7.6
UniRef90_A6LEI5,0
UniRef90_A6LHM8,0
UniRef90_K5YVY3,0
UniRef90_K5Z066,0
UniRef90_K5ZBY7,0
UniRef90_K6AGA7,0
UniRef90_R7JD16,0
UniRef90_Q1W5W7,0
UniRef90_Q7R849,0
UniRef90_C8MKY8,0
UniRef90_D4VKI7,2.7.7.49
UniRef90_K5YHK5,0
UniRef90_K6AMZ7,0
UniRef90_N1ZDS9,0
UniRef90_N1ZFC1,0
UniRef90_N1ZTH6,1.97.1.4
UniRef90_R6Y9M8,3.4.21.92
UniRef90_UPI000372B8BA,0
UniRef90_N1Z1T6,0
UniRef90_B6G1S7,0
UniRef90_V5XTJ0,0
UniRef90_A6L8E0,0
UniRef90_A6LEH4,0
UniRef90_A6LEH6,0
UniRef90_N1ZAF7,0
UniRef90_N2BBM3,0
UniRef90_R5DEI7,0
UniRef90_R6X568,0
UniRef90_UPI00036B3A1A,0
UniRef90_P11260,0
UniRef90_R9J2S6,0
UniRef90_Q4YHF0,0
UniRef90_N1ZGS6,0
UniRef90_I7GNC3,0
UniRef90_K5Y092,0
UniRef90_K5Y6S4,0
UniRef90_K5YYQ2,0
UniRef90_K5Z292,0
UniRef90_K6A4T9,0
UniRef90_R6S803,0
UniRef90_R6XC92,0
UniRef90_Q4YI61,0
UniRef90_Z5HXY2,0
UniRef90_K5XZF4,0
UniRef90_K5Y7V3,0
UniRef90_K5YC49,0
UniRef90_K5ZDM2,0
UniRef90_K5ZGI3,0
UniRef90_K5ZKI4,0
UniRef90_K5ZP72,0
UniRef90_K5ZTE3,0
UniRef90_N2BBX4,0
UniRef90_R6WUS3,0
UniRef90_R6X7I2,0
UniRef90_B1PIF3,0
UniRef90_G5AHY3,0
UniRef90_UPI0003671735,0
UniRef90_W8YNE0,0
UniRef90_F5LB77,0
UniRef90_Q8CCG8,0
UniRef90_A6LA39,5.3.1.5
UniRef90_K5Y8F4,0
UniRef90_K5ZHQ3,1.6.5.8
UniRef90_K5ZI94,0
UniRef90_K5ZUC5,0
UniRef90_K6A917,0
UniRef90_Q0HA08,1.9.3.1
UniRef90_UPI0003767BBE,0
UniRef90_UPI00041441B3,0
UniRef90_N1ZPU5,0
UniRef90_F9W6J4,0
UniRef90_N1ZDJ1,0
UniRef90_A6LE84,0
UniRef90_A6LEG8,0
UniRef90_A6LFF0,5.3.1.1
UniRef90_A6LI78,0
UniRef90_K5YMK8,0
UniRef90_K5ZKY0,0
UniRef90_K5ZUJ4,0
UniRef90_K5ZV60,0
UniRef90_K6A1B7,0
UniRef90_R5DAK3,0
UniRef90_R6WRT3,3.4.11.18
UniRef90_R6WSU5,0
UniRef90_S0GKA8,0
UniRef90_V2QF42,0
UniRef90_M7ZH17,0
UniRef90_A5Z326,0
UniRef90_C0H5M3,0
UniRef90_U2ZZD9,0
UniRef90_UPI0004717CD9,0
UniRef90_P12894,0
UniRef90_A6L9P3,0
UniRef90_K5Y287,0
UniRef90_K5Z0S6,0
UniRef90_K5ZCG2,0
UniRef90_K5ZIF4,6.2.1.5
UniRef90_K5ZNM3,0
UniRef90_N1Z2S6,0
UniRef90_R5DKF9,0
UniRef90_R6WPR5,0
UniRef90_R6X734,0
UniRef90_N1ZLE9,0
UniRef90_Q99JW5,0
UniRef90_A9U511,0
UniRef90_A6LC65,0
UniRef90_K5Z1E9,0
UniRef90_K5Z222,0
UniRef90_K5ZL12,3.4.11.4
UniRef90_K5ZMM1,0
UniRef90_K6AGE6,0
UniRef90_K6AL18,0
UniRef90_N1ZEC1,0
UniRef90_R6WWN2,0
UniRef90_R6WZT4,0
UniRef90_S0GEK8,0
UniRef90_P03925,1.6.5.3
UniRef90_UPI00036189A4,0
UniRef90_Q61786,0
UniRef90_W1W1Y1,0
UniRef90_Q7TP71,0
UniRef90_F7Z169,0
UniRef90_G9NKZ9,0
UniRef90_K5Y132,0
UniRef90_K5YLZ5,0
UniRef90_K5ZLQ3,0
UniRef90_K5ZTH3,0
UniRef90_K5ZU22,0
UniRef90_K6A017,0
UniRef90_K6A691,0
UniRef90_K6ATV0,0
UniRef90_N1Z6H0,0
UniRef90_N1ZLL9,0
UniRef90_N1ZMT4,0
UniRef90_Q5L8Z8,1.1.1.37
UniRef90_R6X0H1,0
UniRef90_R6X3A3,0
UniRef90_UPI0003655FC6,0
UniRef90_Q5BTN4,0
UniRef90_A5ZYK6,0
UniRef90_G3S537,0
UniRef90_B2DUY1,0
UniRef90_I7HKA6,0
UniRef90_L7N280,0
UniRef90_D5H1L5,0
UniRef90_UPI00036264EC,0
UniRef90_A6L8T3,2.1.2.10
UniRef90_A6LEJ0,0
UniRef90_A6LER8,0
UniRef90_J3QJY3,0
UniRef90_J9GSU8,0
UniRef90_K5Y257,1.1.1.262
UniRef90_K5Y8I3,0
UniRef90_K5YYL5,0
UniRef90_K5ZHQ6,1.6.5.8
UniRef90_K5ZUN5,0
UniRef90_K5ZYU1,0
UniRef90_K6AL59,5.4.2.11
UniRef90_R6PX53,0
UniRef90_W1WSC0,0
UniRef90_S4W9Z3,0
UniRef90_A2PD65,0
UniRef90_A5Z496,0
UniRef90_G5GL71,0
UniRef90_H1A173,0
UniRef90_Q4YJD2,0
UniRef90_UPI0001570E55,0
UniRef90_A6L915,1.8.1.9
UniRef90_A6LD62,0
UniRef90_K5YF77,0
UniRef90_K5YRH3,0
UniRef90_K5YVR2,0
UniRef90_K5ZCG7,0
UniRef90_K5ZI44,0
UniRef90_K5ZL77,0
UniRef90_K5ZZV3,0
UniRef90_K6A2F0,0
UniRef90_K6AHD3,0
UniRef90_N2AM75,0
UniRef90_N2B3F1,0
UniRef90_Q08631,0
UniRef90_A8STI3,0
UniRef90_K8EDZ7,0
UniRef90_F3AFD7,0
UniRef90_Q9QUJ6,0
UniRef90_Q4YHW5,0
UniRef90_A8SUP9,0
UniRef90_UPI000370B336,0
UniRef90_A0A016A118,0
UniRef90_Q7R6V5,0
UniRef90_C7T760,0
UniRef90_R6V7N6,0
UniRef90_A6LEH7,0
UniRef90_A6LEL6,2.4.99.17
UniRef90_K5ZDW5,0
UniRef90_K5ZGH3,5.1.3.3
UniRef90_K5ZGJ4,6.1.1.22
UniRef90_K5ZGL1,0
UniRef90_K6A1V8,0
UniRef90_K6A6E9,0
UniRef90_K6AWC6,0
UniRef90_Q4Z0A0,0
UniRef90_R5DBY9,0
UniRef90_R5DL45,0
UniRef90_R6WRE4,6.3.4.4
UniRef90_R6WS16,0
UniRef90_R6XAC6,0
UniRef90_W1WNE7,0
UniRef90_B7R8V4,0
UniRef90_N1ZDW5,0
UniRef90_D6S3S3,0
UniRef90_Q3UVI0,1.6.5.3
UniRef90_B7R8V6,0
UniRef90_A7B8Q3,0
UniRef90_B1ATY1,0
UniRef90_A6L8C4,5.3.1.9
UniRef90_G8UHS2,0
UniRef90_K5YLM7,0
UniRef90_K5YM75,0
UniRef90_K5YXW8,0
UniRef90_K5Z0A8,0
UniRef90_K5Z877,0
UniRef90_K5ZBW2,0
UniRef90_K5ZLY5,0
UniRef90_K6AM59,1.1.1.42
UniRef90_N1ZAU2,0
UniRef90_N1ZCK9,0
UniRef90_N1ZD40,0
UniRef90_N1ZQH2,3.4.11.18
UniRef90_N2B7I2,0
UniRef90_R5DBD4,0
UniRef90_R5DG80,0
UniRef90_R5DS60,0
UniRef90_R6X9S8,0
UniRef90_R6Y919,0
UniRef90_F6U8B9,0
UniRef90_C6JSQ0,0
UniRef90_Q63305,0
UniRef90_Q7R7S4,0
UniRef90_A7LFY8,0
UniRef90_A4QMB0,0
UniRef90_B0P0Y4,0
UniRef90_Q58EU8,0
UniRef90_D4W6N4,0
UniRef90_Q7PDK2,0
UniRef90_R7QUP6,0
UniRef90_R4HF84,0
UniRef90_UPI000369EBAD,0
UniRef90_B0G211,0
UniRef90_F6IFN9,0
UniRef90_C2EJM6,0
UniRef90_A6LA83,3.6.3.14
UniRef90_A6LA97,2.1.3.2
UniRef90_A6LBZ5,0
UniRef90_A6LEI1,0
UniRef90_A6LEJ4,0
UniRef90_K5Y2C5,0
UniRef90_K5Y4A2,0
UniRef90_K5Y6T0,0
UniRef90_K5YE79,0
UniRef90_K5YHJ5,0
UniRef90_K5ZAV2,0
UniRef90_K5ZPU7,0
UniRef90_K5ZUT6,0
UniRef90_K6A2Q0,0
UniRef90_K6A5K7,0
UniRef90_K6A9H5,1.1.1.49
UniRef90_K6AA39,0
UniRef90_K6AGN3,0
UniRef90_K6AMH0,0
UniRef90_N1ZT30,0
UniRef90_N2AW14,0
UniRef90_N2B2Y0,0
UniRef90_R5DGR1,0
UniRef90_R6WKC0,1.3.1.9
UniRef90_F9WEI7,0
UniRef90_W6EIM9,0
UniRef90_B4DV42,0
UniRef90_W4KSI5,0
UniRef90_H9N645,1.9.3.1
UniRef90_A0A009WBM8,0
UniRef90_I6L958,0
UniRef90_L0CDD1,1.9.3.1
UniRef90_A6LD04,6.3.5.2
UniRef90_A6LEH2,0
UniRef90_K5YMV4,0
UniRef90_K5YN96,0
UniRef90_K5YUF9,0
UniRef90_K5YXU2,0
UniRef90_K5Z1V4,0
UniRef90_K5Z515,0
UniRef90_K5Z676,0
UniRef90_K5Z767,0
UniRef90_K5ZEF7,0
UniRef90_K5ZER9,0
UniRef90_K5ZGK4,0
UniRef90_K5ZIB9,0
UniRef90_K5ZKZ4,0
UniRef90_K5ZTF7,0
UniRef90_K5ZUB7,0
UniRef90_K5ZWY9,0
UniRef90_K5ZZL5,0
UniRef90_K5ZZN0,0
UniRef90_K6A1G5,0
UniRef90_K6A5M3,0
UniRef90_K6A6E4,0
UniRef90_K6AG74,0
UniRef90_K6AP50,0
UniRef90_K6AW84,0
UniRef90_N1ZM02,5.3.1.1
UniRef90_N2AR62,0
UniRef90_N2AVK1,0
UniRef90_N2AVL5,0
UniRef90_N2B053,0
UniRef90_N2B988,0
UniRef90_P03356,0
UniRef90_R6RGR3,0
UniRef90_Q53HR1,0
UniRef90_Q4YJG8,0
UniRef90_Q66JS7,0
UniRef90_UPI0001A2A6BB,0
UniRef90_Q4Y9G9,0
UniRef90_Q7PDJ4,0
UniRef90_I7I840,0
UniRef90_UPI00029DD26D,0
UniRef90_D2H0T8,0
UniRef90_UPI0002D25752,0
UniRef90_A6LBU6,6.1.1.12
UniRef90_A6LE69,0
UniRef90_A6LEH9,0
UniRef90_K5Y097,0
UniRef90_K5YBW5,0
UniRef90_K5YS60,0
UniRef90_K5YU26,0
UniRef90_K5YVM4,0
UniRef90_K5YVS1,0
UniRef90_K5Z071,0
UniRef90_K5Z076,0
UniRef90_K5Z526,0
UniRef90_K5Z5T3,0
UniRef90_K5Z5W7,0
UniRef90_K5Z779,0
UniRef90_K5ZGR5,0
UniRef90_K5ZK33,0
UniRef90_K5ZKW9,0
UniRef90_K5ZMM5,0
UniRef90_K5ZPH1,0
UniRef90_K6A8K5,0
UniRef90_K6ABB0,0
UniRef90_K6AKX9,0
UniRef90_K6ATX8,0
UniRef90_N1Z615,0
UniRef90_N1ZFR3,0
UniRef90_N2AT07,0
UniRef90_N2B002,0
UniRef90_N2B168,0
UniRef90_Q7TQ38,0
UniRef90_R5D9R1,0
UniRef90_R5DAQ5,0
UniRef90_R5DML6,0
UniRef90_R5M758,0
UniRef90_R6WZC4,2.4.2.10
UniRef90_R6X2P9,0
UniRef90_R6Y6R1,0
UniRef90_R7DFZ4,0
UniRef90_R7JHA5,0
UniRef90_V2QHF0,0
UniRef90_P17844,3.6.4.13
UniRef90_Q4YJU8,0
UniRef90_Q4YI79,0
UniRef90_UPI0000111654,0
UniRef90_Q8R4N2,0
UniRef90_D0T3H6,0
UniRef90_UPI000011108D,0
UniRef90_Q00623,0
UniRef90_I6L9E2,0
UniRef90_Q4YHQ3,0
UniRef90_G0YGJ0,0
UniRef90_UPI0003F0C3FF,0
UniRef90_I6L991,0
UniRef90_I6L9E1,0
UniRef90_Q4YA17,0
UniRef90_P01837,0
UniRef90_UPI0000111D5B,0
UniRef90_P00405,0
UniRef90_UPI00005D3C7B,0
UniRef90_D8ILT9,0
UniRef90_A0A010Z3P8,0
UniRef90_A0PAG4,0
UniRef90_A6KX84,0
UniRef90_A6LA87,0
UniRef90_A6LCP4,0
UniRef90_A6LEJ1,0
UniRef90_A6LHM7,0
UniRef90_G3H2E2,0
UniRef90_K5XZW3,1.16.3.1
UniRef90_K5Y2A9,0
UniRef90_K5YS65,0
UniRef90_K5YU42,0
UniRef90_K5YUF0,0
UniRef90_K5YZD4,0
UniRef90_K5Z025,0
UniRef90_K5Z470,1.7.2.2
UniRef90_K5Z609,0
UniRef90_K5Z6P8,0
UniRef90_K5Z9M4,0
UniRef90_K5ZD19,0
UniRef90_K5ZHH6,0
UniRef90_K5ZIB0,0
UniRef90_K5ZLG1,0
UniRef90_K5ZLJ8,0
UniRef90_K5ZTH2,0
UniRef90_K5ZTS6,3.5.2.7
UniRef90_K5ZTW1,0
UniRef90_K5ZUF0,0
UniRef90_K5ZVT6,0
UniRef90_K5ZYD5,0
UniRef90_K5ZZ03,0
UniRef90_K5ZZ14,0
UniRef90_K5ZZN4,0
UniRef90_K6A0B0,0
UniRef90_K6A5V9,0
UniRef90_K6A6W5,0
UniRef90_K6A739,0
UniRef90_K6A9F2,0
UniRef90_K6A9Z7,0
UniRef90_K6AAY4,0
UniRef90_K6AQ64,0
UniRef90_N2AGZ2,0
UniRef90_N2AMM2,0
UniRef90_N2ARE5,0
UniRef90_R0KL85,0
UniRef90_R5DAU4,2.7.2.4
UniRef90_R5DHD0,0
UniRef90_R5DK04,0
UniRef90_R5DRE6,6.3.4.3
UniRef90_R6IQD3,0
UniRef90_R6WSD2,0
UniRef90_R6WVL3,0
UniRef90_R6WYR0,0
UniRef90_R7JA49,2.7.4.22
