uniref,ec
UniRef90_K5YZ96,0
UniRef90_B0NWR4,0
UniRef90_B0NX14,0
UniRef90_A5Z2Z6,0
UniRef90_A6BGW3,0
UniRef90_C6JSD0,0
UniRef90_UPI0001871175,0
UniRef90_K5ZV36,0
UniRef90_N2BCN4,0
UniRef90_B0NER4,0
UniRef90_K3Z2X2,0
UniRef90_C9B2Y6,0
UniRef90_G1Q1K5,0
UniRef90_B6A8G9,0
UniRef90_N1ZDX1,0
UniRef90_K8EDY4,0
UniRef90_K5ZGT5,0
UniRef90_Q5C0F6,0
UniRef90_A0A014IHL6,0
UniRef90_G1Q0M0,0
UniRef90_G1Q6C2,0
UniRef90_K5ZDK4,0
UniRef90_N1Z1T4,0
UniRef90_K5Z990,0
UniRef90_D5H1L5,0
UniRef90_A6LE88,0
UniRef90_K5ZDW5,0
UniRef90_K6AYS9,0
UniRef90_N1Z3G2,0
UniRef90_A6P027,0
UniRef90_R6X3I5,0
UniRef90_A7LQH0,0
UniRef90_N2AX00,0
UniRef90_R7JA67,2.3.1.179
UniRef90_UPI00035E867A,0
UniRef90_R5DAU4,2.7.2.4
UniRef90_A7B8Q3,0
UniRef90_N2B6Q5,0
UniRef90_B7R8V4,0
UniRef90_N1ZS05,0
UniRef90_N2AUT8,0
UniRef90_N2B6P7,0
UniRef90_B7R8V3,0
UniRef90_H1A175,0
UniRef90_K5ZF52,1.16.3.2
UniRef90_G7SQ06,0
UniRef90_K5ZGJ0,0
UniRef90_F3R5J3,0
UniRef90_D4V267,0
UniRef90_K5Y8F0,0
UniRef90_M1Y8K3,0
UniRef90_K5ZUN2,0
UniRef90_UPI000185C9BD,0
UniRef90_K5ZKI4,0
UniRef90_N2ASE1,0
UniRef90_N2BCA3,0
UniRef90_W8YEG6,0
UniRef90_B0NIM7,0
UniRef90_R6WUS3,0
UniRef90_N1ZJP4,0
UniRef90_Q59199,1.2.1.12
UniRef90_K1JJS6,0
UniRef90_UPI0001F857D7,0
UniRef90_K5YN96,0
UniRef90_A7ACD2,0
UniRef90_K6AGP0,0
UniRef90_C7TFZ2,0
UniRef90_UPI0001DA96E4,0
UniRef90_N8DUV7,0
UniRef90_K5ZBK6,0
UniRef90_F5IGB6,0
UniRef90_K5YJ17,0
UniRef90_K5ZCG2,0
UniRef90_N1ZG73,0
UniRef90_R6XBD7,0
UniRef90_E5VL83,0
UniRef90_A6LDB7,0
UniRef90_K6A066,0
UniRef90_I7GIE7,0
UniRef90_N1ZG67,0
UniRef90_A6LCM9,0
UniRef90_R6X568,0
UniRef90_W8ZBZ9,0
UniRef90_K5ZYR5,0
UniRef90_Q4YA27,0
UniRef90_Q4YHT4,0
UniRef90_E3ZUM0,0
UniRef90_K5ZVN3,0
UniRef90_R6X4I3,0
UniRef90_K7EZW6,0
UniRef90_B1SBJ4,0
UniRef90_K5ZKY6,0
UniRef90_N1Z5G6,0
UniRef90_Q4YHF0,0
UniRef90_A6P026,0
UniRef90_K5Y7V3,0
UniRef90_R6X3A3,0
UniRef90_Q4EE26,0
UniRef90_K6AKX5,0
UniRef90_J7SHX6,0
UniRef90_K5ZD86,0
UniRef90_N1ZDV0,0
UniRef90_R9VPP3,0
UniRef90_Q4YHX4,0
UniRef90_N1Z2I5,0
UniRef90_N1Z6T7,0
UniRef90_A6LBU6,6.1.1.12
UniRef90_A6LH07,4.2.1.20
UniRef90_K5YF32,0
UniRef90_N1ZFL7,0
UniRef90_R6WP78,0
UniRef90_K5YFF9,3.5.2.3
UniRef90_N2AX94,0
UniRef90_K5ZTT4,0
UniRef90_K5ZZM6,0
UniRef90_C7T764,0
UniRef90_C7TAR6,0
UniRef90_K5YRT6,0
UniRef90_Q4YI61,0
UniRef90_E3ZBN0,0
UniRef90_U3F7S4,0
UniRef90_A6L8X7,0
UniRef90_S4W9Z3,0
UniRef90_K5ZUC5,0
UniRef90_K5ZYN1,0
UniRef90_N2AP30,0
UniRef90_N2AUK1,0
UniRef90_I7JND3,0
UniRef90_F5RQN3,0
UniRef90_I7HKA6,0
UniRef90_Q6QI74,0
UniRef90_C8MKY8,0
UniRef90_K5Z9T8,0
UniRef90_N2BJ19,0
UniRef90_K6A691,0
UniRef90_N1ZGF7,0
UniRef90_K5ZUP3,0
UniRef90_N1Z5G2,0
UniRef90_J9PBD2,0
UniRef90_C2EJM6,0
UniRef90_K5YVR2,0
UniRef90_N2BC18,0
UniRef90_R6XC92,0
UniRef90_C2EJM5,0
UniRef90_K5ZBY7,0
UniRef90_K6AQ86,0
UniRef90_R5DEQ3,0
UniRef90_UPI00035E57DE,0
UniRef90_K6AMX5,0
UniRef90_P0ABM3,0
UniRef90_UPI000203B445,0
UniRef90_W8YEH7,0
UniRef90_K5YJ33,0
UniRef90_K5YMQ5,0
UniRef90_K5YS25,0
UniRef90_K6A5E7,0
UniRef90_N1ZJQ1,0
UniRef90_N2BGZ1,0
UniRef90_R6WQ56,0
UniRef90_R6WWF6,0
UniRef90_F7Z169,0
UniRef90_A6LEG5,2.7.7.6
UniRef90_K5Y287,0
UniRef90_K5ZU12,0
UniRef90_K6A0T5,0
UniRef90_K6AX53,0
UniRef90_N1ZMZ6,0
UniRef90_W8ZHX5,0
UniRef90_X5NU12,1.6.5.5
UniRef90_Q65Q50,0
UniRef90_L0CZD0,0
UniRef90_K5ZIB9,0
UniRef90_K6A9Z7,0
UniRef90_K6AUL6,0
UniRef90_N1ZCK9,0
UniRef90_R6WZT4,0
UniRef90_Q29R63,0
UniRef90_T0NDG4,0
UniRef90_Q4YHW5,0
UniRef90_K5Z025,0
UniRef90_K5Z035,0
UniRef90_N1ZAU2,0
UniRef90_N2AW14,0
UniRef90_E9I5F4,0
UniRef90_H9H5T7,0
UniRef90_C7T9B0,0
UniRef90_A6LC65,0
UniRef90_K5ZBM4,0
UniRef90_K5ZU03,0
UniRef90_Q7MVQ8,0
UniRef90_R6X7A7,0
UniRef90_F7F1I6,0
UniRef90_N1ZLM4,0
UniRef90_UPI000468B91F,0
UniRef90_A6L8T3,2.1.2.10
UniRef90_K5ZGL6,0
UniRef90_K5ZNM3,0
UniRef90_K6AG74,0
UniRef90_R9HXQ2,0
UniRef90_C9TIJ6,0
UniRef90_Q7R7S4,0
UniRef90_K5ZP27,2.6.1.52
UniRef90_K6ARR5,0
UniRef90_N1Z1T6,0
UniRef90_N2BBX4,0
UniRef90_R6IBF4,0
UniRef90_A7B6K2,0
UniRef90_A6LIG0,0
UniRef90_K5Z222,0
UniRef90_K5ZTY7,0
UniRef90_N1ZGS6,0
UniRef90_M5RIP4,0
UniRef90_T3QY73,0
UniRef90_A6LEG8,0
UniRef90_K5ZD17,0
UniRef90_K5ZTH3,0
UniRef90_K6AMZ7,0
UniRef90_N1ZDM7,0
UniRef90_A8SIA8,0
UniRef90_Q7R6V5,0
UniRef90_UPI00016311CD,0
UniRef90_A4QMB0,0
UniRef90_A6LHM9,0
UniRef90_K5Z513,0
UniRef90_K6A952,0
UniRef90_R6WM85,0
UniRef90_Q4YA17,0
UniRef90_K5YXU8,0
UniRef90_K5Z1Z5,0
UniRef90_K6A722,0
UniRef90_K6AGA7,0
UniRef90_K6ATX3,0
UniRef90_K5ZQP8,0
UniRef90_R6IUH7,0
UniRef90_R6WVW6,0
UniRef90_D6SA04,0
UniRef90_Q603S8,0
UniRef90_K5Y8I3,0
UniRef90_K5ZGI3,0
UniRef90_K5ZVM8,0
UniRef90_K6A1G5,0
UniRef90_N1ZJF3,2.7.7.27
UniRef90_A0A024PJX1,0
UniRef90_K5ZHP0,0
UniRef90_K6AAY4,0
UniRef90_N1ZDJ1,0
UniRef90_N2B3K9,0
UniRef90_R6WZC4,2.4.2.10
UniRef90_T1I6J1,0
UniRef90_Q7R7M0,0
UniRef90_K5YVM4,0
UniRef90_K5ZUU0,2.7.1.24
UniRef90_K6A234,0
UniRef90_T3PHN4,0
UniRef90_W1WNE7,0
UniRef90_A6LI32,4.3.1.3
UniRef90_J9GSU8,0
UniRef90_K5Y257,1.1.1.262
UniRef90_K6A5C7,0
UniRef90_N1ZFC1,0
UniRef90_R5DAK3,0
UniRef90_R6IEJ1,0
UniRef90_Q4YI79,0
UniRef90_B2DUY1,0
UniRef90_A6L9B8,0
UniRef90_K5Z767,0
UniRef90_Q99JC0,0
UniRef90_K5ZQQ5,0
UniRef90_K5ZY93,0
UniRef90_K6A5D7,0
UniRef90_K6AI16,0
UniRef90_S0GEK8,0
UniRef90_Q4YK64,0
UniRef90_Q4YJU8,0
UniRef90_K5Z6Y7,0
UniRef90_K5ZA22,0
UniRef90_K5ZHQ3,1.6.5.8
UniRef90_K6A049,0
UniRef90_K6A913,0
UniRef90_K6AHB1,0
UniRef90_N2B1T2,0
UniRef90_V9REV9,0
UniRef90_F5LB77,0
UniRef90_Q4YHQ3,0
UniRef90_A6LER8,0
UniRef90_A6LFF0,5.3.1.1
UniRef90_K5Z292,0
UniRef90_K5ZW84,0
UniRef90_N2B889,0
UniRef90_S0GKA8,0
UniRef90_F0Z1P9,0
UniRef90_D0TK89,0
UniRef90_Q7R7L8,0
UniRef90_Q4YJ71,0
UniRef90_K5Y2H5,0
UniRef90_K5ZL77,0
UniRef90_K6A3T3,0
UniRef90_N2ARM6,0
UniRef90_F0Z3X8,0
UniRef90_V2V6I8,0
UniRef90_D7UUB6,0
UniRef90_K5ZP81,0
UniRef90_K5ZV60,0
UniRef90_K6A1V8,0
UniRef90_K6A2W8,0
UniRef90_K6A712,0
UniRef90_K6APQ2,0
UniRef90_N1ZDS9,0
UniRef90_R5DG80,0
UniRef90_R6XD50,0
UniRef90_V2QHQ9,0
UniRef90_W1W9S2,0
UniRef90_Q4X813,0
UniRef90_R0LWV9,0
UniRef90_Q7R6U7,0
UniRef90_T2IW85,0
UniRef90_A6LD11,0
UniRef90_K5YVP0,0
UniRef90_K5Z1E9,0
UniRef90_K6A1B3,0
UniRef90_K6AHA6,4.2.1.9
UniRef90_K6AI55,0
UniRef90_K6ARA2,0
UniRef90_K6AW84,0
UniRef90_N1ZHD5,0
UniRef90_N2AZF5,0
UniRef90_R6WQD6,0
UniRef90_A2PD65,0
UniRef90_F3AQH6,0
UniRef90_Q4YHQ2,0
UniRef90_D6S6C8,0
UniRef90_C3WU76,0
UniRef90_Q4YH89,0
UniRef90_D6S3S3,0
UniRef90_K5YG43,0
UniRef90_K5ZDQ1,0
UniRef90_K5ZGM1,0
UniRef90_K5ZQ37,0
UniRef90_K6A9C4,5.3.1.17
UniRef90_N2B988,0
UniRef90_R7DIS8,0
UniRef90_R7JD16,0
UniRef90_Q4X6X1,0
UniRef90_Q7R7D8,0
UniRef90_Q4X778,0
UniRef90_K5YBX4,0
UniRef90_K5YJ58,0
UniRef90_K5Z1V4,0
UniRef90_K5Z7J6,0
UniRef90_K5ZI94,0
UniRef90_K5ZQU8,0
UniRef90_K6A468,0
UniRef90_K6A6E4,0
UniRef90_K6A8J9,0
UniRef90_N2APS6,0
UniRef90_N2B8F8,0
UniRef90_P03023,0
UniRef90_R5DL45,0
UniRef90_R5M758,0
UniRef90_R6XY21,0
UniRef90_A5ZYK6,0
UniRef90_C1HUN8,0
UniRef90_A6LID6,0
UniRef90_K5YCB1,0
UniRef90_K5YHJ5,0
UniRef90_K5YUI7,0
UniRef90_K5YVS1,0
UniRef90_K5Z2C0,0
UniRef90_K5ZIB0,0
UniRef90_K5ZLY6,0
UniRef90_K6AA34,0
UniRef90_N2AVL5,0
UniRef90_N2B3F1,0
UniRef90_R6WPR5,0
UniRef90_UPI00036264EC,0
UniRef90_S4WA34,0
UniRef90_UPI000377D7E9,0
UniRef90_Q57H85,0
UniRef90_A6LE85,0
UniRef90_K5YTU4,0
UniRef90_K5Z076,0
UniRef90_K5Z0S6,0
UniRef90_K5ZBW6,0
UniRef90_K5ZE75,0
UniRef90_K5ZLI4,0
UniRef90_K5ZRK6,0
UniRef90_K5ZW92,0
UniRef90_K6A1B7,0
UniRef90_K6A1L3,0
UniRef90_K6AAX7,0
UniRef90_N1ZDT2,0
UniRef90_N1ZNF0,0
UniRef90_N2AMM3,0
UniRef90_N2B1G5,0
UniRef90_R5DAL2,0
UniRef90_M0RDR8,0
UniRef90_UPI00015E6A9A,0
UniRef90_N1ZLE9,0
UniRef90_E7FVC2,0
UniRef90_K8EDZ7,0
UniRef90_A6L8Y4,0
UniRef90_A6LCP4,0
UniRef90_A6LE84,0
UniRef90_A6LEG6,0
UniRef90_A6LHV2,3.5.99.6
UniRef90_K5Y8F4,0
UniRef90_K5YG17,0
UniRef90_K5YLM7,0
UniRef90_K5YND3,0
UniRef90_K5YVJ6,0
UniRef90_K5Z0U6,0
UniRef90_K5Z3T2,0
UniRef90_K5ZHH6,0
UniRef90_K5ZRL7,0
UniRef90_K6A0U5,0
UniRef90_K6A2F0,0
UniRef90_K6ATV0,0
UniRef90_K6B022,4.2.1.2
UniRef90_N2AT04,0
UniRef90_N2B2Y0,0
UniRef90_N2BB20,0
UniRef90_P39351,0
UniRef90_R6WQF7,6.3.4.2
UniRef90_R6WQT3,1.6.5.8
UniRef90_R6WRT3,3.4.11.18
UniRef90_R6X7I2,0
UniRef90_T4AWL0,0
UniRef90_A6LA39,5.3.1.5
UniRef90_A6LA57,4.3.3.7
UniRef90_A6LC18,3.6.5.n1
UniRef90_K5Y5X9,0
UniRef90_K5YLV2,0
UniRef90_K5YVN7,0
UniRef90_K5YXV3,0
UniRef90_K5YYH3,0
UniRef90_K5Z863,0
UniRef90_K5ZEA4,0
UniRef90_K5ZHF8,0
UniRef90_K5ZLW5,0
UniRef90_K6A283,0
UniRef90_K6A2X3,0
UniRef90_P27294,0
UniRef90_R5DBG0,4.3.2.2
UniRef90_R5DCM6,6.3.2.9
UniRef90_R5DQI3,0
UniRef90_C7T9B1,0
UniRef90_G8F167,0
UniRef90_UPI000474E7E2,0
UniRef90_A6LEH2,0
UniRef90_A6LEH7,0
UniRef90_A6LEI4,0
UniRef90_A6LI78,0
UniRef90_K5YMT0,0
UniRef90_K5YVT1,0
UniRef90_K5Z083,0
UniRef90_K5Z5Q7,0
UniRef90_K5Z609,0
UniRef90_K5ZBK2,0
UniRef90_K5ZE94,0
UniRef90_K5ZKW9,0
UniRef90_K5ZMM1,0
UniRef90_K5ZP13,0
UniRef90_K5ZPJ1,0
UniRef90_K5ZX21,0
UniRef90_K5ZZY7,0
UniRef90_K6AGC0,0
UniRef90_N2AVK1,0
UniRef90_N2AWJ6,0
UniRef90_N2AZ35,0
UniRef90_N2B6J8,0
UniRef90_N2B947,0
UniRef90_P59361,0
UniRef90_R5DML6,0
UniRef90_R5Y1E1,1.1.1.86
UniRef90_R9HNY2,0
UniRef90_S0GIT3,2.7.1.33
UniRef90_Q4YHX5,0
UniRef90_M1Y815,0
UniRef90_UPI00036189A4,0
UniRef90_UPI000369EBAD,0
UniRef90_W4KSI5,0
UniRef90_W1WSC0,0
UniRef90_I7G815,0
UniRef90_G0YGJ0,0
UniRef90_Q4YD51,0
UniRef90_A1AHR3,0
UniRef90_A1AI47,0
UniRef90_A6LD07,4.2.1.46
UniRef90_A6LEI5,0
UniRef90_K5Y0Y0,0
UniRef90_K5Y2C5,0
UniRef90_K5Y6S4,0
UniRef90_K5YVN0,6.1.1.1
UniRef90_K5ZCG7,0
UniRef90_K5ZCY6,0
UniRef90_K5ZDP3,0
UniRef90_K5ZGH3,5.1.3.3
UniRef90_K5ZP71,0
UniRef90_K5ZRF5,0
UniRef90_K5ZY85,0
UniRef90_K6A6V5,0
UniRef90_K6A8G3,0
UniRef90_K6A8N9,0
UniRef90_K6A8P6,0
UniRef90_K6A9P1,0
UniRef90_K6ADD7,0
UniRef90_K6ARH6,0
UniRef90_L8CE54,0
UniRef90_N1ZAH7,0
UniRef90_N2B1B3,0
UniRef90_P27862,0
UniRef90_R5DBX8,0
UniRef90_R6WWE4,3.5.3.1
UniRef90_R7JHA5,0
UniRef90_Q4XDB9,0
UniRef90_K8E790,0
UniRef90_U5P1X6,0
UniRef90_D4W6N4,0
UniRef90_A6LAT2,0
UniRef90_A6LEH4,0
UniRef90_A6LHM8,0
UniRef90_B5F1C1,0
UniRef90_K5XZF4,0
UniRef90_K5YHK5,0
UniRef90_K5YPG7,0
UniRef90_K5YZD4,0
UniRef90_K5Z061,0
UniRef90_K5Z7P1,0
UniRef90_K5ZI44,0
UniRef90_K5ZI46,0
UniRef90_K5ZNE6,0
UniRef90_K5ZP23,0
UniRef90_K5ZTW1,0
UniRef90_K5ZWD7,0
UniRef90_K5ZYQ5,0
UniRef90_K5ZZU6,0
UniRef90_K6A2N4,0
UniRef90_K6A9D2,0
UniRef90_K6AGN3,0
UniRef90_K6AI11,0
UniRef90_N2ALB7,0
UniRef90_N2ALN6,0
UniRef90_N2AX68,0
UniRef90_N2AXZ7,0
UniRef90_N2B7B3,0
UniRef90_P0AEX3,0
UniRef90_P71298,0
UniRef90_P77256,0
UniRef90_Q46858,0
UniRef90_Q64WI5,0
UniRef90_Q8X625,0
UniRef90_R5DA56,0
UniRef90_R6DYM3,0
UniRef90_R6WWN2,0
UniRef90_R6X3V2,0
UniRef90_R6XAC6,0
UniRef90_R6Y7R4,0
UniRef90_Q3U156,0
UniRef90_Q4XG51,0
UniRef90_V5XTJ0,0
UniRef90_Q4YD76,0
UniRef90_F9N0C7,0
UniRef90_D0G8Z7,0
UniRef90_Q4YDX5,0
UniRef90_A6LBZ5,0
UniRef90_A6LD04,6.3.5.2
UniRef90_A6LEH9,0
UniRef90_A6LEJ0,0
UniRef90_A6LEM8,0
UniRef90_J2FHM5,0
UniRef90_K5Y825,2.7.4.6
UniRef90_K5YM75,0
UniRef90_K5YUF0,0
UniRef90_K5YVQ5,0
UniRef90_K5YZD8,0
UniRef90_K5Z0A8,0
UniRef90_K5Z6U9,0
UniRef90_K5Z818,0
UniRef90_K5ZD19,0
UniRef90_K5ZER9,0
UniRef90_K5ZGE7,0
UniRef90_K5ZI51,0
UniRef90_K5ZJY9,0
UniRef90_K5ZK33,0
UniRef90_K5ZL69,1.1.1.169
UniRef90_K5ZLY5,0
UniRef90_K5ZUL2,0
UniRef90_K5ZWX9,0
UniRef90_K5ZWY9,0
UniRef90_K5ZY81,0
UniRef90_K5ZYB1,0
UniRef90_K5ZYN0,0
UniRef90_K5ZZ27,0
UniRef90_K5ZZ51,0
UniRef90_K5ZZ67,0
UniRef90_K6A1J1,0
UniRef90_K6ABB0,0
UniRef90_K6AMH0,0
UniRef90_K6ARI8,0
UniRef90_K6ATX8,0
UniRef90_K6AU03,0
UniRef90_K6AX65,0
UniRef90_K6AYR2,5.2.1.8
UniRef90_N1ZIM2,0
UniRef90_N2AR62,0
UniRef90_N2AS56,0
UniRef90_N2ASE6,0
UniRef90_N2B068,0
UniRef90_N2B0L7,0
UniRef90_N2B3E4,0
UniRef90_N2B5E8,0
UniRef90_N2BAW9,0
UniRef90_N2BCY4,0
UniRef90_P0ACS1,0
UniRef90_P22787,0
UniRef90_P26648,0
UniRef90_P31435,0
UniRef90_P37767,0
UniRef90_P39353,0
UniRef90_Q4X4F3,0
UniRef90_Q8A6A5,0
UniRef90_R5DFT6,1.11.1.6
UniRef90_R5DP22,0
UniRef90_R6WTJ5,4.3.2.1
UniRef90_R6WUT5,0
UniRef90_R6WXV5,0
UniRef90_R6WZJ2,4.2.1.11
UniRef90_W0AUI5,0
UniRef90_Q4YAG3,0
UniRef90_UPI0001570E55,0
UniRef90_D3Z496,0
UniRef90_UPI0003607AD2,0
UniRef90_J3QN11,0
UniRef90_J0KR37,0
UniRef90_W8ZGR1,0
UniRef90_A6LEH6,0
UniRef90_A6LEJ5,0
UniRef90_A6LFI7,0
UniRef90_A7ZIW5,6.3.2.2
UniRef90_A7ZTP0,0
UniRef90_B6I8N1,0
UniRef90_D4VKI7,2.7.7.49
UniRef90_D4VTI2,0
UniRef90_G9BMK1,0
UniRef90_J7QWZ8,0
UniRef90_K5Y2I0,0
UniRef90_K5YF77,0
UniRef90_K5YU21,0
UniRef90_K5YXC8,0
UniRef90_K5YYF6,0
UniRef90_K5Z066,0
UniRef90_K5Z071,0
UniRef90_K5Z0V6,0
UniRef90_K5Z2B0,0
UniRef90_K5Z511,0
UniRef90_K5Z5P8,0
UniRef90_K5Z661,0
UniRef90_K5ZAV2,0
UniRef90_K5ZEK9,0
UniRef90_K5ZHV0,0
UniRef90_K5ZKY9,0
UniRef90_K5ZL03,1.15.1.1
UniRef90_K5ZLD1,0
UniRef90_K5ZLM5,0
UniRef90_K5ZND0,0
UniRef90_K5ZP04,0
UniRef90_K5ZP72,0
UniRef90_K5ZRG2,0
UniRef90_K5ZTH2,0
UniRef90_K5ZU22,0
UniRef90_K5ZWF7,0
UniRef90_K5ZXR7,0
UniRef90_K5ZXX3,0
UniRef90_K6A017,0
UniRef90_K6A1J6,0
UniRef90_K6A1R8,0
UniRef90_K6A2D3,0
UniRef90_K6A4M7,0
UniRef90_K6A6E9,0
UniRef90_K6A6W5,0
UniRef90_K6ABA6,0
UniRef90_K6ABI6,0
UniRef90_K6AL10,2.4.2.14
UniRef90_K6AP50,0
UniRef90_K6AX27,0
UniRef90_N1Z8N9,0
UniRef90_N2AQW0,0
UniRef90_N2B053,0
UniRef90_N2B6K9,0
UniRef90_N2BCL9,0
UniRef90_N2BE22,0
UniRef90_N2BFE6,0
UniRef90_P0AAH9,0
UniRef90_P16256,0
UniRef90_P37677,2.7.1.53
UniRef90_P65254,0
UniRef90_P77329,0
UniRef90_R5DHY0,0
UniRef90_R5DMB9,0
UniRef90_R5DNS8,0
UniRef90_R6X9S4,0
UniRef90_R7JA49,2.7.4.22
UniRef90_R7NKR7,0
UniRef90_Q7R7C2,0
UniRef90_G3U320,0
UniRef90_G5AHY9,0
UniRef90_M0R7M9,0
UniRef90_Q7TP33,0
UniRef90_UPI00036D956B,0
UniRef90_A4QMB1,0
UniRef90_U3TMC0,0
UniRef90_D3Z1I8,0
UniRef90_A5Z300,0
UniRef90_Q4YK81,0
UniRef90_Q4Y9P6,0
UniRef90_Q7R6U8,0
UniRef90_F6IL42,0
UniRef90_B6W6V6,0
UniRef90_D3Z1I6,0
UniRef90_A6L8C6,6.1.1.6
UniRef90_A6L8T0,0
UniRef90_A6LHM7,0
UniRef90_B7UNM8,0
UniRef90_F3QQF9,0
UniRef90_G8UHS2,0
UniRef90_K5Y097,0
UniRef90_K5Y1W5,0
UniRef90_K5Y298,0
UniRef90_K5Y2D1,0
UniRef90_K5YB61,0
UniRef90_K5YG52,0
UniRef90_K5YLZ5,0
UniRef90_K5YM49,0
UniRef90_K5YNC1,0
UniRef90_K5YUB9,0
UniRef90_K5YVL2,0
UniRef90_K5YVY3,0
UniRef90_K5YXU2,0
UniRef90_K5YXW3,4.6.1.12
UniRef90_K5YZE3,0
UniRef90_K5Z127,0
UniRef90_K5Z3K2,0
UniRef90_K5Z470,1.7.2.2
UniRef90_K5Z515,0
UniRef90_K5Z655,0
UniRef90_K5Z779,0
UniRef90_K5ZAI5,0
UniRef90_K5ZB08,0
UniRef90_K5ZBY9,0
UniRef90_K5ZDY3,0
UniRef90_K5ZI68,0
UniRef90_K5ZL16,0
UniRef90_K5ZPX8,0
UniRef90_K5ZU90,0
UniRef90_K5ZUD8,0
UniRef90_K5ZUX0,0
UniRef90_K5ZW71,0
UniRef90_K5ZWW9,0
UniRef90_K5ZZQ3,0
UniRef90_K6A045,2.3.1.129
