uniref,ec
UniRef90_D1YGT1,0
UniRef90_A0A016JHV3,0
UniRef90_R5DPL5,0
UniRef90_K5ZU03,0
UniRef90_Q4X4I2,0
UniRef90_Q7R846,0
UniRef90_Q6QI57,0
UniRef90_K5ZDK4,0
UniRef90_J7TUV6,0
UniRef90_N1ZIW0,0
UniRef90_K5ZVN3,0
UniRef90_N2B2Y0,0
UniRef90_R6IBF4,0
UniRef90_C3WU82,0
UniRef90_K5YMQ5,0
UniRef90_K5Z066,0
UniRef90_K5ZGJ0,0
UniRef90_K6AMZ7,0
UniRef90_N2BJ19,0
UniRef90_J3QK61,0
UniRef90_A6BKY9,0
UniRef90_A7VJ92,0
UniRef90_N2BC79,0
UniRef90_R6WQ56,0
UniRef90_W1YRV6,0
UniRef90_B6A8G9,0
UniRef90_K6AU75,0
UniRef90_N2B0W2,0
UniRef90_S0GNF1,0
UniRef90_N1ZDV0,0
UniRef90_R6WWF6,0
UniRef90_Q7R7N1,0
UniRef90_N1Z6E2,0
UniRef90_K5YN04,0
UniRef90_N1Z2I5,0
UniRef90_R6X5K9,0
UniRef90_Q61786,0
UniRef90_UPI00036D18AF,0
UniRef90_K5YUI7,0
UniRef90_R5DQI3,0
UniRef90_UPI0001871175,0
UniRef90_K5ZU12,0
UniRef90_K6A913,0
UniRef90_Q6QI74,0
UniRef90_K5Z9H7,0
UniRef90_N1ZLP5,0
UniRef90_Q6QI76,0
UniRef90_Q4YJ17,0
UniRef90_Q7R7B8,0
UniRef90_Q59199,1.2.1.12
UniRef90_R6IIS7,1.2.7.8
UniRef90_R6WZT4,0
UniRef90_A5ZYK8,0
UniRef90_A4EB57,0
UniRef90_I0UD96,0
UniRef90_Q7PDJ4,0
UniRef90_N1Z5G2,0
UniRef90_Q4X4D5,0
UniRef90_Q6QI73,0
UniRef90_K5YYF6,0
UniRef90_K5YYH3,0
UniRef90_N1ZMZ3,0
UniRef90_A5KR94,0
UniRef90_K5ZER9,0
UniRef90_K5ZHQ3,1.6.5.8
UniRef90_K5ZIB9,0
UniRef90_K5ZP27,2.6.1.52
UniRef90_K5ZW96,0
UniRef90_J3QN11,0
UniRef90_Q7R7L5,0
UniRef90_K5ZZ71,0
UniRef90_N2B5C6,0
UniRef90_V1EAX6,0
UniRef90_A5TSU5,0
UniRef90_K5Y2C5,0
UniRef90_K6A6E9,0
UniRef90_N1Z9E8,0
UniRef90_N1ZDJ1,0
UniRef90_N2B0G6,0
UniRef90_R6X2N4,0
UniRef90_L7N280,0
UniRef90_A5ZYV6,0
UniRef90_N1Z584,0
UniRef90_N1ZB99,2.8.3.8
UniRef90_N2B988,0
UniRef90_K5Z0S6,0
UniRef90_K5Z222,0
UniRef90_K5ZYN1,0
UniRef90_N1ZMZ6,0
UniRef90_K5Z5T7,0
UniRef90_K5Z996,0
UniRef90_K5ZHM4,0
UniRef90_B5CLP5,0
UniRef90_UPI0002B431B5,0
UniRef90_A7VD51,0
UniRef90_K5Z5Q7,0
UniRef90_N2B352,0
UniRef90_K6A2W8,0
UniRef90_K6A6G0,2.7.1.40
UniRef90_K6ADA5,0
UniRef90_K6AMB7,0
UniRef90_N1ZM68,0
UniRef90_N2B579,0
UniRef90_Q7R7I1,0
UniRef90_K5ZLD1,0
UniRef90_K6ABM3,0
UniRef90_Q4YL90,0
UniRef90_E7EZ11,0
UniRef90_D6D372,0
UniRef90_K6A9D2,0
UniRef90_N1ZGS6,0
UniRef90_N2AZ46,0
UniRef90_Q89YG2,0
UniRef90_K5YC49,0
UniRef90_K6AG74,0
UniRef90_K6ARH6,0
UniRef90_P06728,0
UniRef90_V2QF42,0
UniRef90_Q7R7I2,0
UniRef90_Q4YD50,0
UniRef90_K5Y2E2,0
UniRef90_K6ABH1,0
UniRef90_K6AQ64,0
UniRef90_N1ZDA7,0
UniRef90_N2ASG6,0
UniRef90_N2AX94,0
UniRef90_N2BCN2,0
UniRef90_N1Z1T6,0
UniRef90_N1ZJF3,2.7.7.27
UniRef90_N1ZLE9,0
UniRef90_N2AMG6,0
UniRef90_R9HR76,0
UniRef90_A6LEH4,0
UniRef90_K6AQ22,0
UniRef90_N1ZBM5,0
UniRef90_Q6QI12,0
UniRef90_D6S6C8,0
UniRef90_K5Y8F4,0
UniRef90_K5YYL3,0
UniRef90_K5ZRK0,0
UniRef90_K6AGP0,0
UniRef90_N2AZS8,0
UniRef90_R6X4I3,0
UniRef90_M0R5C9,0
UniRef90_Q7R7H3,0
UniRef90_B1SBJ4,0
UniRef90_H6SIF2,0
UniRef90_H6SIB1,0
UniRef90_K5YB70,0
UniRef90_K5ZDG3,0
UniRef90_K5ZNM3,0
UniRef90_K6A606,0
UniRef90_K6AGC0,0
UniRef90_Q7R6W3,0
UniRef90_K5YM72,0
UniRef90_K5Z079,0
UniRef90_K5ZUR2,0
UniRef90_K5ZZ39,0
UniRef90_K6A5C7,0
UniRef90_K6ARN1,4.1.1.15
UniRef90_N1ZHK7,0
UniRef90_A5Z324,0
UniRef90_Q4XGZ0,0
UniRef90_A6L8C6,6.1.1.6
UniRef90_A6LAP3,6.1.1.15
UniRef90_K5Y2J7,0
UniRef90_N1ZH34,0
UniRef90_N2AVB7,0
UniRef90_A5KR91,0
UniRef90_K5Z5N9,0
UniRef90_K5Z729,0
UniRef90_K6AX53,0
UniRef90_N1ZDU6,0
UniRef90_N1ZGL3,0
UniRef90_N2B168,0
UniRef90_K5ZHV6,0
UniRef90_K6AHT5,0
UniRef90_N2AGZ2,0
UniRef90_R6IAK7,0
UniRef90_C6JSD0,0
UniRef90_C7T764,0
UniRef90_E1WRZ6,0
UniRef90_K5Y7V3,0
UniRef90_N1ZAC1,0
UniRef90_N2AZW2,0
UniRef90_N2B4I4,0
UniRef90_Q4YDG2,0
UniRef90_P11365,0
UniRef90_Q7R8D5,0
UniRef90_A6LBU6,6.1.1.12
UniRef90_K5YC15,0
UniRef90_K5ZGQ2,0
UniRef90_N1ZCF3,0
UniRef90_N2ASG7,0
UniRef90_N2BAF0,0
UniRef90_A7B8Q2,0
UniRef90_E9I5F4,0
UniRef90_K6ADD7,0
UniRef90_K6AGJ4,0
UniRef90_N1ZDH6,0
UniRef90_N1ZF50,0
UniRef90_N1ZHR0,0
UniRef90_N1ZMX5,2.7.7.27
UniRef90_R6WWE4,3.5.3.1
UniRef90_V2QGK8,0
UniRef90_F9W6J4,0
UniRef90_K5ZUB2,0
UniRef90_K5ZV54,0
UniRef90_N1ZH42,0
UniRef90_N2B053,0
UniRef90_A6L8X7,0
UniRef90_A6LHM8,0
UniRef90_K5YLM7,0
UniRef90_K5ZUF0,0
UniRef90_K6A5F1,0
UniRef90_R5DJY3,0
UniRef90_R6WPR2,2.3.3.13
UniRef90_R6XC92,0
UniRef90_Q29R63,0
UniRef90_F9WEI7,0
UniRef90_C7TAR6,0
UniRef90_K5YUH1,0
UniRef90_K5Z0A0,0
UniRef90_K5ZLP8,0
UniRef90_K5ZPH1,0
UniRef90_K5ZRL6,0
UniRef90_K5ZZI3,0
UniRef90_K6AUE6,0
UniRef90_N1ZDT9,0
UniRef90_N2AUV6,0
UniRef90_N2B6P7,0
UniRef90_N2BBX4,0
UniRef90_Q7TP71,0
UniRef90_F6U8B9,0
UniRef90_A6LEH2,0
UniRef90_K5YTU9,0
UniRef90_K5ZEA4,0
UniRef90_K5ZHJ4,0
UniRef90_K5ZV60,0
UniRef90_K6A1R8,0
UniRef90_K6A2W1,0
UniRef90_K6AUB9,0
UniRef90_N1ZEC1,0
UniRef90_N1ZFG8,0
UniRef90_N2ASM3,0
UniRef90_N2B0E5,0
UniRef90_UPI0001DA96E4,0
UniRef90_A5Z2Z7,0
UniRef90_K5ZI68,0
UniRef90_N1Z3J1,0
UniRef90_N1ZN08,0
UniRef90_R5DCM6,6.3.2.9
UniRef90_F7C7Q0,0
UniRef90_D6D2V9,0
UniRef90_K5Z0U6,0
UniRef90_K5ZKW9,0
UniRef90_K5ZYB9,0
UniRef90_K6A5E7,0
UniRef90_N1ZJC2,0
UniRef90_N2B8B5,0
UniRef90_UPI00036B3A1A,0
UniRef90_A6BGW3,0
UniRef90_A5Z2Z6,0
UniRef90_R0LWV9,0
UniRef90_A6LA39,5.3.1.5
UniRef90_D4VTI2,0
UniRef90_N1Z5K9,0
UniRef90_N2AR62,0
UniRef90_N2AX67,0
UniRef90_N2B3F1,0
UniRef90_R6WZJ2,4.2.1.11
UniRef90_C1BRN8,0
UniRef90_A6L8T0,0
UniRef90_K5ZI60,0
UniRef90_K5ZM36,0
UniRef90_K6A278,0
UniRef90_K6A3T3,0
UniRef90_N1ZAD1,0
UniRef90_N1ZNK3,0
UniRef90_N2BAD9,0
UniRef90_Q4X4F3,0
UniRef90_R6QBM0,4.2.1.11
UniRef90_F3R5J3,0
UniRef90_J9GSU8,0
UniRef90_K5Z127,0
UniRef90_K5Z1Z5,0
UniRef90_K6ALR6,0
UniRef90_N1ZGW7,0
UniRef90_N1ZL86,0
UniRef90_N2AXP0,0
UniRef90_R6WP78,0
UniRef90_Q1W5W7,0
UniRef90_K5YM06,0
UniRef90_K5YVX5,0
UniRef90_K5ZHC4,0
UniRef90_K5ZHP0,0
UniRef90_K5ZRM2,0
UniRef90_K6A1M8,0
UniRef90_K6A2B0,0
UniRef90_K6A8T4,0
UniRef90_K6ATD0,0
UniRef90_N1ZI60,0
UniRef90_N2AVU4,0
UniRef90_N2AXN9,0
UniRef90_N2B1F9,0
UniRef90_A6P026,0
UniRef90_UPI0003B2F08F,0
UniRef90_K5YTE9,0
UniRef90_K5ZL16,0
UniRef90_K5ZRL7,0
UniRef90_K5ZU74,0
UniRef90_K5ZZ14,0
UniRef90_K6A5Z0,0
UniRef90_N1ZEN2,3.6.3.14
UniRef90_N1ZIZ9,0
UniRef90_N2AIP5,0
UniRef90_N2AWR5,0
UniRef90_N2BA66,0
UniRef90_N2BC18,0
UniRef90_Q5L8Z8,1.1.1.37
UniRef90_R9IGU1,0
UniRef90_Q63306,0
UniRef90_U3F7S4,0
UniRef90_Q3U5D6,0
UniRef90_F6ZRP0,0
UniRef90_F9W7P6,0
UniRef90_A6LE84,0
UniRef90_A6LEG5,2.7.7.6
UniRef90_A6LFB1,5.4.2.12
UniRef90_K5Y5V5,0
UniRef90_K5YYL5,0
UniRef90_K5ZF52,1.16.3.2
UniRef90_K5ZVF9,0
UniRef90_K6A1W7,0
UniRef90_K6A3S9,0
UniRef90_N1ZLV3,0
UniRef90_N2AJ83,0
UniRef90_N2B393,0
UniRef90_N2BB15,0
UniRef90_K5Z5U6,0
UniRef90_K5ZHH9,0
UniRef90_K6A0S7,0
UniRef90_K6AKX9,0
UniRef90_N1ZEN5,0
UniRef90_N1ZEW2,0
UniRef90_N2AX25,0
UniRef90_N2B002,0
UniRef90_N2B0Z3,0
UniRef90_K5ZGM3,0
UniRef90_K5ZNI4,0
UniRef90_K6A3N9,0
UniRef90_K6AEI6,0
UniRef90_N1ZBK2,6.3.4.2
UniRef90_N1ZCE0,0
UniRef90_N1ZEF7,0
UniRef90_N1ZIE4,0
UniRef90_N2AWR0,0
UniRef90_N2B6S5,0
UniRef90_N2BDR9,0
UniRef90_R5DGB3,0
UniRef90_R6IIJ1,3.3.1.1
UniRef90_A5ZYV3,0
UniRef90_Q7R848,0
UniRef90_Q4YJD2,0
UniRef90_A5KRI7,0
UniRef90_K5Y287,0
UniRef90_K5Y2H2,0
UniRef90_K5Y8A3,0
UniRef90_K5YN09,0
UniRef90_K5YTG2,0
UniRef90_K5YVS1,0
UniRef90_K5Z3G0,0
UniRef90_K6A1V8,0
UniRef90_N1ZJA9,4.2.1.44
UniRef90_N2ARM6,0
UniRef90_R6PX53,0
UniRef90_R6WVL3,0
UniRef90_Q4YF60,0
UniRef90_E5VPR3,0
UniRef90_Q8R4N2,0
UniRef90_Q7R7K6,0
UniRef90_M0R7V7,0
UniRef90_A6LCV5,0
UniRef90_K5Y5X9,0
UniRef90_K5YFA2,0
UniRef90_K5YW19,0
UniRef90_K5ZHH6,0
UniRef90_K5ZNZ5,0
UniRef90_N1ZAM0,0
UniRef90_N1ZEM8,0
UniRef90_N1ZJP4,0
UniRef90_N1ZMG2,0
UniRef90_N2B4W5,0
UniRef90_N2BB20,0
UniRef90_R5DHY0,0
UniRef90_R7JA67,2.3.1.179
UniRef90_R7JAB6,6.1.1.14
UniRef90_Q4YJY6,0
UniRef90_A7B6Q1,0
UniRef90_C9B2Y6,0
UniRef90_A6LEJ0,0
UniRef90_K5YSG7,0
UniRef90_K5Z1Z9,0
UniRef90_K6A2C7,0
UniRef90_K6A2D3,0
UniRef90_K6AGI7,0
UniRef90_K6AUQ5,0
UniRef90_N1ZGM2,0
UniRef90_N1ZPE1,0
UniRef90_N2AL51,0
UniRef90_N2ATS2,0
UniRef90_R5DDL4,0
UniRef90_C7T763,0
UniRef90_L0CZD0,0
UniRef90_Q63305,0
UniRef90_K5YUI1,0
UniRef90_K5YZA8,0
UniRef90_K5ZZ09,0
UniRef90_K5ZZ20,0
UniRef90_K6A929,0
UniRef90_K6ABA6,0
UniRef90_K6APT1,0
UniRef90_K6BB58,0
UniRef90_N1ZHB6,0
UniRef90_N2ANK6,0
UniRef90_N2AY01,0
UniRef90_N2AY77,0
UniRef90_N2B947,0
UniRef90_R5DA56,0
UniRef90_S0GNB3,0
UniRef90_S0GQN5,0
UniRef90_P12894,0
UniRef90_E3ZBN0,0
UniRef90_B0NWR4,0
UniRef90_B0NX14,0
UniRef90_F7F1I6,0
UniRef90_Q99JK9,0
UniRef90_E1WS00,0
UniRef90_K5ZBN2,0
UniRef90_K5ZHA2,0
UniRef90_K5ZLV7,0
UniRef90_K5ZRK1,0
UniRef90_K5ZU22,0
UniRef90_K5ZUH4,0
UniRef90_K5ZUQ4,0
UniRef90_K6A1V4,0
UniRef90_K6A5M3,0
UniRef90_K6A6R8,0
UniRef90_K6A917,0
UniRef90_K6AAY4,0
UniRef90_K6AHA0,0
UniRef90_K6AUG9,0
UniRef90_N1Z2F8,0
UniRef90_N1Z5K5,0
UniRef90_N1ZAQ6,0
UniRef90_N1ZHD8,0
UniRef90_N1ZIB2,2.3.1.n2
UniRef90_N1ZIR3,0
UniRef90_N1ZJH2,3.6.3.17
UniRef90_N1ZKB5,0
UniRef90_N2AZK4,0
UniRef90_N2B1U4,0
UniRef90_N2B6J8,0
UniRef90_N2B7I2,0
UniRef90_R5ACI4,0
UniRef90_R5DPT1,0
UniRef90_UPI00035E867A,0
UniRef90_W8ZBZ9,0
UniRef90_Q4YG87,0
UniRef90_A6LEG8,0
UniRef90_E1WRX6,0
UniRef90_K5YN15,0
UniRef90_K5YRZ5,0
UniRef90_K5YTJ8,0
UniRef90_K5Z966,0
UniRef90_K5ZL77,0
UniRef90_K5ZZH7,0
UniRef90_K6A2X3,0
UniRef90_K6A5M2,0
UniRef90_K6A6S7,0
UniRef90_K6A6U1,0
UniRef90_N1ZMS2,2.7.3.9
UniRef90_N2AJJ2,0
UniRef90_Q64WK2,0
UniRef90_R5DQI2,0
UniRef90_R6Y7R4,0
UniRef90_F9WHP5,0
UniRef90_B0MGJ9,0
UniRef90_Q4X6W9,0
UniRef90_A6L856,0
UniRef90_E1WRX5,0
UniRef90_K5Z4Y8,0
UniRef90_K5ZKZ9,0
UniRef90_K5ZRH6,0
UniRef90_K5ZSC5,0
UniRef90_K5ZUC5,0
UniRef90_K5ZUK3,0
UniRef90_K6A283,0
UniRef90_K6A2E2,0
UniRef90_K6A2J2,0
UniRef90_K6A424,0
UniRef90_K6A5K7,0
UniRef90_K6ARF1,0
UniRef90_K6ART3,0
UniRef90_N1ZDK4,0
UniRef90_N1ZG01,4.3.1.18
UniRef90_N1ZGX2,0
UniRef90_N1ZHT4,0
UniRef90_R6WRT3,3.4.11.18
UniRef90_R6WWI4,0
UniRef90_C7TFZ2,0
UniRef90_A0A017N977,0
UniRef90_A6LH07,4.2.1.20
UniRef90_A6LID6,0
UniRef90_K5Y7U5,0
UniRef90_K5YHJ5,0
UniRef90_K5YRH3,0
UniRef90_K5YUB5,0
UniRef90_K5YZH1,0
UniRef90_K5Z7I1,0
UniRef90_K5ZD17,0
UniRef90_K5ZGH3,5.1.3.3
UniRef90_K5ZLW5,0
UniRef90_K5ZQ95,0
UniRef90_K5ZU37,0
UniRef90_K5ZYW2,0
UniRef90_K6A174,0
UniRef90_K6A1B3,0
UniRef90_K6A3K5,0
UniRef90_K6A3R9,0
UniRef90_K6A450,0
UniRef90_K6A739,0
UniRef90_K6AYR2,5.2.1.8
UniRef90_N1ZEU1,0
UniRef90_N1ZI23,0
UniRef90_N1ZMY9,5.99.1.2
UniRef90_N1ZN31,0
UniRef90_N1ZT63,0
UniRef90_J7SHX6,0
UniRef90_Q4YK75,0
UniRef90_A6L8C4,5.3.1.9
UniRef90_K5YHK5,0
UniRef90_K5YM79,0
UniRef90_K5YR55,0
UniRef90_K5YSJ8,0
UniRef90_K5Z076,0
UniRef90_K5ZDN3,0
UniRef90_K5ZTC0,0
UniRef90_K5ZTD3,0
UniRef90_K5ZUG9,0
UniRef90_K6A3K1,0
UniRef90_K6AGE6,0
UniRef90_K6ARM6,0
UniRef90_K6ATV0,0
UniRef90_N1ZBC3,0
UniRef90_N2AST8,0
UniRef90_N2AWM7,0
UniRef90_N2B1R4,0
UniRef90_N2B5A5,0
UniRef90_N2BA56,0
UniRef90_N2BBM3,0
UniRef90_Q7R6V2,0
UniRef90_UPI0001F857D7,0
UniRef90_C6EQK5,0
UniRef90_A6KXY6,0
UniRef90_A6LEP7,2.3.1.180
UniRef90_K5Y8K4,0
UniRef90_K5YR74,0
UniRef90_K5YVM7,0
UniRef90_K5YXU8,0
UniRef90_K5ZHV1,0
UniRef90_K5ZMP0,0
UniRef90_K5ZUN9,0
UniRef90_K6A1R3,0
UniRef90_K6A3I5,0
UniRef90_K6A691,0
UniRef90_K6AGN3,0
UniRef90_N1ZC03,5.2.1.8
UniRef90_N1ZEQ9,0
UniRef90_N1ZMV5,0
UniRef90_N2AV24,0
UniRef90_N2AYN4,0
UniRef90_S0GKA8,0
UniRef90_V2QEP2,0
UniRef90_Q4YVL4,0
UniRef90_P11368,0
UniRef90_H2CKQ3,0
UniRef90_A6LD11,0
UniRef90_A6LEL6,2.4.99.17
UniRef90_A6LHY5,6.1.1.19
UniRef90_K5ZEB4,0
UniRef90_K6A3Q7,0
UniRef90_K6A5F6,0
UniRef90_K6AHS8,0
UniRef90_N1Z5C0,0
UniRef90_N1ZB62,0
UniRef90_N1ZDS9,0
UniRef90_N1ZFU5,1.17.1.2
UniRef90_N1ZJK3,0
UniRef90_N2B3E4,0
UniRef90_N2B5C0,0
UniRef90_N2B6W6,0
UniRef90_R6VKN6,1.1.1.369
UniRef90_R6X2P9,0
UniRef90_R6Y8V1,0
UniRef90_V2RMB1,0
UniRef90_A0A015Y246,0
UniRef90_B0NER4,0
UniRef90_M1Y8K3,0
UniRef90_F6XAM3,0
UniRef90_G5AHY9,0
UniRef90_A6LCP4,0
UniRef90_K5Y2I1,0
UniRef90_K5Y667,0
UniRef90_K5YN88,0
UniRef90_K5YN96,0
UniRef90_K5YRT2,0
UniRef90_K5Z8A5,0
UniRef90_K5ZA22,0
UniRef90_K5ZA95,0
UniRef90_K5ZGI3,0
UniRef90_K5ZMN1,0
UniRef90_K5ZPV7,0
UniRef90_K5ZQ20,0
UniRef90_K5ZTK9,3.1.3.11
UniRef90_K5ZYW7,0
UniRef90_K6A195,0
UniRef90_K6A6J9,5.3.1.12
UniRef90_K6AAZ6,0
UniRef90_K6AUK0,0
UniRef90_N1ZC39,0
UniRef90_N1ZHZ6,2.4.1.21
UniRef90_N2AMN3,0
UniRef90_N2ASE6,0
UniRef90_N2AZN8,0
UniRef90_R5DAQ5,0
UniRef90_A0A024PJX1,0
UniRef90_Q7PDK2,0
UniRef90_Q3UDW9,0
UniRef90_Q4YG33,0
UniRef90_UPI00035E57DE,0
UniRef90_D4VSU5,0
UniRef90_K5Y627,0
UniRef90_K5Y8L0,0
UniRef90_K5YZN2,0
UniRef90_K5Z292,0
UniRef90_K5ZDR5,0
UniRef90_K5ZEN9,0
UniRef90_K5ZGL6,0
UniRef90_K5ZMD2,0
UniRef90_K5ZMM9,0
UniRef90_K5ZQ03,0
UniRef90_K5ZW84,0
UniRef90_K6A263,0
UniRef90_K6A8S9,0
UniRef90_K6AI55,0
UniRef90_K6AUG3,0
UniRef90_N1Z600,0
UniRef90_N1ZFI6,0
UniRef90_N1ZFW0,0
UniRef90_N1ZN26,0
UniRef90_N2BCP5,0
UniRef90_N2BIP9,0
UniRef90_R5DG80,0
UniRef90_R6NLL5,0
UniRef90_R7NRD7,0
UniRef90_S0GHM4,0
UniRef90_Q4YJG8,0
UniRef90_A6L849,1.2.1.38
UniRef90_A6L8E0,0
UniRef90_A6L9C7,0
UniRef90_A6LER8,0
