uniref,ec
UniRef90_K5Y7V3,0
UniRef90_K5ZB08,0
UniRef90_K5ZCI4,0
UniRef90_K6A3L8,0
UniRef90_K5Z9H7,0
UniRef90_K5ZYA2,0
UniRef90_N2AXP6,0
UniRef90_K6A1P5,0
UniRef90_K6A1R8,0
UniRef90_N2BAA3,0
UniRef90_R6WWF6,0
UniRef90_K6A2W1,0
UniRef90_K6APT1,0
UniRef90_K5ZMP0,0
UniRef90_N2ASG6,0
UniRef90_K6A5Z0,0
UniRef90_S0GNB3,0
UniRef90_A6LE88,0
UniRef90_Q650D2,0
UniRef90_K5ZE67,0
UniRef90_K5ZX45,0
UniRef90_K6AMG1,0
UniRef90_N2B0V8,0
UniRef90_R6WZB6,0
UniRef90_A0A009X8S5,0
UniRef90_K5YM02,0
UniRef90_K5YU95,0
UniRef90_K6A1V8,0
UniRef90_N2AZK8,0
UniRef90_K5ZN07,0
UniRef90_X3F781,0
UniRef90_A7B6K6,0
UniRef90_K5ZYB9,0
UniRef90_K6A1C7,0
UniRef90_N2B1G0,0
UniRef90_K5Z9T8,0
UniRef90_K5ZUR2,0
UniRef90_K5ZVA3,0
UniRef90_K6A5F1,0
UniRef90_K6AKX9,0
UniRef90_N2AQZ8,0
UniRef90_N2BC79,0
UniRef90_K5YPS4,0
UniRef90_K5YUA7,0
UniRef90_K5ZRN9,0
UniRef90_K6AEI6,0
UniRef90_K5YR35,0
UniRef90_K5YZA8,0
UniRef90_K5Z5Q7,0
UniRef90_K5ZHV6,0
UniRef90_K5ZRM2,0
UniRef90_K6AKX0,0
UniRef90_K5YSW4,0
UniRef90_K5Z064,0
UniRef90_K5ZPH1,0
UniRef90_K6A661,0
UniRef90_K5ZUT1,6.3.2.8
UniRef90_K5ZYT8,0
UniRef90_N1Z5G2,0
UniRef90_N2BE56,0
UniRef90_R6X5K9,0
UniRef90_A6LH29,0
UniRef90_K5ZPW2,0
UniRef90_K6A468,0
UniRef90_K6AI16,0
UniRef90_K6AUB9,0
UniRef90_N2AMI0,0
UniRef90_K5ZZ52,0
UniRef90_K6A2C3,0
UniRef90_K6A929,0
UniRef90_R9D7R0,0
UniRef90_K5YC15,0
UniRef90_K5YHA3,0
UniRef90_K5Z070,0
UniRef90_N2AZ46,0
UniRef90_K5Z180,0
UniRef90_K6AGA7,0
UniRef90_N2ASG7,0
UniRef90_Q4XDB9,0
UniRef90_K5Z3G0,0
UniRef90_K6A9D2,0
UniRef90_K6AQ22,0
UniRef90_Q4X6X1,0
UniRef90_A6LI32,4.3.1.3
UniRef90_K5YM79,0
UniRef90_K6AA89,0
UniRef90_N2BB76,0
UniRef90_Q4YD76,0
UniRef90_K5ZUC6,0
UniRef90_K6A066,0
UniRef90_K6A6M6,0
UniRef90_K6A758,0
UniRef90_N2AJW8,0
UniRef90_N2ASU5,0
UniRef90_N2AZN8,0
UniRef90_N2B1F9,0
UniRef90_N2BGU9,0
UniRef90_S0GKS5,0
UniRef90_D6SEF8,0
UniRef90_K6A1M8,0
UniRef90_K6A1V4,0
UniRef90_K6A2A8,0
UniRef90_K6A640,0
UniRef90_K6AG74,0
UniRef90_K5ZHB0,0
UniRef90_Q4YD51,0
UniRef90_K5YLM7,0
UniRef90_K5ZHM4,0
UniRef90_N1ZLP5,0
UniRef90_N2AWR5,0
UniRef90_N2B0J8,0
UniRef90_R9HNK1,0
UniRef90_K6A278,0
UniRef90_K6A2R7,0
UniRef90_K5ZYN1,0
UniRef90_K6A3Q7,0
UniRef90_K6A4P6,0
UniRef90_N2ASM3,0
UniRef90_A6LHM8,0
UniRef90_K5Y8A3,0
UniRef90_K5YN88,0
UniRef90_K5ZM36,0
UniRef90_K6A6X9,0
UniRef90_K5YIY6,0
UniRef90_K6A1N2,0
UniRef90_Q5L8Z8,1.1.1.37
UniRef90_Q89YG2,0
UniRef90_A6L9B8,0
UniRef90_C3QND6,0
UniRef90_K5Y667,0
UniRef90_K5YRE5,0
UniRef90_K5Z7E8,0
UniRef90_K5ZRK0,0
UniRef90_N1ZJP8,0
UniRef90_N2AY44,0
UniRef90_K5ZRK1,0
UniRef90_K5YG47,0
UniRef90_K6A298,0
UniRef90_E1WRX6,0
UniRef90_K6A417,0
UniRef90_N2ATH5,0
UniRef90_N2BF93,0
UniRef90_D3Z496,0
UniRef90_K5YVK8,0
UniRef90_K5YYM4,0
UniRef90_K5Z9U9,0
UniRef90_K5ZHN8,0
UniRef90_K5ZI16,0
UniRef90_N2B088,0
UniRef90_A6LD04,6.3.5.2
UniRef90_K5YLX5,0
UniRef90_K5ZQ11,0
UniRef90_K5ZTC0,0
UniRef90_K6AA23,0
UniRef90_K6AHT5,0
UniRef90_N2AVL5,0
UniRef90_N2B6W6,0
UniRef90_Q4XG51,0
UniRef90_K6A3N5,0
UniRef90_K6A5G1,0
UniRef90_K6A6F5,0
UniRef90_V2RMU8,0
UniRef90_A6L260,0
UniRef90_K5ZMI4,0
UniRef90_K5ZZP5,0
UniRef90_K6AUT2,0
UniRef90_D6D3M1,0
UniRef90_K5ZEN9,0
UniRef90_K6A5N2,0
UniRef90_N1ZFD4,0
UniRef90_N1ZGR4,0
UniRef90_N2B6A2,0
UniRef90_R5DLE2,0
UniRef90_B1A1E2,0
UniRef90_A6LD11,0
UniRef90_K5ZHV9,0
UniRef90_K5ZLW5,0
UniRef90_K5ZVF9,0
UniRef90_N1ZFG8,0
UniRef90_K5YVT1,0
UniRef90_K5ZD17,0
UniRef90_K5ZD86,0
UniRef90_N2B6Q5,0
UniRef90_R5DFT6,1.11.1.6
UniRef90_K5YYH3,0
UniRef90_K5Z849,0
UniRef90_K5ZRK5,0
UniRef90_K6ALV9,0
UniRef90_K5YM26,0
UniRef90_K5YVP1,0
UniRef90_K5Z475,0
UniRef90_K5ZGV1,0
UniRef90_K5ZVN3,0
UniRef90_K6A2T9,0
UniRef90_K6A710,0
UniRef90_N2B0F1,0
UniRef90_N2B6T0,0
UniRef90_R6Y2Z7,0
UniRef90_V2QGK8,0
UniRef90_Q7R6U7,0
UniRef90_A0A026VT83,0
UniRef90_K5Y5X9,0
UniRef90_K5ZKW9,0
UniRef90_N1ZIJ3,1.5.1.20
UniRef90_A6L287,0
UniRef90_K5YTH8,0
UniRef90_K6AWK9,0
UniRef90_N1ZAF7,0
UniRef90_N2AZQ6,0
UniRef90_K5Z1X2,0
UniRef90_K5ZQ83,0
UniRef90_N2AIP5,0
UniRef90_N2AX94,0
UniRef90_A6LAW1,4.1.99.17
UniRef90_K6A3K1,0
UniRef90_N2B0E5,0
UniRef90_K5Y238,0
UniRef90_K5YM06,0
UniRef90_K5YZ92,0
UniRef90_K5ZRL7,0
UniRef90_K6A1E7,0
UniRef90_N2AN14,0
UniRef90_N2BCA3,0
UniRef90_A0A023KWQ1,0
UniRef90_K5ZDF9,0
UniRef90_K5ZUZ0,0
UniRef90_K6A6E9,0
UniRef90_K6A6R8,0
UniRef90_N2AV40,0
UniRef90_N2B3F1,0
UniRef90_K5YUI3,0
UniRef90_K6A9M4,0
UniRef90_V2Q9N6,0
UniRef90_Q4YAG3,0
UniRef90_K5Z5R5,0
UniRef90_K6A2K3,0
UniRef90_K6ACC6,0
UniRef90_N1ZJJ3,0
UniRef90_N2B0Z3,0
UniRef90_R6XD50,0
UniRef90_K5ZLP8,0
UniRef90_V2QCS7,0
UniRef90_V2QEY7,0
UniRef90_K5YYB5,0
UniRef90_K6A6G0,2.7.1.40
UniRef90_K6AU34,0
UniRef90_A1AII0,0
UniRef90_K5Z7D2,2.8.1.6
UniRef90_K5ZHC5,0
UniRef90_K5ZLT5,0
UniRef90_K5ZTI1,0
UniRef90_N1ZEA4,0
UniRef90_N2B6Q0,0
UniRef90_R6WUD2,0
UniRef90_V2QAJ7,0
UniRef90_K5ZBY7,0
UniRef90_K5ZHV1,0
UniRef90_K5ZVE9,0
UniRef90_K5ZZ02,0
UniRef90_K6A0T5,0
UniRef90_N2AMN3,0
UniRef90_R5DFF6,0
UniRef90_R6IBF4,0
UniRef90_K5YUH1,0
UniRef90_K5ZHE3,0
UniRef90_K6A1Z5,0
UniRef90_K6A4I0,0
UniRef90_K6AN02,0
UniRef90_N2B4G1,0
UniRef90_D6D2I5,0
UniRef90_K5YRW8,0
UniRef90_K5Z259,0
UniRef90_K5ZPF3,0
UniRef90_K5ZTH3,0
UniRef90_K5ZZP7,0
UniRef90_K6A1V3,5.1.3.3
UniRef90_K6ART3,0
UniRef90_N2AKC8,0
UniRef90_N2B5M5,0
UniRef90_V2QF56,4.3.1.1
UniRef90_N2AJJ2,0
UniRef90_N2BBM3,0
UniRef90_R7J7A8,0
UniRef90_R9HF92,0
UniRef90_K5Y5V5,0
UniRef90_K5Y8F4,0
UniRef90_K5Y8N0,0
UniRef90_K5YN96,0
UniRef90_K5ZQ95,0
UniRef90_K6APW8,2.6.1.37
UniRef90_N2AP30,0
UniRef90_N2AUG8,0
UniRef90_N2AZ32,0
UniRef90_N2B4I4,0
UniRef90_N2B6J6,0
UniRef90_R6XY81,0
UniRef90_K5ZCI8,0
UniRef90_K5ZDY3,0
UniRef90_K5ZZ36,0
UniRef90_N1ZLU8,0
UniRef90_N2ATS2,0
UniRef90_R6WQ56,0
UniRef90_K6AYU0,0
UniRef90_N1Z5G6,0
UniRef90_N1ZQM6,3.1.13.1
UniRef90_K5Y8F7,0
UniRef90_K5YS73,0
UniRef90_K6ATV0,0
UniRef90_N2AMK1,0
UniRef90_R9HNY2,0
UniRef90_K5YND3,0
UniRef90_K6AUM4,0
UniRef90_N2ALN6,0
UniRef90_N2B539,0
UniRef90_R5DHD0,0
UniRef90_A0A015UVB4,0
UniRef90_K6A1K8,0
UniRef90_K6AEI2,0
UniRef90_K6AGP0,0
UniRef90_N1Z5K9,0
UniRef90_K5Z289,0
UniRef90_K6A9B6,0
UniRef90_N2B1U4,0
UniRef90_K5YSG7,0
UniRef90_K5Z0W6,0
UniRef90_K5Z2C0,0
UniRef90_K5ZDR1,0
UniRef90_K5ZUL4,0
UniRef90_K5ZW92,0
UniRef90_K6ABA6,0
UniRef90_N1ZC33,0
UniRef90_N2B1K4,0
UniRef90_N2B978,0
UniRef90_A6L2C7,0
UniRef90_K5Y243,0
UniRef90_K5YFF9,3.5.2.3
UniRef90_K5YVR4,0
UniRef90_K5YYF6,0
UniRef90_K5Z655,0
UniRef90_K5ZHJ4,0
UniRef90_K5ZUL2,0
UniRef90_K6A0I7,0
UniRef90_K6AH79,0
UniRef90_N2B5C0,0
UniRef90_A6LEG8,0
UniRef90_K5ZZC9,0
UniRef90_K6AU71,0
UniRef90_N2AW14,0
UniRef90_N2B1J9,0
UniRef90_A6LBU6,6.1.1.12
UniRef90_K5Y5C0,0
UniRef90_K5YK56,0
UniRef90_K5ZGI3,0
UniRef90_K5ZGT5,0
UniRef90_K5ZUC8,0
UniRef90_K6A5V9,0
UniRef90_K6A913,0
UniRef90_N2ASR6,0
UniRef90_N2BIQ9,0
UniRef90_K5YRT6,0
UniRef90_K5ZUH4,0
UniRef90_K5ZZL5,0
UniRef90_K6A1Z1,0
UniRef90_K6ALT3,0
UniRef90_K6AUB5,0
UniRef90_F8QJV2,0
UniRef90_K5YRZ5,0
UniRef90_K5YVR0,0
UniRef90_K5Z5Q3,0
UniRef90_K6ABC5,0
UniRef90_K6AMZ7,0
UniRef90_K6AUK0,0
UniRef90_R6WWN2,0
UniRef90_K5ZGS8,0
UniRef90_K5ZUU4,0
UniRef90_K5ZWD7,0
UniRef90_K6AHR9,0
UniRef90_K6AM73,0
UniRef90_N2ARJ6,0
UniRef90_N2AYN4,0
UniRef90_N2B9R7,0
UniRef90_N2BHB2,0
UniRef90_R6X666,6.2.1.30
UniRef90_K5YG59,0
UniRef90_K5YM72,0
UniRef90_K5YYQ6,0
UniRef90_K5ZUI4,0
UniRef90_N2BGZ1,0
UniRef90_K5YN15,0
UniRef90_K5ZGY2,0
UniRef90_K5ZYE4,0
UniRef90_K6AHA0,0
UniRef90_N2BA66,0
UniRef90_R5RLI5,0
UniRef90_Q3U156,0
UniRef90_K5YUP8,0
UniRef90_K5ZRH6,0
UniRef90_K5ZTE3,0
UniRef90_K6AGT7,0
UniRef90_N2AVU4,0
UniRef90_Q64S46,0
UniRef90_A6LFT6,6.1.1.16
UniRef90_K5ZX03,0
UniRef90_K6APL4,0
UniRef90_K6AUS7,0
UniRef90_J3QP72,0
UniRef90_Q7R7C2,0
UniRef90_W0TGE7,0
UniRef90_K5Y2B4,0
UniRef90_K5YTF4,0
UniRef90_N1ZDA5,0
UniRef90_R6WSD2,0
UniRef90_K5Z142,0
UniRef90_K5ZAQ5,0
UniRef90_K6A121,0
UniRef90_K6A8B5,0
UniRef90_N1Z3G2,0
UniRef90_N1ZAN8,0
UniRef90_N1ZLN7,0
UniRef90_N2B692,0
UniRef90_R7NKR7,0
UniRef90_UPI00029B13CF,0
UniRef90_K5YMP3,0
UniRef90_K5ZI57,0
UniRef90_K6A6Y7,0
UniRef90_N1ZCQ7,0
UniRef90_N2AUU5,0
UniRef90_N2B046,0
UniRef90_R5DGB3,0
UniRef90_R6WP78,0
UniRef90_P11369,0
UniRef90_F1YWH0,0
UniRef90_K5YFA2,0
UniRef90_K5ZDK4,0
UniRef90_K6A6L6,0
UniRef90_K6AWF3,0
UniRef90_N1ZDI9,0
UniRef90_N2ATY3,0
UniRef90_N2B1T2,0
UniRef90_N2BGY7,0
UniRef90_K5YC78,0
UniRef90_K5ZC15,0
UniRef90_K5ZNB3,0
UniRef90_K5ZP77,0
UniRef90_K6A454,0
UniRef90_K6A9H1,0
UniRef90_K6ALF6,0
UniRef90_K6AT36,0
UniRef90_N1ZFW0,0
UniRef90_K5YTH9,0
UniRef90_K5ZA22,0
UniRef90_K5ZLB3,0
UniRef90_K5ZQB1,0
UniRef90_N1ZAM5,0
UniRef90_N1ZDC6,0
UniRef90_N2B232,0
UniRef90_K5YUH8,0
UniRef90_K5ZDK8,0
UniRef90_K5ZY81,0
UniRef90_K5ZZQ3,0
UniRef90_K6A6S7,0
UniRef90_K6AHD3,0
UniRef90_N2B1C8,0
UniRef90_S0GRF1,0
UniRef90_M2QXC0,0
UniRef90_K5YTU4,0
UniRef90_K5ZDR8,0
UniRef90_K6AX32,0
UniRef90_N2B988,0
UniRef90_Q4YDX5,0
UniRef90_K5YYD4,0
UniRef90_K5ZQ42,0
UniRef90_K5ZTD3,0
UniRef90_K5ZTW4,3.6.4.12
UniRef90_K5ZV17,0
UniRef90_K6A0J2,0
UniRef90_N1ZNE9,0
UniRef90_N2B3Q6,0
UniRef90_N2BFI2,0
UniRef90_K5YB52,0
UniRef90_N1ZDN1,0
UniRef90_N1ZLX1,0
UniRef90_R5DDK4,0
UniRef90_A7VD49,0
UniRef90_K5ZAY7,0
UniRef90_K5ZE94,0
UniRef90_K5ZLY5,0
UniRef90_K6AM51,2.1.1.195
UniRef90_N2B5I7,0
UniRef90_N2BA77,0
UniRef90_K5Y622,0
UniRef90_K5ZU12,0
UniRef90_K5ZZI3,0
UniRef90_K5ZZR6,0
UniRef90_K6A0U5,0
UniRef90_N1Z1T4,0
UniRef90_N2AP74,0
UniRef90_N2B8N9,0
UniRef90_R6XDM7,0
UniRef90_K5YU76,3.4.21.89
UniRef90_K5ZPX8,0
UniRef90_K5ZSC5,0
UniRef90_K6A812,0
UniRef90_N1ZDV0,0
UniRef90_N1ZGS6,0
UniRef90_N2AIQ7,0
UniRef90_N2B5C6,0
UniRef90_N2B5L7,0
UniRef90_N2B6K9,0
UniRef90_R5D8V3,0
UniRef90_S0GKR0,0
UniRef90_V2RLI9,0
UniRef90_K5YHJ5,0
UniRef90_K5ZAA6,0
UniRef90_K5ZU70,0
UniRef90_K5ZUD9,0
UniRef90_K6A2F3,0
UniRef90_N2AZW8,0
UniRef90_N2B6J8,0
UniRef90_R5DGX9,1.4.1.16
UniRef90_K5Y084,0
UniRef90_K5YRT2,0
UniRef90_K5YTG2,0
UniRef90_K5ZVU1,2.7.8.26
UniRef90_K6AL18,0
UniRef90_K6ARF1,0
UniRef90_R5DEL5,2.5.1.55
UniRef90_K5Z0U6,0
UniRef90_K5Z6M7,0
UniRef90_K5ZCL0,0
UniRef90_K5ZMN6,0
UniRef90_N2AMG6,0
UniRef90_N2B552,0
UniRef90_K5Y606,0
UniRef90_K5Y8H5,0
UniRef90_K5YM18,0
UniRef90_K5YTU9,0
UniRef90_K5Z5Q8,0
UniRef90_K5ZBN2,0
UniRef90_K6AMH0,0
UniRef90_N2AVZ7,0
UniRef90_N2AZ95,0
UniRef90_N2AZJ8,0
UniRef90_R7JA49,2.7.4.22
UniRef90_V2QD29,0
UniRef90_K5YHI6,0
UniRef90_K6AMA4,0
UniRef90_N1ZHM2,0
UniRef90_N2AV78,0
UniRef90_N2AXW5,0
UniRef90_N2AZ17,0
UniRef90_N2BAF0,0
UniRef90_R6IEJ1,0
UniRef90_K5ZYF6,0
UniRef90_K5ZYM1,0
UniRef90_K6A049,0
UniRef90_N2ALL6,0
UniRef90_N2AYB4,0
UniRef90_N2B4T2,0
UniRef90_N2B8F8,0
UniRef90_R6S803,0
UniRef90_R6WMY5,0
UniRef90_R6WSW4,0
UniRef90_K5YVT6,0
UniRef90_K5Z5T4,0
UniRef90_K5ZI44,0
UniRef90_K5ZLV7,0
UniRef90_K5ZLZ0,0
UniRef90_K6ARJ3,0
UniRef90_N1ZMW5,0
UniRef90_N2B5B6,0
UniRef90_R6HMA0,0
UniRef90_A6LCV6,0
UniRef90_K5YLX2,3.4.13.22
UniRef90_K5YM85,0
UniRef90_K5Z079,0
UniRef90_K5ZD06,0
UniRef90_K5ZLH0,0
UniRef90_K5ZX56,0
UniRef90_K5ZYL5,0
UniRef90_K5ZZ88,0
UniRef90_N1ZQH2,3.4.11.18
UniRef90_N2ATG7,0
UniRef90_N2BA72,0
UniRef90_R6JHP6,0
UniRef90_V2RKR2,0
UniRef90_K5Y287,0
UniRef90_K5Z9H2,0
UniRef90_K5ZBL0,5.1.1.7
UniRef90_K5ZFU0,0
UniRef90_K6A1D7,0
UniRef90_K6ATD0,0
UniRef90_K6AYR2,5.2.1.8
UniRef90_N1Z3L5,0
UniRef90_N1ZS05,0
UniRef90_N2B7Z8,0
UniRef90_Q5LES4,2.7.7.4
UniRef90_R5DDE3,4.2.1.59
UniRef90_R6WZT4,0
UniRef90_V2QGZ2,0
UniRef90_K5Y0X3,0
UniRef90_K5YMP7,2.7.4.1
UniRef90_K5Z3X6,0
UniRef90_K5ZG03,0
UniRef90_K5ZI02,0
UniRef90_K5ZP48,0
UniRef90_K5ZRK6,0
UniRef90_K5ZTD0,0
UniRef90_A8SIA6,0
UniRef90_A6LEI8,0
UniRef90_K5YM29,0
UniRef90_K5YVS6,0
UniRef90_K5YZB6,0
UniRef90_K5ZAD8,0
UniRef90_K5ZB37,0
UniRef90_K5ZI68,0
UniRef90_K6A0W9,0
UniRef90_K6A1T4,0
UniRef90_K6A705,2.7.7.2
UniRef90_K6AHT0,0
UniRef90_N2AX13,0
UniRef90_N2B1G9,0
UniRef90_N2B3S8,0
UniRef90_Q64WI5,0
UniRef90_R5DQZ1,0
UniRef90_A6LEJ0,0
UniRef90_K5YY74,0
UniRef90_K5Z0W4,0
UniRef90_K5ZCA5,0
UniRef90_K5ZDF4,0
UniRef90_K5ZKW7,0
UniRef90_K6A087,0
UniRef90_K6APS5,0
UniRef90_K6AUG9,0
UniRef90_N1Z5M6,0
UniRef90_N2B745,0
UniRef90_R5DAQ5,0
UniRef90_R6WRE4,6.3.4.4
UniRef90_R6Y4A6,0
UniRef90_K5YYR7,0
UniRef90_K5ZUV1,0
UniRef90_K5ZVR5,0
UniRef90_K6AHA6,4.2.1.9
UniRef90_K6APE9,0
UniRef90_N1Z2I0,0
UniRef90_N2APJ0,0
UniRef90_N2B733,0
UniRef90_UPI0001FABDB5,0
UniRef90_K5Y103,0
UniRef90_K5YLY4,0
UniRef90_K5ZL12,3.4.11.4
UniRef90_K6A438,0
UniRef90_K6AHS8,0
UniRef90_N1ZL86,0
UniRef90_N2B5A5,0
UniRef90_Q4YK81,0
UniRef90_A7B5X1,0
UniRef90_K5ZRF0,0
UniRef90_K5ZV32,0
UniRef90_K5ZVQ8,0
UniRef90_K6A1R3,0
UniRef90_K6A3N9,0
UniRef90_K6ALI9,0
UniRef90_K6AMA0,0
UniRef90_K6AP39,0
UniRef90_N1ZEN9,0
UniRef90_N2B341,0
UniRef90_N2B7R4,0
UniRef90_E0MU53,0
UniRef90_K5Y6T0,0
UniRef90_K5ZPC3,0
UniRef90_K5ZUF1,0
UniRef90_K5ZUS2,0
UniRef90_K6AD93,0
UniRef90_K6AWA6,0
UniRef90_N2AXX6,0
UniRef90_N2AZA5,0
UniRef90_N2B5T1,0
UniRef90_N2BAC1,0
UniRef90_R6WTW9,0
UniRef90_R6Y6S0,0
