uniref,ec
UniRef90_UPI00015629ED,0
UniRef90_N2B988,0
UniRef90_N1ZLE9,0
UniRef90_K5Z7B3,0
UniRef90_N2B7Z8,0
UniRef90_N2BIP9,0
UniRef90_R6X2P9,0
UniRef90_K5Y0V8,0
UniRef90_K5ZIF0,0
UniRef90_K6A6W0,0
UniRef90_K6A6J3,4.1.99.12
UniRef90_N2AP30,0
UniRef90_N2BCA3,0
UniRef90_R6X568,0
UniRef90_P11369,0
UniRef90_K6A1B3,0
UniRef90_N1ZMZ3,0
UniRef90_N1ZS05,0
UniRef90_N1ZHD5,0
UniRef90_Q4YD76,0
UniRef90_K5ZFU0,0
UniRef90_K5ZKW9,0
UniRef90_N1ZDJ1,0
UniRef90_N2AWA3,0
UniRef90_N2B947,0
UniRef90_Q4XG51,0
UniRef90_N1ZAU2,0
UniRef90_R5DE23,0
UniRef90_A5ZYU0,0
UniRef90_A6LDB7,0
UniRef90_N1ZG67,0
UniRef90_N2BB15,0
UniRef90_S0GNB3,0
UniRef90_V2RHJ5,0
UniRef90_R6WQF7,6.3.4.2
UniRef90_Q4YAG3,0
UniRef90_A8ST13,0
UniRef90_A0A016JHV3,0
UniRef90_K5ZML5,0
UniRef90_K5ZYQ3,0
UniRef90_K6A6V5,0
UniRef90_N2B8S7,0
UniRef90_R6WVL3,0
UniRef90_W7JSH6,0
UniRef90_N2B288,0
UniRef90_K5Z1E9,0
UniRef90_K5ZEF7,0
UniRef90_K5ZEL4,0
UniRef90_K6AIQ2,0
UniRef90_K6ARG4,0
UniRef90_Q7R7C2,0
UniRef90_K5Z0U6,0
UniRef90_K5ZTE2,2.4.99.17
UniRef90_N1ZB99,2.8.3.8
UniRef90_N2AR22,0
UniRef90_V2QGK8,0
UniRef90_Q5BXX7,0
UniRef90_K6A1B7,0
UniRef90_K6A3W4,0
UniRef90_K6A5E1,0
UniRef90_K6AGI7,0
UniRef90_H2CKQ3,0
UniRef90_A5Z2Z6,0
UniRef90_B1A1E2,0
UniRef90_J5PKU6,0
UniRef90_K5Z238,0
UniRef90_K6AN12,1.2.1.41
UniRef90_N2B904,0
UniRef90_R6Y7R4,0
UniRef90_V2Q2J2,0
UniRef90_Q6QI74,0
UniRef90_K5YS01,0
UniRef90_K5ZA22,0
UniRef90_K5ZBF8,0
UniRef90_N2B002,0
UniRef90_N2B4M3,0
UniRef90_N2B5A5,0
UniRef90_N2BBX4,0
UniRef90_R6XAC6,0
UniRef90_Q3U156,0
UniRef90_A6BGW3,0
UniRef90_A6LA97,2.1.3.2
UniRef90_E9RZN0,0
UniRef90_K5Y7Y5,0
UniRef90_K6A5E7,0
UniRef90_K6AU71,0
UniRef90_V2RJ37,6.1.1.9
UniRef90_B0NX14,0
UniRef90_Q7R6U7,0
UniRef90_I9EC60,0
UniRef90_K5YTM2,0
UniRef90_K5YYF0,0
UniRef90_K5ZTD3,0
UniRef90_N1Z6T7,0
UniRef90_N2BGZ1,0
UniRef90_R6HMA0,0
UniRef90_B0NWR4,0
UniRef90_K5YFA2,0
UniRef90_K5ZGJ0,0
UniRef90_K5ZZ28,0
UniRef90_K6A424,0
UniRef90_N2APS6,0
UniRef90_N2ASU5,0
UniRef90_N2ATS2,0
UniRef90_Q89YG2,0
UniRef90_G9NL02,0
UniRef90_A6LD62,0
UniRef90_K5YG08,2.7.7.60
UniRef90_K5YY01,0
UniRef90_N2AR02,0
UniRef90_A5Z2Z7,0
UniRef90_Q4YDX5,0
UniRef90_F9XGC0,0
UniRef90_K6A3K5,0
UniRef90_N1ZM02,5.3.1.1
UniRef90_N2ASH6,0
UniRef90_R6WZT4,0
UniRef90_F1YWH0,0
UniRef90_A6LBG5,0
UniRef90_K5ZGQ2,0
UniRef90_K6A1T4,0
UniRef90_K6ABM3,0
UniRef90_K6ARL0,0
UniRef90_N2B119,0
UniRef90_N2B1M9,0
UniRef90_R5DDL4,0
UniRef90_F9XGI9,0
UniRef90_I0UD96,0
UniRef90_T0NDH0,0
UniRef90_K5YVT1,0
UniRef90_K5Z9H7,0
UniRef90_K5ZHM4,0
UniRef90_K5ZYR9,0
UniRef90_K6A3I5,0
UniRef90_N2B1F9,0
UniRef90_S0GKR0,0
UniRef90_A7ACD2,0
UniRef90_A6LE84,0
UniRef90_K5Y132,0
UniRef90_K5Y287,0
UniRef90_K5ZMN1,0
UniRef90_K6A2B0,0
UniRef90_K6A2V3,0
UniRef90_K6A2W8,0
UniRef90_N2ASG6,0
UniRef90_N2AZK4,0
UniRef90_N2B2A6,0
UniRef90_N2B2Y0,0
UniRef90_N2B579,0
UniRef90_R5DAU4,2.7.2.4
UniRef90_A6LA39,5.3.1.5
UniRef90_K5ZF52,1.16.3.2
UniRef90_K5ZHM8,0
UniRef90_K5ZU22,0
UniRef90_K6ADF7,0
UniRef90_K6AQ22,0
UniRef90_N2B1F7,0
UniRef90_R5DA56,0
UniRef90_R6WWN2,0
UniRef90_R6X4I3,0
UniRef90_R6XDC4,0
UniRef90_B7R8V5,0
UniRef90_N1ZGF7,0
UniRef90_Q7R6U8,0
UniRef90_F9WBA8,0
UniRef90_Q7R857,0
UniRef90_A6LEH4,0
UniRef90_K5YN04,0
UniRef90_K5YZA8,0
UniRef90_K5ZEC2,0
UniRef90_K5ZSC3,0
UniRef90_K6ABB5,0
UniRef90_K6AMH0,0
UniRef90_K6ATV0,0
UniRef90_N2B6C4,0
UniRef90_R5DEI7,0
UniRef90_R6Y2Z7,0
UniRef90_V2Q9D7,0
UniRef90_K5WGE4,0
UniRef90_B0NER4,0
UniRef90_K5YTK8,0
UniRef90_K5ZDW5,0
UniRef90_N2AV40,0
UniRef90_R7S653,0
UniRef90_R7SIX4,0
UniRef90_J3QP72,0
UniRef90_N1ZGS6,0
UniRef90_K5YC22,2.5.1.3
UniRef90_K5Z0T9,5.4.99.25
UniRef90_K5ZUF0,0
UniRef90_K5ZUH5,0
UniRef90_K5ZW71,0
UniRef90_K5ZXQ9,0
UniRef90_N2B0J8,0
UniRef90_Q64WM9,0
UniRef90_R5FED3,0
UniRef90_R6WQT9,1.6.5.8
UniRef90_A6L9K4,4.2.1.20
UniRef90_A6LER8,0
UniRef90_K5YU89,0
UniRef90_K5Z609,0
UniRef90_K5ZRG2,0
UniRef90_K5ZTW4,3.6.4.12
UniRef90_K6AMA4,0
UniRef90_Q650E4,0
UniRef90_A6LD11,0
UniRef90_K5Y5C0,0
UniRef90_K5YBB8,0
UniRef90_K5Z1V4,0
UniRef90_K5ZRL7,0
UniRef90_K5ZVB9,0
UniRef90_K6ABB0,0
UniRef90_N2AXN6,0
UniRef90_N2BC58,0
UniRef90_UPI000372B8BA,0
UniRef90_Q4YK81,0
UniRef90_I7GIE7,0
UniRef90_K5YYH3,0
UniRef90_K5ZQU8,0
UniRef90_K5ZU12,0
UniRef90_K6A5C7,0
UniRef90_K6A9D2,0
UniRef90_N2AVL5,0
UniRef90_N2BA66,0
UniRef90_N2BBR4,0
UniRef90_K5Y5V5,0
UniRef90_K5YM72,0
UniRef90_K5YVP1,0
UniRef90_K5ZMM9,0
UniRef90_K5ZU03,0
UniRef90_K5ZU70,0
UniRef90_K6A3Q7,0
UniRef90_K6A4P6,0
UniRef90_K6A939,0
UniRef90_K6AL35,2.5.1.75
UniRef90_N2AWQ5,0
UniRef90_N2AY46,0
UniRef90_N2B4B6,0
UniRef90_R7JAB6,6.1.1.14
UniRef90_N1Z1T6,0
UniRef90_A6LEH6,0
UniRef90_K5YTJ8,0
UniRef90_K5ZIB9,0
UniRef90_K5ZTX4,2.1.1.182
UniRef90_K6A2T9,0
UniRef90_K6AUG9,0
UniRef90_N2B4Y6,0
UniRef90_Q8A6A5,0
UniRef90_V2PYW4,0
UniRef90_M2UTQ7,0
UniRef90_K7EZW6,0
UniRef90_A6LEH9,0
UniRef90_K5Y8I3,0
UniRef90_K5YN96,0
UniRef90_K5YTE9,0
UniRef90_K5YUF2,0
UniRef90_K5Z3G0,0
UniRef90_K5ZI44,0
UniRef90_N1Z6E2,0
UniRef90_N2B6Q0,0
UniRef90_N2BCN2,0
UniRef90_R5I7R5,0
UniRef90_S0GNF1,0
UniRef90_D3Z1I6,0
UniRef90_A5Z511,0
UniRef90_A7B8Q3,0
UniRef90_U3F7S4,0
UniRef90_A6L9K3,0
UniRef90_A6LD48,0
UniRef90_K5Y261,0
UniRef90_K5Y8N0,0
UniRef90_K5YXU8,0
UniRef90_K5Z1U2,0
UniRef90_K5ZBK6,0
UniRef90_K5ZEK9,0
UniRef90_K5ZGI4,0
UniRef90_K5ZP72,0
UniRef90_K6A2C7,0
UniRef90_K6AGC0,0
UniRef90_K6AI55,0
UniRef90_K6AUF0,0
UniRef90_N2B051,0
UniRef90_R5DR75,0
UniRef90_R6X3A3,0
UniRef90_V2QEJ2,0
UniRef90_D3Z1I8,0
UniRef90_UPI000203B445,0
UniRef90_C6JSD0,0
UniRef90_Q4Y9P6,0
UniRef90_A6LEJ1,0
UniRef90_K5YTU9,0
UniRef90_K5YXC8,0
UniRef90_K5Z039,0
UniRef90_K5ZFR8,0
UniRef90_K5ZLE3,0
UniRef90_K5ZTV6,0
UniRef90_K5ZUC5,0
UniRef90_K5ZW96,0
UniRef90_K6A6X9,0
UniRef90_K6ADB0,0
UniRef90_N1ZQZ4,2.7.2.3
UniRef90_N2AWS4,0
UniRef90_N2B7U6,0
UniRef90_N2BA56,0
UniRef90_V2QAE3,0
UniRef90_B0NIM7,0
UniRef90_A6LCM9,0
UniRef90_D6D2V9,0
UniRef90_K5YM00,0
UniRef90_K5Z7W8,0
UniRef90_K5Z996,0
UniRef90_K5ZA52,0
UniRef90_K5ZDM4,0
UniRef90_K5ZHC5,0
UniRef90_K5ZHQ3,1.6.5.8
UniRef90_K5ZLV7,0
UniRef90_K5ZLZ7,0
UniRef90_K5ZUM7,0
UniRef90_K5ZZL5,0
UniRef90_K6A1P5,0
UniRef90_K6A6U1,0
UniRef90_K6ALT3,0
UniRef90_N2ARW2,0
UniRef90_N2AUV6,0
UniRef90_N2AZK8,0
UniRef90_R5FTC1,0
UniRef90_R5NXF0,0
UniRef90_R6WRD8,0
UniRef90_S0GHM4,0
UniRef90_V2PZ95,0
UniRef90_V2QAD8,0
UniRef90_V2RJ59,0
UniRef90_A6LBG7,2.1.2.1
UniRef90_A6LID6,0
UniRef90_K5YE73,0
UniRef90_K5YIZ7,0
UniRef90_K5YS65,0
UniRef90_K5YUI3,0
UniRef90_K5Z1V7,0
UniRef90_K5Z3X6,0
UniRef90_K5Z605,1.6.5.8
UniRef90_K5Z8A5,0
UniRef90_K5ZAK2,0
UniRef90_K5ZUZ0,0
UniRef90_K6A1G5,0
UniRef90_K6A6R8,0
UniRef90_K6AEI6,0
UniRef90_K6AI16,0
UniRef90_K6AN23,0
UniRef90_N2AWK9,0
UniRef90_N2B3F1,0
UniRef90_N2B7R4,0
UniRef90_N2BBI2,0
UniRef90_R6WPT3,6.2.1.30
UniRef90_V2QF42,0
UniRef90_H9H5T7,0
UniRef90_L0CZD0,0
UniRef90_W4SH06,0
UniRef90_A6L8C6,6.1.1.6
UniRef90_K5Y508,0
UniRef90_K5YJ12,0
UniRef90_K5YLM7,0
UniRef90_K5ZDN3,0
UniRef90_K5ZJY9,0
UniRef90_K5ZZZ8,0
UniRef90_K6A1S6,0
UniRef90_K6A2A8,0
UniRef90_K6A3S4,0
UniRef90_N2AMP9,0
UniRef90_N2AS70,0
UniRef90_N2AWQ7,0
UniRef90_R5DFT6,1.11.1.6
UniRef90_R5DQI3,0
UniRef90_R6WUS3,0
UniRef90_V2Q4E3,0
UniRef90_V2QC92,5.99.1.3
UniRef90_Q7R7J3,0
UniRef90_Q3UDW9,0
UniRef90_A6L9B8,0
UniRef90_K5YVN7,0
UniRef90_K5YVX5,0
UniRef90_K5Z0S6,0
UniRef90_K5Z526,0
UniRef90_K5ZDQ1,0
UniRef90_K5ZEA4,0
UniRef90_K5ZLY5,0
UniRef90_K5ZRS6,0
UniRef90_K5ZZ14,0
UniRef90_K6A6E9,0
UniRef90_K6A8H0,0
UniRef90_K6AUG3,0
UniRef90_N2AIP5,0
UniRef90_N2AXC2,0
UniRef90_N2AZW2,0
UniRef90_N2B1G4,0
UniRef90_N2B722,0
UniRef90_N2BCH5,0
UniRef90_R5DQZ1,0
UniRef90_R6X734,0
UniRef90_R6XD50,0
UniRef90_S0GKS5,0
UniRef90_M2QXC0,0
UniRef90_Q7R7N2,0
UniRef90_A7ADT9,0
UniRef90_K5YFX8,0
UniRef90_K5YRY8,1.5.1.2
UniRef90_K5YRZ5,0
UniRef90_K5YVJ6,0
UniRef90_K5Z2C0,0
UniRef90_K5Z5Q8,0
UniRef90_K5Z729,0
UniRef90_K5ZBW2,0
UniRef90_K5ZMM1,0
UniRef90_K5ZPX8,0
UniRef90_K5ZZY7,0
UniRef90_K5ZZZ3,0
UniRef90_K6A2J2,0
UniRef90_K6A3K4,0
UniRef90_K6A6I0,0
UniRef90_K6AA69,0
UniRef90_K6ABJ6,0
UniRef90_K6AG65,0
UniRef90_K6AMG1,0
UniRef90_K6AUB9,0
UniRef90_N2B4I4,0
UniRef90_R5DDK4,0
UniRef90_R7JA49,2.7.4.22
UniRef90_R9H780,0
UniRef90_V2QGL2,0
UniRef90_V2QHX3,0
UniRef90_A5KR94,0
UniRef90_K5VRR3,0
UniRef90_M2R0U3,0
UniRef90_J3QMT9,0
UniRef90_A6LI95,6.3.1.1
UniRef90_K5Y8A3,0
UniRef90_K5YND3,0
UniRef90_K5YSK2,0
UniRef90_K5YVQ6,0
UniRef90_K5ZAU8,0
UniRef90_K5ZBC1,0
UniRef90_K5ZBM3,0
UniRef90_K5ZHJ8,0
UniRef90_K5ZHP0,0
UniRef90_K5ZKJ6,0
UniRef90_K5ZNZ5,0
UniRef90_K5ZRL6,0
UniRef90_K5ZRV2,1.7.99.1
UniRef90_K5ZSC5,0
UniRef90_K6A2E2,0
UniRef90_K6A680,0
UniRef90_K6A7A5,0
UniRef90_K6A828,0
UniRef90_K6AA78,0
UniRef90_K6ARD3,0
UniRef90_K6B022,4.2.1.2
UniRef90_N1ZFZ6,0
UniRef90_N2AYN4,0
UniRef90_N2B5G4,0
UniRef90_N2B789,0
UniRef90_N2B9C3,0
UniRef90_N2BGF0,0
UniRef90_R5DKF9,0
UniRef90_R6X3I5,0
UniRef90_Q4YDJ6,0
UniRef90_M5G0P6,0
UniRef90_P11260,0
UniRef90_A6LEI8,0
UniRef90_A6LG81,0
UniRef90_A6LHM8,0
UniRef90_K5Y4A7,0
UniRef90_K5Y5X9,0
UniRef90_K5YM02,0
UniRef90_K5YUF0,0
UniRef90_K5YVM4,0
UniRef90_K5YXU2,0
UniRef90_K5Z5Q7,0
UniRef90_K5ZA95,0
UniRef90_K5ZAV2,0
UniRef90_K5ZGI3,0
UniRef90_K5ZHE3,0
UniRef90_K5ZHT1,0
UniRef90_K5ZIF4,6.2.1.5
UniRef90_K5ZQ67,0
UniRef90_K5ZX45,0
UniRef90_K5ZY62,0
UniRef90_K5ZYV7,0
UniRef90_K5ZZG7,0
UniRef90_K6A272,0
UniRef90_K6A5F1,0
UniRef90_K6AI23,0
UniRef90_K6AMZ7,0
UniRef90_K6AQ38,0
UniRef90_N1Z2I5,0
UniRef90_N2AWE2,0
UniRef90_N2B0V8,0
UniRef90_N2B1G5,0
UniRef90_N2B232,0
UniRef90_Q5C0F6,0
UniRef90_R6IEJ1,0
UniRef90_V2Q1V0,0
UniRef90_V2QEY7,0
UniRef90_V2RJ47,0
UniRef90_V2RKV7,0
UniRef90_C3WU82,0
UniRef90_Q8TGM5,0
UniRef90_A0A024PJX1,0
UniRef90_W1YRV6,0
UniRef90_K5Y257,1.1.1.262
UniRef90_K5YR55,0
UniRef90_K5Z079,0
UniRef90_K5Z2B0,0
UniRef90_K5ZD17,0
UniRef90_K5ZHV1,0
UniRef90_K5ZL08,0
UniRef90_K5ZLX4,0
UniRef90_K5ZQ54,0
UniRef90_K5ZRH9,0
UniRef90_K5ZRK1,0
UniRef90_K5ZRR2,4.1.2.4
UniRef90_K5ZV32,0
UniRef90_K5ZYM9,0
UniRef90_K5ZZZ2,0
UniRef90_K6A087,0
UniRef90_K6A1V4,0
UniRef90_K6A278,0
UniRef90_K6A6I5,0
UniRef90_K6ABA6,0
UniRef90_K6AVE4,0
UniRef90_K6AWF3,0
UniRef90_N2ARI4,0
UniRef90_N2AYI4,0
UniRef90_N2AZB9,0
UniRef90_N2B5L7,0
UniRef90_Q5L8Z8,1.1.1.37
UniRef90_R5DHY0,0
UniRef90_R6WTJ5,4.3.2.1
UniRef90_V2RJR2,0
UniRef90_K5WER6,0
UniRef90_F8QJV2,0
UniRef90_Q4Y9G9,0
UniRef90_M2MHS9,0
UniRef90_K5Y667,0
UniRef90_K5YVN0,6.1.1.1
UniRef90_K5YYS3,0
UniRef90_K5Z3M8,0
UniRef90_K5Z5R5,0
UniRef90_K5Z9K7,0
UniRef90_K5ZCY6,0
UniRef90_K5ZGM1,0
UniRef90_K5ZKY6,0
UniRef90_K5ZP77,0
UniRef90_K5ZU34,0
UniRef90_K5ZZI3,0
UniRef90_K6A6G0,2.7.1.40
UniRef90_K6AAZ2,0
UniRef90_K6ALG1,0
UniRef90_K6AMX0,0
UniRef90_K6AP44,0
UniRef90_K6APL4,0
UniRef90_K6ARH6,0
UniRef90_K6AU75,0
UniRef90_N2ASJ5,0
UniRef90_N2AVA9,0
UniRef90_N2AX68,0
UniRef90_N2B4W5,0
UniRef90_N2B745,0
UniRef90_R5DGB3,0
UniRef90_R5DRE6,6.3.4.3
UniRef90_R6IS50,0
UniRef90_R6WPR5,0
UniRef90_R6XC92,0
UniRef90_M2YRY1,0
UniRef90_R7SFR8,0
UniRef90_D8QJP1,0
UniRef90_G4UHU8,0
UniRef90_G5AHY9,0
UniRef90_R7SKF8,0
UniRef90_A6LDN9,2.2.1.6
UniRef90_A6LEH5,0
UniRef90_A6LEJ0,0
UniRef90_A6LI32,4.3.1.3
UniRef90_E1WS00,0
UniRef90_K5Y229,3.5.1.25
UniRef90_K5YM26,0
UniRef90_K5YN15,0
UniRef90_K5Z1C1,0
UniRef90_K5Z222,0
UniRef90_K5ZAM0,0
UniRef90_K5ZDQ5,0
UniRef90_K5ZGH3,5.1.3.3
UniRef90_K5ZHR9,0
UniRef90_K5ZHW9,0
UniRef90_K5ZMX3,0
UniRef90_K5ZP62,0
UniRef90_K5ZRL1,0
UniRef90_K5ZYX6,0
UniRef90_K6A1V3,5.1.3.3
UniRef90_K6A2P5,0
UniRef90_K6A6R4,0
UniRef90_K6A835,0
UniRef90_K6A8M1,0
UniRef90_K6ACN3,0
UniRef90_K6AM51,2.1.1.195
UniRef90_K6AUH3,0
UniRef90_N2APC0,0
UniRef90_N2B5C6,0
UniRef90_N2B5E8,0
UniRef90_N2B749,0
UniRef90_N2BAE2,0
UniRef90_R6X666,6.2.1.30
UniRef90_V2QCR4,0
UniRef90_V2RH25,4.2.3.5
UniRef90_UPI00036D18AF,0
UniRef90_G0RJV8,0
UniRef90_J3QMM9,0
UniRef90_F5LB77,0
UniRef90_K5UIC4,0
UniRef90_M4C5Z0,0
UniRef90_D0TK89,0
UniRef90_A6LAP3,6.1.1.15
UniRef90_K5Y089,0
UniRef90_K5YSI9,0
UniRef90_K5YVK5,0
UniRef90_K5YZB9,0
UniRef90_K5Z0X5,0
UniRef90_K5Z1H4,0
UniRef90_K5Z5P2,0
UniRef90_K5Z6P8,0
UniRef90_K5Z7E4,0
UniRef90_K5ZE05,0
UniRef90_K5ZG90,0
UniRef90_K5ZHB4,0
UniRef90_K5ZHV6,0
UniRef90_K5ZKY1,2.8.4.4
UniRef90_K5ZM12,0
UniRef90_K5ZNG2,0
UniRef90_K5ZRH6,0
UniRef90_K5ZTC0,0
UniRef90_K5ZU02,0
UniRef90_K5ZUL5,0
UniRef90_K5ZVA3,0
UniRef90_K5ZVS1,0
UniRef90_K5ZW84,0
UniRef90_K5ZYB9,0
UniRef90_K5ZZZ4,0
UniRef90_K6A121,0
UniRef90_K6A1V8,0
UniRef90_K6A2Q9,0
UniRef90_K6A640,0
UniRef90_K6A769,0
UniRef90_K6A7M4,0
UniRef90_K6A9Z7,0
UniRef90_K6AKX9,0
UniRef90_K6AMB5,0
UniRef90_K6ARN5,0
UniRef90_K6AUB5,0
UniRef90_K6AW84,0
UniRef90_N1ZQH2,3.4.11.18
UniRef90_N2ALH9,0
UniRef90_N2AVZ7,0
UniRef90_N2AXW5,0
UniRef90_N2AY01,0
UniRef90_N2B3E4,0
UniRef90_N2B5C0,0
UniRef90_N2BED4,0
UniRef90_Q650E6,0
UniRef90_R5D923,0
UniRef90_R5DJX1,0
UniRef90_R5DLA5,0
UniRef90_R6HK45,0
UniRef90_R6KUB8,0
UniRef90_R7J9W2,1.4.3.16
UniRef90_R7NKR7,0
