genus,Length,Reads,RPK,percentage_rpk
g_Moraxella,3384,2,1.1822709664436284,0.0002541808308865619
g_Chlorobaculum,861,1,1.1614401858304297,0.0002497023439114434
g_Rickettsia,2598,3,1.1547344110854505,0.0002482606444662272
g_Oligotropha,900,1,1.1111111111111112,0.00023888190900861418
g_Mycoplasma,921,1,1.0857763300760044,0.0002334350902364308
g_Agarivorans,927,1,1.0787486515641855,0.0002319241835035089
g_Delftia,939,1,1.0649627263045793,0.0002289602961743906
g_Ramlibacter,4602,2,1.0468853114620293,0.00022507376554361448
g_Thermosulfidibacter,972,1,1.02880658436214,0.00022118695278575386
g_Frischella,981,1,1.019367991845056,0.000219157714686802
g_Jiangella,984,1,1.016260162601626,0.000218489550922513
g_Chania,4260,2,0.9389671361502347,0.00020187203578192746
g_Polaromonas,1095,1,0.9132420091324202,0.0001963412950755733
g_Percavirus,1137,1,0.8795074758135444,0.00018908858232871833
g_Gloeocapsa,1146,1,0.8726003490401397,0.00018760359346226249
g_Trichormus,4716,2,0.8481764206955046,0.00018235260229665202
g_Alkaliphilus,1182,1,0.8460236886632826,0.00018188977843295497
g_Emticicia,1188,1,0.8417508417508418,0.0001809711431883441
g_Thermosediminibacter,1191,1,0.8396305625524769,0.00018051529648006108
g_Pimelobacter,1200,1,0.8333333333333334,0.00017916143175646066
g_Klebsiella,1233,1,0.8110300081103,0.0001743663569405943
g_Campylobacter,1302,1,0.7680491551459293,0.0001651257435543416
g_Geobacillus,1344,1,0.744047619047619,0.00015996556406826842
g_Ignavibacterium,1350,1,0.7407407407407407,0.0001592546060057428
g_Rhodoplanes,1422,1,0.7032348804500703,0.00015119108165102162
g_Barnesiella,4293,3,0.6988120195667366,0.00015024019434504036
g_Thermoanaerobacter,1494,1,0.6693440428380187,0.00014390476446302057
g_Leifsonia,1563,1,0.6397952655150352,0.0001375519629608143
g_Pasteurella,1611,1,0.6207324643078833,0.00013345358045173977
g_Cellulosilyticum,1614,1,0.6195786864931846,0.00013320552546948746
g_Selenomonas,1632,1,0.6127450980392157,0.00013173634687975048
g_Brevibacterium,1635,1,0.6116207951070336,0.0001314946288120812
g_Streptomyces,1635,1,0.6116207951070336,0.0001314946288120812
g_Oceanobacillus,1635,1,0.6116207951070336,0.0001314946288120812
g_Yersinia,1641,1,0.6093845216331505,0.00013101384406322532
g_Chlorovirus,1695,1,0.5899705014749262,0.00012683995168598982
g_Staphylococcus,1713,1,0.5837711617046117,0.00012550713257895665
g_Candidatus Blochmannia,1713,1,0.5837711617046117,0.00012550713257895665
g_Erwinia,1827,1,0.5473453749315819,0.00011767581724562275
g_Desulfovibrio,2079,1,0.481000481000481,0.00010341208182191089
g_Terribacillus,2130,1,0.4694835680751174,0.00010093601789096373
g_Chryseobacterium,4266,2,0.46882325363338023,0.00010079405443401444
g_Alistipes,2304,1,0.4340277777777778,9.331324570648991e-05
g_Polymorphum,2352,1,0.4251700680272109,9.140889375329624e-05
g_Candidatus Arthromitus,2538,1,0.39401103230890466,8.470989681156531e-05
g_Legionella,2640,1,0.3787878787878788,8.143701443475482e-05
g_Gillisia,2643,1,0.37835792659856227,8.13445774149651e-05
g_Erythrobacter,2649,1,0.3775009437523594,8.116033148650539e-05
g_Borreliella,2844,1,0.35161744022503516,7.559554082551081e-05
g_Micromonospora,2982,1,0.335345405767941,7.209715563640268e-05
g_Fibrella,3018,1,0.3313452617627568,7.123714980376168e-05
g_Flavobacterium,3147,1,0.31776294884016526,6.831703784803076e-05
g_Stenotrophomonas,3249,1,0.3077870113881194,6.617227396360503e-05
g_Filimonas,3378,1,0.2960331557134399,6.364526883000378e-05
