GeneID,Length
gi|490151422|ref|NZ_KB822406.1|:323604-324149|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZWJ7|UniRef50_R4JWB4,546
gi|490153147|ref|NZ_KB822412.1|:c14568-14032|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZNJ0|UniRef50_Q1G8W0,537
gi|490148212|ref|NZ_KB822402.1|:c251487-250945|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZNQ1|UniRef50_A4XKS9,543
gi|490152835|ref|NZ_KB822410.1|:71812-72357|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZP45|UniRef50_Q1WV02,546
gi|490152031|ref|NZ_KB822407.1|:c27925-27389|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_G2SQY6|UniRef50_A0T0Y7,537
gi|490151422|ref|NZ_KB822406.1|:82904-83434|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZMI6|UniRef50_N1ZMI6,531
gi|490152338|ref|NZ_KB822408.1|:c96221-95703|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZJZ0|UniRef50_S5NEC7,519
gi|490150767|ref|NZ_KB822405.1|:c325875-325357|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZY25|UniRef50_B2IP94,519
gi|490148212|ref|NZ_KB822402.1|:86078-86593|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N2A356|UniRef50_A0RHL5,516
gi|490148212|ref|NZ_KB822402.1|:33404-33922|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_G2SP13|UniRef50_Q04F01,519
gi|490150767|ref|NZ_KB822405.1|:c281364-280846|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZYB1|UniRef50_N1ZYB1,519
gi|490150767|ref|NZ_KB822405.1|:c171169-170651|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZU62|UniRef50_N1ZU62,519
gi|490150767|ref|NZ_KB822405.1|:70745-71263|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZZF2|UniRef50_A5VKT1,519
gi|490153054|ref|NZ_KB822411.1|:55192-55704|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZPJ9|UniRef50_R6SPZ8,513
gi|490152835|ref|NZ_KB822410.1|:67932-68444|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZU13|UniRef50_N1ZU13,513
gi|490148212|ref|NZ_KB822402.1|:c548349-547837|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N2A005|UniRef50_Q042B4,513
gi|490148212|ref|NZ_KB822402.1|:c507934-507419|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZUR3|UniRef50_Q99YH2,516
gi|490151422|ref|NZ_KB822406.1|:244107-244622|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZRW6|UniRef50_R6TJH9,516
gi|490151422|ref|NZ_KB822406.1|:c283281-282766|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZRL7|UniRef50_S0NRH0,516
gi|490148212|ref|NZ_KB822402.1|:107854-108369|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZPG4|UniRef50_U5ZGX6,516
gi|490148212|ref|NZ_KB822402.1|:c314922-314395|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZMZ0|UniRef50_G2SNT4,528
gi|490150767|ref|NZ_KB822405.1|:c238391-237864|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZUJ8|UniRef50_A5VIQ7,528
gi|490152338|ref|NZ_KB822408.1|:c126157-125633|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZPW1|UniRef50_N1ZPW1,525
gi|490152031|ref|NZ_KB822407.1|:c177408-176887|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_R0G078|UniRef50_H3RS37,522
gi|490152588|ref|NZ_KB822409.1|:c48268-47744|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZUP3|UniRef50_N1ZUP3,525
gi|490150767|ref|NZ_KB822405.1|:c338272-337748|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZJS8|UniRef50_N1ZJS8,525
gi|490152588|ref|NZ_KB822409.1|:c54296-53772|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZUP6|UniRef50_N1ZUP6,525
gi|490152031|ref|NZ_KB822407.1|:35197-35745|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZRU8|UniRef50_O32091,549
gi|490153054|ref|NZ_KB822411.1|:64363-64944|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZFA8|UniRef50_G2SQQ9,582
gi|490150767|ref|NZ_KB822405.1|:c328410-327829|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZJR6|UniRef50_N1ZJR6,582
gi|490150767|ref|NZ_KB822405.1|:c253898-253320|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZTD9|UniRef50_N1ZU30,579
gi|490150767|ref|NZ_KB822405.1|:c256908-256327|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZU30|UniRef50_N1ZU30,582
gi|490148212|ref|NZ_KB822402.1|:177133-177714|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N2A2D4|UniRef50_V7HVV7,582
gi|490150767|ref|NZ_KB822405.1|:c43699-43118|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZUJ7|UniRef50_Q837A8,582
gi|490152338|ref|NZ_KB822408.1|:c9055-8474|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZKB7|UniRef50_N1ZKB7,582
gi|490150767|ref|NZ_KB822405.1|:81918-82499|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZUA9|UniRef50_N1ZUA9,582
gi|490148212|ref|NZ_KB822402.1|:c394462-393887|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZVM2|UniRef50_B2GBQ4,576
gi|490152031|ref|NZ_KB822407.1|:c203739-203164|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZRJ0|UniRef50_D2NS64,576
gi|490153054|ref|NZ_KB822411.1|:68332-68904|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZFB1|UniRef50_K8E4N7,573
gi|490151422|ref|NZ_KB822406.1|:209671-210246|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZWS3|UniRef50_E4SWZ4,576
gi|490150767|ref|NZ_KB822405.1|:c326514-325936|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZTS6|UniRef50_N1ZTS6,579
gi|490148212|ref|NZ_KB822402.1|:c521006-520428|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZPM9|UniRef50_Q5FIV4,579
gi|490150767|ref|NZ_KB822405.1|:c10788-10213|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZPE6|UniRef50_Q88Z77,576
gi|490152338|ref|NZ_KB822408.1|:c72822-72244|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZV89|UniRef50_R6TIH8,579
gi|490148212|ref|NZ_KB822402.1|:19643-20236|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N2A3H2|UniRef50_Q88VE3,594
gi|490150767|ref|NZ_KB822405.1|:214838-215431|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_E8Q9G2|UniRef50_G0ICP6,594
gi|490152835|ref|NZ_KB822410.1|:c20179-19589|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZFT8|UniRef50_A0A024DGJ3,591
gi|490148212|ref|NZ_KB822402.1|:15736-16332|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZXR7|UniRef50_S5N5Y1,597
gi|490151422|ref|NZ_KB822406.1|:c237212-236613|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZLR4|UniRef50_B0V6S4,600
gi|490148212|ref|NZ_KB822402.1|:566840-567433|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZUX9|UniRef50_Q38VX5,594
gi|490148212|ref|NZ_KB822402.1|:c260964-260368|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZWX2|UniRef50_N1ZWX2,597
gi|490152031|ref|NZ_KB822407.1|:115859-116443|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZHZ7|UniRef50_G2SM02,585
gi|490150767|ref|NZ_KB822405.1|:c356754-356167|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZT23|UniRef50_A5VL61,588
gi|490150767|ref|NZ_KB822405.1|:c250729-250146|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZNB4|UniRef50_N1ZN58,584
gi|490148212|ref|NZ_KB822402.1|:c214117-213533|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZXM7|UniRef50_D8IL49,585
gi|490148212|ref|NZ_KB822402.1|:c209988-209398|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZRL8|UniRef50_N1ZRL8,591
gi|490148212|ref|NZ_KB822402.1|:580976-581566|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_Q1WTA8|UniRef50_Q11I48,591
gi|490152588|ref|NZ_KB822409.1|:c4610-4023|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZJM3|UniRef50_N1ZJM3,588
gi|490148212|ref|NZ_KB822402.1|:c539056-538469|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZLN0|UniRef50_P46322,588
gi|490152031|ref|NZ_KB822407.1|:c174895-174338|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZRF3|UniRef50_U4QNE5,558
gi|490148212|ref|NZ_KB822402.1|:382067-382624|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZN46|UniRef50_N1ZN46,558
gi|490148212|ref|NZ_KB822402.1|:c612548-611994|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_UPI00046A12B9|UniRef50_Q2RLX7,555
gi|490148212|ref|NZ_KB822402.1|:128423-128980|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZS43|UniRef50_S5N7U8,558
gi|490148212|ref|NZ_KB822402.1|:158379-158936|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_R6SRI7|UniRef50_P49778,558
gi|490148212|ref|NZ_KB822402.1|:673330-673890|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZM12|UniRef50_G2SQN4,561
gi|490152588|ref|NZ_KB822409.1|:c37033-36476|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZGA3|UniRef50_M5ACV5,558
gi|490152031|ref|NZ_KB822407.1|:c52539-51982|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZR25|UniRef50_N1ZR25,558
gi|490151422|ref|NZ_KB822406.1|:18251-18802|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZML4|UniRef50_Q88ZZ1,552
gi|490150767|ref|NZ_KB822405.1|:205989-206543|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZKQ1|UniRef50_W1TLP6,555
gi|490152835|ref|NZ_KB822410.1|:4672-5223|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZFS2|UniRef50_Q2G0P2,552
gi|490152588|ref|NZ_KB822409.1|:c66161-65610|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZPJ6|UniRef50_G2SMX2,552
gi|490153147|ref|NZ_KB822412.1|:34244-34798|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZMT9|UniRef50_V5XR69,555
gi|490151422|ref|NZ_KB822406.1|:146276-146830|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZIV9|UniRef50_N1ZIV9,555
gi|490150767|ref|NZ_KB822405.1|:184124-184678|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZV15|UniRef50_F4FTW7,555
gi|490151422|ref|NZ_KB822406.1|:c84829-84275|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZSM5|UniRef50_Q839Y9,555
gi|490151422|ref|NZ_KB822406.1|:313804-314370|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZSA8|UniRef50_Q2JV16,567
gi|490152031|ref|NZ_KB822407.1|:109214-109780|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZHZ4|UniRef50_G2SLY6,567
gi|490148212|ref|NZ_KB822402.1|:178798-179364|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZRJ6|UniRef50_D8ILA1,567
gi|490148212|ref|NZ_KB822402.1|:110328-110894|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZS22|UniRef50_R9X4Q2,567
gi|490152031|ref|NZ_KB822407.1|:c24359-23787|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZHR7|UniRef50_N1ZHR7,573
gi|490152588|ref|NZ_KB822409.1|:90005-90577|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_W1I799|UniRef50_N1ZRW0,573
gi|490152031|ref|NZ_KB822407.1|:c71796-71230|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZHW1|UniRef50_N1ZHW1,567
gi|490152031|ref|NZ_KB822407.1|:c128548-127982|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZWA8|UniRef50_N1ZWA8,567
gi|490150767|ref|NZ_KB822405.1|:c123570-123010|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZKU9|UniRef50_G2SPR6,561
gi|490148212|ref|NZ_KB822402.1|:c415928-415365|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZMJ2|UniRef50_A5VJC8,564
gi|490148212|ref|NZ_KB822402.1|:132059-132619|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZP47|UniRef50_F7QW28,561
gi|490151422|ref|NZ_KB822406.1|:c309423-308863|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZRP3|UniRef50_N1ZRP3,561
gi|490151422|ref|NZ_KB822406.1|:211973-212536|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZLN3|UniRef50_P26830,564
gi|490151422|ref|NZ_KB822406.1|:c9340-8777|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZJE9|UniRef50_K0N2S4,564
gi|490148212|ref|NZ_KB822402.1|:87333-87896|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZSB6|UniRef50_R6JR34,564
gi|490152031|ref|NZ_KB822407.1|:162673-163236|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZQM4|UniRef50_N1ZQM4,564
gi|490148212|ref|NZ_KB822402.1|:164395-164853|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZWP8|UniRef50_G2SNF5,459
gi|490152031|ref|NZ_KB822407.1|:c183451-182993|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZVP7|UniRef50_J9YJF2,459
gi|490148212|ref|NZ_KB822402.1|:c91173-90715|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZSC0|UniRef50_N1ZSC0,459
gi|490152588|ref|NZ_KB822409.1|:c71177-70719|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZQC3|UniRef50_N1ZQC3,459
gi|490148212|ref|NZ_KB822402.1|:c452553-452089|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZVE8|UniRef50_N1ZVE8,465
gi|490151422|ref|NZ_KB822406.1|:152589-153050|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZIW5|UniRef50_Q38WU8,462
gi|490148212|ref|NZ_KB822402.1|:c510442-509981|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZPM0|UniRef50_N1ZPM0,462
gi|490148212|ref|NZ_KB822402.1|:c501188-500730|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZPL3|UniRef50_N1ZPL3,459
gi|490148212|ref|NZ_KB822402.1|:c676804-676349|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZQ18|UniRef50_D0R253,456
gi|490152338|ref|NZ_KB822408.1|:45121-45576|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_unknown|UniRef50_B2GD02,456
gi|490148212|ref|NZ_KB822402.1|:118853-119305|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZX91|UniRef50_N1ZX91,453
gi|490150767|ref|NZ_KB822405.1|:c79953-79498|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZUA4|UniRef50_N1ZUA4,456
gi|490152338|ref|NZ_KB822408.1|:c93163-92708|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZGQ5|UniRef50_Q9X525,456
gi|490152338|ref|NZ_KB822408.1|:c30126-29671|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZK19|UniRef50_N1ZK19,456
gi|490150767|ref|NZ_KB822405.1|:186750-187214|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZU74|UniRef50_G2SQ54,465
gi|490152588|ref|NZ_KB822409.1|:c104657-104187|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZG91|UniRef50_N1ZG91,471
gi|490152031|ref|NZ_KB822407.1|:c67427-66957|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZHV7|UniRef50_Q88XZ6,471
gi|490152031|ref|NZ_KB822407.1|:c97760-97290|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZRZ6|UniRef50_N1ZRZ6,471
gi|490150767|ref|NZ_KB822405.1|:c135601-135131|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZU34|UniRef50_N1ZU34,471
gi|490151422|ref|NZ_KB822406.1|:176546-177016|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZLU7|UniRef50_D8IMY4,471
gi|490148212|ref|NZ_KB822402.1|:c458562-458092|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZVF1|UniRef50_A7X3B0,471
gi|490152588|ref|NZ_KB822409.1|:c81312-80842|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZQC9|UniRef50_N1ZQC9,471
gi|490148212|ref|NZ_KB822402.1|:c299604-299137|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZXV3|UniRef50_N1ZXV3,468
gi|490148212|ref|NZ_KB822402.1|:c497923-497456|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZVH9|UniRef50_F4FRI3,468
gi|490153054|ref|NZ_KB822411.1|:50270-50734|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZTM7|UniRef50_G2SQZ4,465
gi|490150767|ref|NZ_KB822405.1|:c359666-359202|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZMZ7|UniRef50_N1ZU92,465
gi|490148212|ref|NZ_KB822402.1|:c443322-442855|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N2A0L6|UniRef50_J9VYG6,468
gi|490150767|ref|NZ_KB822405.1|:20887-21354|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZLB8|UniRef50_A5VI36,468
gi|490148212|ref|NZ_KB822402.1|:c232029-231562|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZXP2|UniRef50_N1ZXP2,468
gi|490148212|ref|NZ_KB822402.1|:c568008-567541|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N2A023|UniRef50_B7HEC5,468
gi|490151422|ref|NZ_KB822406.1|:c283746-283294|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZWN1|UniRef50_P37503,453
gi|490152588|ref|NZ_KB822409.1|:c53555-53112|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZPP7|UniRef50_Q1WSK7,444
gi|490152588|ref|NZ_KB822409.1|:c54909-54466|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZQH3|UniRef50_M5AAP3,444
gi|490148212|ref|NZ_KB822402.1|:c476770-476327|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZQB6|UniRef50_N1ZQB6,444
gi|490151422|ref|NZ_KB822406.1|:181989-182432|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZLV2|UniRef50_N1ZLV2,444
gi|490148212|ref|NZ_KB822402.1|:c363374-362928|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZN29|UniRef50_M5ADG4,447
gi|490148212|ref|NZ_KB822402.1|:106150-106596|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N2A398|UniRef50_N2A398,447
gi|490150767|ref|NZ_KB822405.1|:c80734-80288|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZV47|UniRef50_N1ZV47,447
gi|490150767|ref|NZ_KB822405.1|:183667-184110|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZZC4|UniRef50_A9KID5,444
gi|490151422|ref|NZ_KB822406.1|:c203439-202999|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_R0FZZ1|UniRef50_F4A863,441
gi|490150767|ref|NZ_KB822405.1|:c297584-297144|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZTP2|UniRef50_A5VK79,441
gi|490150767|ref|NZ_KB822405.1|:c282518-282078|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZK11|UniRef50_A9KKS6,441
