genus,Length,Reads,RPK,percentage_rpk
g_Maribacter,8268,10,9.566665423636952,0.002776445810538826
g_Afipia,5073,19,9.445414027035323,0.0027412561266511887
g_Glutamicibacter,744,7,9.408602150537634,0.002730572552411459
g_Clostridioides,8619,8,9.234361839261854,0.0026800043804470312
g_Spiroplasma,6360,20,9.177933964246241,0.0026636278343625808
g_Ruminococcus,8790,10,9.147884416884867,0.0026549068290607817
g_Spirochaeta,1641,15,9.140767824497258,0.0026528414455394694
g_Streptomyces,20593,13,8.924275625517385,0.002590010894636447
g_Rhodobacter,7239,10,8.484292138546884,0.0024623185112394846
g_Gramella,3615,5,8.378551971658004,0.0024316305096878745
g_Brachyspira,9132,10,8.377790023114407,0.0024314093763307394
g_Owenweeksia,8190,10,8.340999380183177,0.002420731964514804
g_Salinivirga,4089,5,8.284308937759421,0.0024042792158928926
g_Geminocystis,1773,8,8.010569666960269,0.0023248343709093493
g_Elizabethkingia,3477,7,7.862643426883778,0.002281903091164333
g_Leptospira,3561,9,7.697714043792088,0.0022340371447303465
g_Rhodanobacter,1560,12,7.692307692307692,0.0022324681087847534
g_Formosa,10155,9,7.614224803511722,0.0022098068261045107
g_Erythrobacter,3720,7,7.54105191518833,0.002188570527955257
g_Achromobacter,3087,8,7.527801499688959,0.0021847249810512935
g_Actinomyces,5427,6,7.504570605257104,0.0021779828910267972
g_Rhodococcus,10791,17,7.465412592387427,0.002166618419085255
g_Curvibacter,1212,9,7.425742574257426,0.0021551053525397375
g_Caldicellulosiruptor,7059,9,7.33165598260815,0.002127799461547973
g_Desulfosporosinus,2862,12,7.247574955908289,0.0021033973941620016
g_Methanocorpusculum,3396,12,7.06713780918728,0.0020510307713216816
g_Lentibacillus,426,3,7.042253521126761,0.002043808831986042
g_Corynebacterium,15759,14,6.9844427799511895,0.0020270309493034843
g_Beutenbergia,864,6,6.944444444444445,0.002015422598208458
g_Verminephrobacter,732,5,6.830601092896175,0.001982382883483729
g_Methylibium,2112,7,6.661931206681303,0.001933431365038412
g_Pelosinus,3027,9,6.66178683927,0.0019333894666049936
g_Eubacterium,1161,3,6.5313951140722795,0.0018955470687450596
g_Thermoanaerobacter,5991,13,6.5104192389719175,0.0018894594323570562
g_Microbacterium,8727,7,6.45354705055032,0.0018729539372564145
g_Faecalibacterium,3159,7,6.413168858814068,0.001861235343962009
g_Devosia,3999,6,6.411246728342833,0.0018606775016148753
g_Pectobacterium,5175,12,6.38418215076538,0.0018528227967933536
g_Nostoc,954,2,6.373256373256373,0.001849651908312524
g_Leuconostoc,3159,11,6.181089208152356,0.001793880989517986
g_Methyloversatilis,2268,7,6.138232720909887,0.0017814431431849502
g_Ruminiclostridium,2250,4,6.114325469164179,0.0017745047601631227
g_Variovorax,10833,12,6.096585869701594,0.0017693563584549542
g_Cellulosilyticum,4230,8,6.087283473009215,0.001766656608941324
g_Finegoldia,179,1,5.58659217877095,0.001621345553866022
g_Listeria,1977,11,5.5639858371269595,0.001614784722085077
g_Rufibacter,19371,11,5.365591175110559,0.0015572064538174602
g_Fusobacterium,3318,6,5.33615318713384,0.0015486629358026343
g_Paracoccus,5631,5,5.247169673288424,0.0015228380644098593
g_Haemophilus,4746,7,5.193369841955235,0.0015072242314076451
g_Pandoraea,7689,10,5.169321958351389,0.001500245034087829
g_Leptothrix,5304,7,5.13587454667014,0.0014905378977008571
g_Klebsiella,3135,6,5.124765598044867,0.0014873138491422106
g_Wenyingzhuangia,9933,7,5.045724809094605,0.0014643745638610068
g_Megamonas,603,3,4.975124378109453,0.0014438848464777012
g_Persicobacter,11937,11,4.974025296562594,0.0014435658700924
g_Runella,3285,5,4.9660704665933295,0.0014412572125441655
g_Haloferax,5124,13,4.947476053573967,0.0014358607261154167
g_Azospirillum,4240,5,4.947470537291848,0.0014358591251753085
g_Zobellia,3756,6,4.876163292004875,0.001415164275541609
g_Lacunisphaera,2964,7,4.837695189651872,0.0014040000300194978
g_Marinovum,831,4,4.813477737665464,0.001396971620418859
g_Candidatus Sulcia,1419,2,4.780675156660602,0.0013874516273415655
g_Fructobacillus,210,1,4.761904761904762,0.0013820040673429427
g_Treponema,1716,3,4.6577100627238295,0.0013517645927495817
g_Luteipulveratus,1074,5,4.655493482309124,0.0013511212948883514
g_Yersinia,4461,4,4.64581689720504,0.0013483129480942662
g_Hydrogenophaga,1752,4,4.576754902730867,0.0013282697170692206
g_Nitrobacter,3063,7,4.571326247393935,0.0013266942080804934
g_Pararhodospirillum,438,2,4.566210045662101,0.0013252093796439176
g_Pseudoalteromonas,3120,5,4.507823331352744,0.00130826433754651
g_Polynucleobacter,4680,6,4.384104991216873,0.0012723586951992449
g_Alicycliphilus,936,4,4.273504273504273,0.0012402600604359741
g_Candidatus Accumulibacter,2619,5,4.241286863270777,0.001230909896119765
g_Leptotrichia,6519,11,4.145103794272716,0.001202995563681147
g_Rhodoplanes,1833,4,4.077021318400629,0.0011832366093814464
g_Algoriphagus,1476,3,4.065040650406504,0.0011797595696829998
g_Curtobacterium,492,2,4.065040650406504,0.0011797595696829998
g_Psychroflexus,246,1,4.065040650406504,0.0011797595696829998
g_Exiguobacterium,1974,4,4.052684903748734,0.0011761736743344194
g_Bosea,5112,5,4.024941995595694,0.0011681221038338605
g_Xanthobacter,4065,5,3.692228373216905,0.0010715616721624036
g_Plesiomonas,282,1,3.546099290780142,0.0010291519650426168
g_Calditerrivibrio,283,1,3.53356890459364,0.0010255153856608408
g_Shigella,3996,3,3.405878144542277,0.000988456864212691
g_Glaesserella,1194,4,3.3500837520938025,0.0009722641679799596
g_Algibacter,1197,4,3.341687552213868,0.0009698274156792579
g_Microvirga,8853,10,3.332924840257406,0.0009672842939306531
g_Oceanobacillus,6903,5,3.287647300958234,0.0009541438078017987
g_Kluyvera,2241,3,3.274305831281929,0.0009502718350768315
g_Brevundimonas,6126,4,3.2709812726260092,0.0009493069788240652
g_Lactococcus,3087,3,3.236148348710477,0.0009391977378930356
g_Ochrobactrum,3777,6,3.208755135537409,0.0009312476561682534
g_Deinococcus,6294,10,3.1776294884016525,0.000922214344270791
g_Mycobacteroides,2025,3,3.1765071749078144,0.0009218886254899943
g_Mahella,318,1,3.144654088050314,0.0009126441954151506
g_Leifsonia,5679,5,3.122546726459328,0.0009062281780513883
g_Aerococcus,1893,3,3.114070486951843,0.0009037681965816136
g_Brucella,5274,4,3.0777349213103395,0.0008932228576854031
g_Fictibacillus,993,3,3.0211480362537766,0.0008768001635710512
g_Idiomarina,996,3,3.0120481927710845,0.0008741591992229457
g_Pediococcus,3042,3,3.0102914673540893,0.0008736493608719323
g_Desulfuromonas,3996,6,3.003003003003003,0.0008715340965225764
g_Arcanobacterium,3273,3,2.9813556123807006,0.0008652515723262258
g_Cellulophaga,4302,4,2.9605774467850132,0.0008592213153595412
g_Moorea,340,1,2.941176470588235,0.0008535907474765232
g_Pelodictyon,2727,4,2.933630246405577,0.0008514006758486851
g_Deferribacter,3231,4,2.8547408875277727,0.0008285053387324526
g_Piscirickettsia,1065,3,2.8169014084507045,0.0008175235327944168
g_Prochlorococcus,4218,4,2.7702584992909443,0.0008039867878584026
g_Chitinophaga,7371,7,2.74938736477198,0.0007979295493713959
g_Veillonella,1473,2,2.7196189210147335,0.0007892901261976891
g_Intrasporangium,1476,2,2.717616451522031,0.0007887089677911237
g_Mucinivorans,7959,6,2.6619794820792326,0.0007725619589975614
g_Ramlibacter,2091,2,2.6579111944965605,0.0007713812571004229
g_Alteromonas,8562,5,2.650045630436768,0.0007690985063806812
g_Aureimonas,1536,2,2.6055979643765905,0.0007561988667720773
g_Rothia,390,1,2.564102564102564,0.0007441560362615845
g_Planococcus,2925,3,2.5586004581533333,0.0007425592103734188
g_Candidatus Arthromitus,1611,2,2.54985754985755,0.0007400218360601313
g_Coprococcus,393,1,2.544529262086514,0.0007384754558321067
g_Petrimonas,6957,4,2.5369122961462103,0.0007362648534709411
g_Archaeoglobus,1185,3,2.531645569620253,0.0007347363396000454
g_Echinicola,5943,3,2.5109998238309466,0.0007287445136226738
g_Aeromonas,2727,3,2.488094510227512,0.0007220969139442944
g_Oscillibacter,4056,5,2.465483234714004,0.0007155346502515235
g_Pseudopedobacter,7380,9,2.4390243902439024,0.0007078557418097999
g_Halorhodospira,10746,5,2.4365568421540433,0.0007071396078955245
g_Agatevirus,849,2,2.3557126030624262,0.0006836769237738938
g_Terribacillus,1275,3,2.3529411764705883,0.0006828725979812187
g_Saprospira,433,1,2.3094688221709005,0.0006702560141847989
g_Pontibacter,2676,3,2.2526636225266365,0.0006537699606243328
g_Mycoplasma,15213,7,2.24671422699376,0.0006520433219711527
g_Cedecea,5301,4,2.243997152737612,0.0006512547703597661
g_Candidatus Kinetoplastibacterium,2037,2,2.2413679276424374,0.0006504917144069129
g_Blattabacterium,4788,5,2.1833128703357714,0.0006336429260881083
g_Candidatus Carsonella,462,1,2.1645021645021645,0.0006281836669740648
g_Micromonospora,1908,2,2.1610821720914584,0.0006271911138554704
g_Psychrobacter,2838,3,2.151597273548493,0.0006244383984988806
g_Haematospirillum,4533,3,2.1369928482427842,0.0006201998897124045
g_Syntrophus,936,2,2.1367521367521367,0.0006201300302179871
g_Ensifer,2001,2,2.101052101052101,0.0006097691353642222
g_Helicobacter,2412,5,2.0729684908789388,0.0006016186860323755
g_Nakamurella,483,1,2.070393374741201,0.0006008713336273663
g_Methanobrevibacter,5844,3,2.0319184535567905,0.00058970510913818
g_Blastochloris,999,2,2.002002002002002,0.000581022731015051
g_Gilliamella,1014,2,1.9723865877712032,0.0005724277202012188
g_Candidatus Desulfofervidus,1548,3,1.937984496124031,0.0005624435157791045
g_Leclercia,1578,3,1.9011406844106462,0.0005517506732737983
g_Celeribacter,2640,5,1.8939393939393938,0.0005496607086023066
g_Rhodopirellula,1059,2,1.8885741265344667,0.0005481035961133483
g_Agromyces,3246,3,1.8484288354898335,0.000536452595456595
g_Azoarcus,1086,2,1.8416206261510129,0.0005344767111271049
g_Riemerella,2190,2,1.83975483376681,0.0005339352192677098
g_Sediminispirochaeta,1665,3,1.8018018018018018,0.0005229204579135458
g_Meiothermus,558,1,1.7921146953405016,0.0005201090576021826
g_Prosthecochloris,573,1,1.7452006980802794,0.0005064936372461047
g_Dyella,1722,3,1.7421602787456447,0.0005056112441498571
g_Gluconacetobacter,1197,2,1.670843776106934,0.00048491370783962894
g_Flavisolibacter,606,1,1.6501650165016502,0.00047891230056438605
g_Marinitoga,1218,2,1.6420361247947455,0.00047655312666998017
g_Beijerinckia,1233,2,1.6220600162206,0.000470755643377158
g_Colwellia,1875,3,1.6,0.0004643533666272287
g_Nonlabens,630,1,1.5873015873015872,0.00046066802244764754
g_Labrenzia,5124,4,1.56128024980484,0.00045311608765342373
g_Thalassotalea,1932,3,1.5527950310559007,0.00045065350022052475
g_Rickettsia,3912,3,1.5308579483339835,0.0004442869013355859
g_Aliivibrio,6204,3,1.5281985753320129,0.00044351509583147173
g_Bernardetia,1314,2,1.5220700152207,0.00044173645988130586
g_Lentzea,681,1,1.4684287812041115,0.0004261686551277796
g_Flammeovirga,2847,2,1.4434952968519938,0.00041893243800237136
g_Geodermatophilus,2103,3,1.426533523537803,0.0004140097776633636
g_Desulfocapsa,714,1,1.400560224089636,0.0004064717845126302
g_Geobacter,4368,3,1.3736263736263736,0.0003986550194258488
g_Proteus,3051,2,1.3286302175191063,0.0003855961965672901
g_Sulfurihydrogenibium,3084,2,1.315545317848802,0.00038179868580861176
g_Methylococcus,1566,2,1.277139208173691,0.0003706524318544291
g_Xanthomonas,7581,3,1.2545390994087724,0.0003640934089849719
g_Azospira,801,1,1.2484394506866416,0.0003623231637228688
g_Candidatus Paracaedibacter,4116,5,1.2147716229348884,0.00035255205799564866
g_Roseateles,825,1,1.2121212121212122,0.0003517828535054763
g_Allokutzneria,1656,2,1.2077294685990339,0.000350508277949297
g_Neorhizobium,835,1,1.1976047904191618,0.0003475698852000215
g_Phycicoccus,843,1,1.1862396204033214,0.0003442714758505551
g_Snodgrassella,3528,2,1.1847911503354895,0.00034385109963026974
g_Anoxybacillus,1701,2,1.1757789535567313,0.0003412355721834426
g_Geobacillus,3897,2,1.1728696029037327,0.00034039121795193065
g_Aggregatibacter,1710,2,1.1695906432748537,0.00033943959548774025
g_Jonesia,864,1,1.1574074074074074,0.00033590376636807634
g_Actinoplanes,5085,2,1.145798266498481,0.00033253455157763263
g_Flavonifractor,1746,2,1.145475372279496,0.0003324408409416013
g_Methanocaldococcus,888,1,1.1261261261261262,0.00032682528619596617
g_Blastomonas,1803,2,1.1092623405435387,0.00032193106394011976
g_Turneriella,909,1,1.1001100110011002,0.00031927486704292404
g_Photorhabdus,912,1,1.0964912280701753,0.0003182246207697565
g_Niastella,8634,3,1.0710379810496677,0.00031083755767877697
g_Gallibacterium,942,1,1.0615711252653928,0.0003080900787070254
g_Altererythrobacter,4068,2,1.0596399099774942,0.00030752959975663933
g_Syntrophomonas,2841,3,1.0559662090813093,0.0003064634151446863
g_Azorhizobium,954,1,1.0482180293501049,0.00030421473180505023
g_Arachidicoccus,3834,2,1.0432968179447053,0.00030278649362756177
g_Syntrophobotulus,963,1,1.0384215991692627,0.0003013716034704236
g_Crinalium,969,1,1.0319917440660475,0.0002995055254303591
g_Candidatus Babela,5241,2,1.0172294326922517,0.0002952211948143456
g_Bifidobacterium,4347,2,1.01505134100261,0.0002945890671837782
g_Cronobacter,993,1,1.0070493454179255,0.00029226672119035034
g_Acetoanaerobium,999,1,1.001001001001001,0.0002905113655075255
g_Akkermansia,1005,1,0.9950248756218907,0.0002887769692955403
g_Hyphomicrobium,4995,2,0.989438854461567,0.00028715578946313574
g_Propionibacterium,1017,1,0.9832841691248771,0.00028536957142774626
g_Liberibacter,2046,2,0.9775171065493647,0.0002836958496011906
g_Filifactor,6066,3,0.9608905420339073,0.00027887047384606717
g_Borrelia,5094,2,0.9384035864922938,0.00027234429040172653
g_Alkalilimnicola,1074,1,0.9310986964618249,0.0002702242589776703
g_Granulicella,1137,1,0.8795074758135444,0.00025525141085489705
g_Brachybacterium,1137,1,0.8795074758135444,0.00025525141085489705
g_Methylomonas,1146,1,0.8726003490401397,0.00025324681862305237
g_Pyrococcus,1155,1,0.8658008658008658,0.0002512734667896259
g_Gordonia,1158,1,0.8635578583765113,0.00025062249925908285
g_Synechocystis,1179,1,0.8481764206955046,0.00024615848527736886
g_Comamonas,1182,1,0.8460236886632826,0.00024553371754823853
g_Calothrix,1182,1,0.8460236886632826,0.00024553371754823853
g_Emticicia,1182,1,0.8460236886632826,0.00024553371754823853
g_Rahnella,1200,1,0.8333333333333334,0.00024185071178501499
g_Chelativorans,1212,1,0.8250825082508251,0.00023945615028219303
g_Arthrobacter,2490,2,0.8032128514056224,0.00023310911979278545
g_Lawsonia,1248,1,0.8012820512820513,0.00023254876133174516
g_Lutibacter,1290,1,0.7751937984496123,0.0002249774063116418
g_Magnetospirillum,1290,1,0.7751937984496123,0.0002249774063116418
g_Rummeliibacillus,1311,1,0.7627765064836003,0.00022137364923113494
g_Mitsuaria,1321,1,0.757002271006813,0.00021969784567904462
g_Methylophilus,1332,1,0.7507507507507507,0.0002178835241306441
g_Croceibacter,1341,1,0.7457121551081283,0.00021642121859956597
g_Gluconobacter,1344,1,0.744047619047619,0.00021593813552233475
g_Desulfitobacterium,5610,2,0.7420634920634921,0.00021536230049427524
g_Candidatus Koribacter,1368,1,0.7309941520467835,0.00021214974717983763
g_Salmonella,1377,1,0.7262164124909223,0.00021076314752506745
g_Methanothermococcus,1377,1,0.7262164124909223,0.00021076314752506745
g_Anabaena,1380,1,0.7246376811594204,0.00021030496676957826
g_Sideroxydans,1389,1,0.7199424046076314,0.00020894229959828506
g_Tsukamurella,5574,2,0.7176175098672408,0.00020826756666093862
g_Agrococcus,1425,1,0.7017543859649122,0.00020366375729264413
g_Methylotenera,1428,1,0.700280112044818,0.0002032358922563151
g_Cyanothece,5775,2,0.7001227124172309,0.00020319021160195513
g_Desulfovibrio,1467,1,0.6816632583503749,0.00019783289307567683
g_Croceicoccus,1482,1,0.6747638326585695,0.00019583053585831172
g_Pseudoxanthomonas,1506,1,0.6640106241699867,0.000192709730505988
g_Dietzia,1518,1,0.6587615283267457,0.0001911863334268893
g_Janthinobacterium,1524,1,0.6561679790026247,0.00019043363132678344
g_Parachlamydia,4683,3,0.6406149903907752,0.00018591982968739137
g_Friedmanniella,1569,1,0.6373486297004461,0.0001849718636979082
g_Acaryochloris,3150,2,0.6349206349206349,0.000184267208979059
g_Aneurinibacillus,1611,1,0.6207324643078833,0.00018014950598511356
g_Psychromonas,6444,2,0.6207324643078833,0.00018014950598511356
g_Kibdelosporangium,1611,1,0.6207324643078833,0.00018014950598511356
g_Brevibacillus,1614,1,0.6195786864931846,0.00017981465560224159
g_Pragia,6528,2,0.6127450980392157,0.00017783140572427572
g_Halomonas,1665,1,0.6006006006006006,0.00017430681930451528
g_Methanosarcina,1677,1,0.5963029218843172,0.00017305954331664754
g_Gottschalkia,1680,1,0.5952380952380952,0.00017275050841786784
g_Kangiella,1683,1,0.5941770647653001,0.0001724425752477825
g_Methanococcus,3539,2,0.5651313930488838,0.0001640129155931155
g_Borreliella,3561,2,0.5616399887672002,0.00016299963726033021
g_Cytophaga,1800,1,0.5555555555555556,0.00016123380785667665
g_Muricauda,1836,1,0.5446623093681917,0.00015807236064380062
g_Filimonas,1866,1,0.5359056806002144,0.00015553100436335368
g_Nocardia,3756,2,0.5324813631522897,0.00015453719602876356
g_Myroides,1944,1,0.51440329218107,0.00014929056283025614
g_Butyrivibrio,1956,1,0.5112474437627812,0.00014837466980675764
g_Sulfuritalea,2010,1,0.49751243781094534,0.00014438848464777015
g_Mageeibacillus,2070,1,0.48309178743961356,0.0001402033111797188
g_Myxococcus,2085,1,0.47961630695443647,0.0001391946542647568
g_Dialister,2091,1,0.4782400765184122,0.0001387952434921176
g_Ehrlichia,2091,1,0.4782400765184122,0.0001387952434921176
g_Robiginitalea,2151,1,0.4649000464900047,0.00013492368858299302
g_Xylella,2160,1,0.4629629629629629,0.0001343615065472305
g_Phaeobacter,2187,1,0.4572473708276178,0.00013270272251578324
g_Gynuella,2262,1,0.4420866489832007,0.00012830276487268698
g_Pannonibacter,2268,1,0.4409171075837743,0.00012796333956879098
g_Spirosoma,2289,1,0.436871996505024,0.00012678936397641675
g_Citromicrobium,2319,1,0.43122035360068994,0.00012514913934541522
g_Massilia,2346,1,0.42625745950554134,0.00012370880398210484
g_Taylorella,2355,1,0.42462845010615713,0.00012323603148281018
g_Haliangium,2364,1,0.4230118443316413,0.00012276685877411926
g_Sulfurospirillum,2589,1,0.3862495171881035,0.00011209766479027344
g_Asticcacaulis,2622,1,0.38138825324180015,0.00011068682461556747
g_Oceanimonas,2661,1,0.37579857196542654,0.00010906458254115668
g_Candidatus Paracaedimonas,2808,1,0.3561253561253562,0.00010335500503633119
g_Alcanivorax,5925,2,0.33755274261603374,9.796484528000605e-05
g_Sphaerochaeta,3135,1,0.3189792663476874,9.257443513302008e-05
g_Chlorobaculum,3150,1,0.31746031746031744,9.21336044895295e-05
g_Zunongwangia,3171,1,0.315357931251971,9.152344816840679e-05
g_Morganella,3183,1,0.3141690229343387,9.1178402180967e-05
g_Chelatococcus,3429,1,0.2916302128900554,8.463716947857042e-05
g_Nautilia,3576,1,0.2796420581655481,8.115795697483723e-05
g_Desulfotomaculum,3702,1,0.2701242571582928,7.839569263695784e-05
g_Thiocystis,3774,1,0.2649708532061473,7.690006734022733e-05
g_Dolichospermum,3930,1,0.2544529262086514,7.384754558321066e-05
g_Thioploca,4374,1,0.2286236854138089,6.635136125789162e-05
g_Stackebrandtia,4605,1,0.21715526601520085,6.302298678436872e-05
