genus,Length,Reads,RPK
g_Desulfotalea,552,1,1.8115942028985506
g_Desulfotomaculum,2310,6,2.5974025974025974
g_Desulfovibrio,2931,3,4.4453411345371405
g_Devosia,3105,1,0.322061191626409
g_Dictyoglomus,1059,1,0.9442870632672333
g_Dokdonia,2601,2,1.5482529920390866
g_Draconibacterium,13758,7,5.579256740938421
g_Dyadobacter,5823,3,2.8473164248228993
g_Ectothiorhodospira,1704,1,0.5868544600938967
g_Ehrlichia,5667,5,2.8299148122566242
g_Elizabethkingia,1329,1,0.7524454477050414
g_Ensifer,2346,1,0.42625745950554134
g_Enterobacter,5514,5,4.969061071593744
g_Enterococcus,5712,19,19.512615923250344
g_Erwinia,1725,1,0.5797101449275363
g_Erysipelothrix,1749,2,1.1435105774728416
g_Erythrobacter,952,1,1.050420168067227
g_Escherichia,54844,60,78.1935032785785
g_Eubacterium,747,5,15.938686923494304
g_Faecalibacterium,1335,4,2.9962546816479403
g_Fermentimonas,11598,40,49.39679427773197
g_Fibrella,1464,5,6.830601092896174
g_Fictibacillus,993,2,2.014098690835851
g_Flammeovirga,4020,44,15.212533322953439
g_Flavisolibacter,3753,2,1.0677304710304496
g_Flavobacterium,13101,11,20.009306495106365
g_Fluviicola,642,7,21.806853582554517
g_Formosa,3426,2,3.9019923395211684
g_Francisella,2448,3,5.4029771010903085
g_Friedmanniella,3519,1,0.2841716396703609
g_Frischella,981,4,4.077471967380224
g_Fusobacterium,6540,5,3.348079885203237
g_Geminocystis,3099,1,0.32268473701193934
g_Gemmatimonas,309,1,3.236245954692557
g_Geobacillus,1284,3,2.336448598130841
g_Geobacter,933,3,3.215434083601286
g_Geosporobacter,4140,181,106.55828021141905
g_Gillisia,1341,1,0.7457121551081283
g_Gramella,2130,1,0.4694835680751174
g_Gynuella,1608,1,0.6218905472636815
g_Halanaerobium,441,2,4.535147392290249
g_Halobacteroides,5203,1,0.19219680953296175
g_Halomonas,3495,1,0.28612303290414876
g_Helicobacter,3531,1,0.28320589068252616
g_Heliobacterium,1722,1,0.5807200929152149
g_Herbinix,1539,2,3.736071662661132
g_Histophilus,4515,3,2.2692709818458323
g_Hydrogenophaga,6243,7,5.566709257885037
g_Hydrogenovibrio,2232,5,4.480286738351254
g_Hymenobacter,5466,12,15.091806091913433
g_Ilumatobacter,567,2,7.056451612903226
g_Janthinobacterium,1416,3,2.1186440677966103
g_Kineococcus,1290,1,0.7751937984496123
g_Klebsiella,756,3,7.936507936507937
g_Kocuria,7428,5,4.166234785235116
g_Kurthia,3465,1,0.28860028860028863
g_Lachnoclostridium,7389,7,5.008504702690334
g_Lacimicrobium,1194,1,0.8375209380234506
g_Lactobacillus,32670,2695,7955.0156107194125
g_Lactococcus,318,14,44.0251572327044
g_Lawsonia,999,4,4.004004004004004
g_Leadbetterella,936,37,199.73544973544975
g_Leptospira,2028,1,0.4930966469428008
g_Leptothrix,1623,10,6.161429451632779
g_Leptotrichia,339,1,2.949852507374631
g_Leuconostoc,4722,3,2.1247249965377093
g_Limnohabitans,303,4,13.201320132013201
g_Lutibacter,1128,2,5.067043999730476
g_Lysinibacillus,591,1,1.6920473773265652
g_Macrococcus,303,1,3.3003300330033003
g_Mahella,2715,21,56.682167538029354
g_Mannheimia,681,1,1.4684287812041115
g_Maribacter,17301,16,11.531957653077814
g_Marinitoga,1641,3,1.8281535648994516
g_Marinobacter,3768,4,3.275542260392207
g_Mastadenovirus,1383,5,9.059744243217033
g_Megasphaera,1272,83,65.25157232704403
g_Melioribacter,1314,1,0.76103500761035
g_Mesorhizobium,32925,40,43.452344814420435
g_Methanobacterium,165,1,6.0606060606060606
g_Methanobrevibacter,1776,2,1.1261261261261262
g_Methanosarcina,3186,2,1.3279066714181216
g_Methylibium,3465,4,3.5671534751148193
g_Methylobacterium,7149,15,11.530278846535477
g_Methylocystis,1386,1,0.7215007215007215
g_Methylophaga,1260,1,0.7936507936507936
g_Methylophilus,1185,2,3.3791876261848546
g_Microbacterium,1077,1,0.9285051067780873
g_Micrococcus,10170,41,36.70575742057206
g_Microterricola,1305,2,1.5325670498084292
g_Mitsuaria,2514,2,1.6140744207726372
g_Moraxella,2577,1,0.38804811796662786
g_Morbillivirus,2733,1,0.3658982802780827
g_Moritella,666,1,1.5015015015015014
g_Mucilaginibacter,4356,17,38.7037037037037
g_Mycobacterium,1971,2,2.3762505153968014
g_Mycolicibacter,867,2,2.306805074971165
g_Mycoplasma,772,2,5.373537416386505
g_Natranaerobius,1317,21,22.792937399678973
g_Niabella,990,1,1.0101010101010102
g_Niastella,9708,13,4.9405096184319754
g_Nitrobacter,4653,3,3.6019919240160903
g_Nitrosomonas,315,1,3.1746031746031744
g_Nocardia,1341,3,2.237136465324385
g_Nostoc,1542,2,3.0568490665905426
g_Novosphingobium,2328,2,1.7348535658394812
g_Ochrobactrum,1065,2,1.8779342723004695
g_Odoribacter,20130,23,17.056629751463753
g_Orthobunyavirus,151,3,19.867549668874172
g_Paenibacillus,18102,124,90.5311692438712
g_Paeniclostridium,1833,1,0.5455537370430987
g_Paludibacter,2484,3,6.119201082199411
g_Pandoraea,6858,4,2.3649491989271003
g_Parabacteroides,251812,8836,39242.59329657879
g_Paraburkholderia,1500,1,0.6666666666666666
g_Pediococcus,3414,3,3.330000515741604
g_Pedobacter,8883,8,3.6415679453896552
g_Pelosinus,4956,2,0.9874471085193612
g_Persicobacter,1044,1,0.9578544061302682
g_Petrimonas,4914,4,7.057961922506119
g_Planococcus,2562,1,0.39032006245121004
g_Polaribacter,3786,2,2.398642163263522
g_Polaromonas,1017,2,1.9665683382497543
g_Polynucleobacter,4101,1,0.24384296513045597
g_Pontibacter,10596,23,34.934143768780906
g_Porphyromonas,19891,129,164.0941737840518
g_Prevotella,51466,233,459.8162773063983
g_Prochlorococcus,1908,2,1.0482180293501049
g_Propionibacterium,498,6,12.048192771084338
g_Pseudarthrobacter,1383,1,0.7230657989877078
g_Pseudoalteromonas,1188,52,43.77104377104377
g_Pseudohongiella,675,3,4.444444444444444
g_Pseudomonas,48318,67,110.79848495598101
g_Psychrobacter,2391,6,5.0503770356758135
g_Rahnella,1914,1,0.522466039707419
g_Ralstonia,12648,157,221.41260747031095
g_Ramlibacter,2385,5,2.0964360587002098
g_Rhizobium,5373,4,2.1767850625449245
g_Rhodobacter,768,2,2.6041666666666665
g_Rhodococcus,5037,5,4.092138000416447
g_Rhodopseudomonas,7179,10,10.017414868691176
g_Rickettsia,1602,1,0.6242197253433208
g_Riemerella,2736,5,5.358136186643107
g_Rivularia,1248,2,1.6025641025641026
g_Robiginitalea,612,4,13.071895424836601
g_Roseburia,1872,37,28.71327169532416
g_Roseobacter,1143,2,1.7497812773403325
g_Rothia,1047,1,0.9551098376313276
g_Rubrivivax,1746,1,0.572737686139748
g_Rufibacter,6108,3,1.4976878789488342
g_Rugosibacter,1779,6,3.3726812816188874
g_Ruminiclostridium,771,3,13.362573099415203
g_Ruminococcus,3966,4,3.117612872558131
g_Salinicoccus,1191,4,3.3585222502099077
g_Salinivirga,870,6,13.793103448275863
g_Salmonella,4368,2,0.9157509157509157
g_Serratia,9327,9,8.015689191033506
g_Shigella,1650,1,0.6060606060606061
g_Shimwellia,4293,19,4.425809457255998
g_Siansivirga,699,1,1.430615164520744
g_Sinorhizobium,1404,1,0.7122507122507123
g_Snodgrassella,438,7,15.981735159817351
g_Sorangium,3192,1,0.3132832080200501
g_Sphaerochaeta,717,1,1.394700139470014
g_Sphingobacterium,7167,13,32.21801935673385
g_Sphingobium,2592,6,10.273194560295366
g_Sphingomonas,3057,6,7.723611028919304
g_Sphingopyxis,5694,4,4.278223281338546
g_Spirochaeta,1641,1,0.6093845216331505
g_Spiroplasma,2091,6,2.869440459110473
g_Sporosarcina,1284,1,0.778816199376947
g_Staphylococcus,8250,129,87.9325837104403
g_Stenotrophomonas,10485,12,11.912414609300825
g_Streptococcus,12687,111,87.12975136898332
g_Streptomyces,513,1,1.949317738791423
g_Sulfuricaulis,1677,2,1.1926058437686344
g_Sulfuricella,4077,1,0.24527839097375523
g_Sulfurihydrogenibium,2178,1,0.4591368227731864
g_Sulfuritalea,2193,5,2.279981760145919
g_Syntrophobacter,3363,1,0.29735355337496283
g_Tannerella,35217,73,235.98717660621287
g_Terribacillus,2130,1,0.4694835680751174
g_Tetragenococcus,930,1,1.075268817204301
g_Thermoanaerobacter,1494,3,2.0080321285140563
g_Thermoanaerobacterium,2631,1,0.38008361839604715
g_Thermodesulfobacterium,897,1,1.1148272017837235
g_Thermodesulfovibrio,1056,35,33.14393939393939
g_Thermosulfidibacter,4053,3,0.7401924500370096
g_Thermovirga,201,6,29.850746268656714
g_Thiobacillus,1911,1,0.5232862375719518
g_Tyzzerella,648,4,11.528822055137844
g_Ureaplasma,792,5,6.313131313131313
g_Variovorax,5322,4,3.321753133665359
g_Vibrio,5484,4,3.2375096480917156
g_Weissella,1668,224,941.6270820617609
g_Winogradskyella,861,1,1.1614401858304297
g_Xanthobacter,1671,2,1.196888090963495
g_Xanthomonas,3966,5,4.919002137900199
g_Xenorhabdus,3276,39,19.116092716859622
g_Yersinia,2322,2,2.077813302837262
g_Zobellia,5508,2,0.7655167237885573
g_unknown,723463,50459,147444.23797935664
