genus,Length,Reads,RPK,percentage_rpk
g_Desulfitobacterium,1419,2,7.588884610447953,0.009478884974025105
g_Phaeobacter,1467,11,7.498295841854124,0.009365735208082256
g_Leuconostoc,4983,5,7.49582391981926,0.0093626476575612
g_Alistipes,573,2,7.252980937191463,0.009059324993264926
g_Petrimonas,3789,5,7.091738606330343,0.008857925501029656
g_Filifactor,283,2,7.06713780918728,0.008827197912146914
g_Sphingobacterium,3906,3,7.052965717288792,0.008809496281954498
g_Nonlabens,1242,3,6.966213862765587,0.008701139007793719
g_Salinivirga,150,1,6.666666666666667,0.00832699003045859
g_Hymenobacter,4023,3,6.334302108949997,0.007911850576670914
g_Enterococcus,9069,9,6.321198992444454,0.007895484148594476
g_Symbiobacterium,162,1,6.172839506172839,0.007710175954128322
g_Chlorovirus,1695,10,5.899705014749262,0.007369017726069547
g_Ralstonia,5361,5,5.7381067277743485,0.007167173627382653
g_Planococcus,1752,3,5.715865118850193,0.007139392779016732
g_Anaeromyxobacter,179,1,5.58659217877095,0.0069779246065295435
g_Odoribacter,8511,6,5.488558034106524,0.006855475204739761
g_Brachyspira,4272,4,5.480039062128615,0.006844834595530291
g_Pantoea,192,1,5.208333333333333,0.006505460961295771
g_Barnesiella,8853,8,5.093224530755048,0.006361684483572661
g_Carnobacterium,201,1,4.975124378109452,0.006214171664521334
g_Meiothermus,207,1,4.830917874396135,0.006034050746709122
g_Leptotrichia,210,1,4.761904761904762,0.005947850021756134
g_Candidatus Kuenenia,3183,15,4.71253534401508,0.005886185224169596
g_Acinetobacter,1794,2,4.711035482447848,0.005884311824321984
g_Lysinibacillus,7569,13,4.7089178210510845,0.005881666762521174
g_Chlorobium,3528,3,4.673450919774122,0.005837366882519494
g_Leptospira,1506,2,4.327772748825381,0.0054055980800338955
g_Pontibacter,9141,6,4.278641300211301,0.005344230517615181
g_Cellulosilyticum,6231,4,4.092596214179912,0.005111851181125304
g_Desulfotomaculum,246,1,4.065040650406504,0.005077432945401579
g_Maribacter,3693,2,3.995845100139578,0.004991004346817859
g_Flavobacterium,3162,3,3.9367803235858254,0.004917229575990705
g_Escherichia,3285,3,3.917979906680472,0.004893746943369804
g_Serratia,8235,5,3.8663002431181503,0.0048291965368806675
g_Pelosinus,3636,4,3.849873448133797,0.004808678673170604
g_Capnocytophaga,2394,5,3.790497170420449,0.004734514822285885
g_Mycolicibacterium,275,1,3.6363636363636362,0.00454199456206832
g_Sediminispirochaeta,561,2,3.5650623885918,0.0044529358451650194
g_Cutibacterium,5304,4,3.5127251613082597,0.004387564109693237
g_Burkholderia,1785,3,3.416518122400475,0.0042673968516164775
g_Pseudoalteromonas,3081,4,3.364481235082017,0.004202400255328943
g_Hydrogenophaga,4416,5,3.3455219820088344,0.004178719228630143
g_Eggerthella,615,2,3.252032520325203,0.004061946356321263
g_Desulfobacterium,315,1,3.1746031746031744,0.003965233347837423
g_Eubacterium,1380,2,2.948717948717949,0.003683091744241299
g_Fermentimonas,1038,3,2.8901734104046244,0.0036099667762103708
g_Neisseria,351,1,2.8490028490028494,0.003558542748059226
g_Niastella,2346,2,2.7637294089789397,0.0034520320853179253
g_Desulfurella,369,1,2.710027100271003,0.0033849552969343858
g_Elizabethkingia,1512,2,2.6455026455026456,0.0033043611231978525
g_Fusobacterium,1230,3,2.4390243902439024,0.003046459767240947
g_Aerococcus,5811,4,2.438174851967956,0.003045398652727802
g_Staphylococcus,6285,5,2.421671001297974,0.0030247845427288345
g_Acidiphilium,420,1,2.380952380952381,0.002973925010878067
g_Salinispira,432,1,2.314814814814815,0.002891315982798121
g_Owenweeksia,447,1,2.237136465324385,0.0027942919565297273
g_Haliscomenobacter,447,1,2.237136465324385,0.0027942919565297273
g_Chlorobaculum,2085,2,2.2062231364556943,0.0027556797093350465
g_Mageeibacillus,459,1,2.178649237472767,0.0027212385720452904
g_Ardenticatena,459,1,2.178649237472767,0.0027212385720452904
g_Peptostreptococcus,459,1,2.178649237472767,0.0027212385720452904
g_Candidatus Competibacter,459,1,2.178649237472767,0.0027212385720452904
g_Mycoplasma,4500,3,2.157247281155286,0.0026945064905120946
g_Dyadobacter,5805,4,2.072103402306845,0.0025881576559632627
g_Actinotignum,489,1,2.044989775051125,0.00255429142038607
g_Pediococcus,3405,3,1.9892961069431658,0.0024847273275218733
g_Thermoanaerobacter,1008,2,1.9841269841269842,0.0024782708423983896
g_Mesorhizobium,5997,3,1.85763516463383,0.00232027642442028
g_Ectothiorhodospira,540,1,1.8518518518518516,0.0023130527862384965
g_Mycobacteroides,549,1,1.8214936247723132,0.0022751338881034392
g_Desulfotalea,552,1,1.8115942028985506,0.0022627690300159207
g_Buchnera,2400,2,1.745486281568756,0.0021801970297387896
g_Borrelia,2925,2,1.7034971486078496,0.0021277505660058293
g_Yersinia,2421,2,1.6549772363725852,0.0020671468421865637
g_Streptomyces,2418,2,1.6542597187758477,0.0020662506279053566
g_Gluconobacter,3690,3,1.6260162601626018,0.0020309731781606314
g_Saccharophagus,2463,2,1.6257940845650554,0.0020306956700627647
g_Solibacillus,624,1,1.6025641025641026,0.0020016802957833145
g_Alicycliphilus,648,1,1.5432098765432098,0.0019275439885320805
g_Oscillatoria,702,1,1.4245014245014247,0.001779271374029613
g_Prochlorococcus,3117,2,1.3575417388554838,0.0016956354788071543
g_Chryseobacterium,738,1,1.3550135501355014,0.0016924776484671929
g_Enterobacter,747,1,1.3386880856760375,0.0016720863514977083
g_Spiroplasma,750,1,1.3333333333333333,0.0016653980060917174
g_Synechococcus,3219,2,1.3030130811341194,0.001627526540424141
g_Nitrosomonas,1617,2,1.2368583797155226,0.001544896109547048
g_Clostridioides,3783,2,1.2287933269019011,0.0015348224673909258
g_Corynebacterium,822,1,1.2165450121654502,0.0015195237281858738
g_Geobacter,849,1,1.1778563015312131,0.0014711996520244855
g_Moorea,849,1,1.1778563015312131,0.0014711996520244855
g_Lutibacter,861,1,1.1614401858304297,0.001450695127257594
g_Xenorhabdus,873,1,1.145475372279496,0.0014307543007660802
g_Anoxybacillus,3669,2,1.126331474840352,0.0014068426442980992
g_Achromobacter,921,1,1.0857763300760044,0.0013561873013776204
g_Xanthobacter,924,1,1.0822510822510822,0.001351784095853667
g_Candidatus Izimaplasma,924,1,1.0822510822510822,0.001351784095853667
g_Candidatus Babela,927,1,1.0787486515641855,0.0013474093900418427
g_Lysobacter,948,1,1.0548523206751055,0.0013175617136801563
g_Bradyrhizobium,987,1,1.0131712259371835,0.0012655000046289649
g_Fictibacillus,993,1,1.0070493454179255,0.0012578534789212368
g_Candidatus Sulcia,1008,1,0.9920634920634921,0.0012391354211991948
g_Pseudopedobacter,5091,2,0.9847785844025464,0.0012300362181793688
g_Megamonas,1026,1,0.9746588693957114,0.0012173962032834193
g_Ensifer,1029,1,0.9718172983479106,0.0012138469432155378
g_Vibrio,4158,2,0.9625802150179181,0.0012023093780956333
g_Dialister,1041,1,0.9606147934678195,0.0011998544712476353
g_Lactococcus,2130,2,0.9389671361502347,0.0011728154972476883
g_Histophilus,1068,1,0.9363295880149812,0.001169521071693622
g_Francisella,1122,1,0.89126559714795,0.0011132339612912549
g_Gynuella,2262,2,0.8841732979664014,0.0011043753356045874
g_Frankia,1152,1,0.8680555555555556,0.0010842434935492953
g_Dyella,4611,2,0.867799718374431,0.0010839239405007986
g_Opitutus,1161,1,0.8613264427217915,0.0010758385052272077
g_Gordonia,1167,1,0.856898029134533,0.0010703072018584303
g_Synechocystis,1179,1,0.8481764206955046,0.0010594134898802275
g_Acidovorax,1182,1,0.8460236886632826,0.0010567246231546433
g_Dokdonia,1194,1,0.8375209380234506,0.0010461042751832397
g_Listeria,1218,1,0.8210180623973727,0.0010254913830614024
g_Xanthomonas,1233,1,0.8110300081103,0.0010130158187905823
g_Actinobacillus,1251,1,0.7993605115907275,0.0009984400516137397
g_Formosa,1275,1,0.7843137254901962,0.0009796458859363045
g_Pelodictyon,2562,2,0.7806401249024201,0.0009750573806157598
g_Geobacillus,1287,1,0.7770007770007771,0.0009705116585616071
g_Wenyingzhuangia,1314,1,0.76103500761035,0.0009505696381802042
g_Thermoanaerobacterium,2631,2,0.7601672367920943,0.0009494857503373534
g_Erysipelothrix,1326,1,0.7541478129713424,0.0009419671980156775
g_Trichodesmium,1359,1,0.7358351729212657,0.0009190938223464227
g_Oblitimonas,1401,1,0.7137758743754461,0.0008915406884859302
g_Turicibacter,1401,1,0.7137758743754461,0.0008915406884859302
g_Treponema,1407,1,0.7107320540156361,0.0008877388092173336
g_Marinobacter,1446,1,0.6915629322268326,0.0008637956463131315
g_Moraxella,1467,1,0.6816632583503749,0.0008514304734620232
g_Octadecabacter,1473,1,0.678886625933469,0.0008479623248939499
g_Acetoanaerobium,1485,1,0.6734006734006733,0.0008411101040867261
g_Paeniclostridium,1494,1,0.6693440428380187,0.0008360431757488541
g_Denitrovibrio,1509,1,0.6626905235255136,0.0008277326074014501
g_Sulfurimonas,1512,1,0.6613756613756614,0.0008260902807994631
g_Methylococcus,1566,1,0.6385696040868455,0.0007976044090477575
g_Shewanella,1605,1,0.6230529595015576,0.0007782233673325783
g_Rheinheimera,1641,1,0.6093845216331505,0.000761150825453253
g_Flammeovirga,1641,1,0.6093845216331505,0.000761150825453253
g_Lawsonia,1641,1,0.6093845216331505,0.000761150825453253
g_Allokutzneria,1662,1,0.601684717208183,0.0007515333962507751
g_Butyrivibrio,1692,1,0.5910165484633569,0.0007382083360335627
g_Methylophilus,1695,1,0.5899705014749262,0.0007369017726069546
g_Heliobacterium,1722,1,0.5807200929152149,0.000725347563628797
g_Flavonifractor,1746,1,0.572737686139748,0.0007153771503830401
g_Methanomethylovorans,1758,1,0.5688282138794084,0.0007104940299026099
g_Methanococcus,3539,2,0.5651313930488838,0.0007058765213725845
g_Candidatus Arthromitus,1776,1,0.5630630630630631,0.0007032930768968403
g_Muricauda,1800,1,0.5555555555555556,0.000693915835871549
g_Thermacetogenium,1800,1,0.5555555555555556,0.000693915835871549
g_Haemophilus,1845,1,0.5420054200542006,0.0006769910593868772
g_Legionella,1875,1,0.5333333333333333,0.000666159202436687
g_Spirosoma,1905,1,0.5249343832020997,0.000655668506335322
g_Rhodopseudomonas,1917,1,0.5216484089723527,0.0006515641651376047
g_Photorhabdus,1917,1,0.5216484089723527,0.0006515641651376047
g_Methanosarcina,2028,1,0.4930966469428008,0.0006159016294717891
g_Acholeplasma,2046,1,0.4887585532746824,0.0006104831400629465
g_Methylobacillus,2046,1,0.4887585532746824,0.0006104831400629465
g_Wigglesworthia,2079,1,0.481000481000481,0.0006007929314905186
g_Gramella,2130,1,0.4694835680751174,0.0005864077486238442
g_Robiginitalea,2151,1,0.4649000464900047,0.0005806827078423005
g_Fibrella,2316,1,0.43177892918825567,0.0005393128258069033
g_Desulfovibrio,2358,1,0.4240882103477523,0.0005297067449401137
g_Endomicrobium,2439,1,0.4100041000410004,0.0005121150080232834
g_Labrenzia,2562,1,0.39032006245121004,0.0004875286903078799
g_Halanaerobium,2631,1,0.38008361839604715,0.0004747428751686767
g_Stenotrophomonas,2643,1,0.37835792659856227,0.0004725874024096815
g_Thermosipho,2742,1,0.36469730123997085,0.0004555246187340585
g_Halomonas,2787,1,0.3588087549336204,0.00044816953877602737
g_Anabaena,3006,1,0.33266799733865604,0.0004155184645937419
g_Rhizobium,3042,1,0.3287310979618672,0.00041060108631452613
g_Flexispira,3219,1,0.3106554830692762,0.00038802376656377397
g_Kurthia,3465,1,0.28860028860028863,0.0003604757588943112
g_Helicobacter,3531,1,0.28320589068252616,0.000353737894242081
g_Cellulophaga,3813,1,0.26226068712300027,0.00032757631905816633
g_Halobacteroides,5203,1,0.19219680953296175,0.0002400631375300381
g_Desulfobacca,6492,1,0.15403573629081946,0.00019239810606420027
